Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
262,620071540,stambizzle (6/10),0,292.25,PG Giannis Antetokounmpo SG Devin Booker SF Luol Deng PF Thomas Robinson C Nikola Jokic F Paul Millsap G Dennis Schroder UTIL David Lee,,,
262,620071562,stambizzle (7/10),0,292.25,PG Giannis Antetokounmpo SG Devin Booker SF Luol Deng PF Thomas Robinson C Nikola Jokic F Paul Millsap G Dennis Schroder UTIL David Lee,,,
262,620081568,stambizzle (8/10),0,292.25,PG Giannis Antetokounmpo SG Devin Booker SF Luol Deng PF Thomas Robinson C Nikola Jokic F Paul Millsap G Dennis Schroder UTIL David Lee,,,
262,620081595,stambizzle (9/10),0,292.25,PG Giannis Antetokounmpo SG Devin Booker SF Luol Deng PF Thomas Robinson C Nikola Jokic F Paul Millsap G Dennis Schroder UTIL David Lee,,,
262,620081776,stambizzle (10/10),0,292.25,PG Giannis Antetokounmpo SG Devin Booker SF Luol Deng PF Thomas Robinson C Nikola Jokic F Paul Millsap G Dennis Schroder UTIL David Lee,,,
262,620177508,aglover9,0,292.25,PG Patty Mills SG Kent Bazemore SF Luol Deng PF LaMarcus Aldridge C Dewayne Dedmon F Paul Millsap G Giannis Antetokounmpo UTIL DeAndre Jordan,,,
285,619452487,bryansimpson2884 (1/2),0,292,PG Isaiah Thomas SG C.J. McCollum SF Andrew Wiggins PF Tobias Harris C LaMarcus Aldridge F Serge Ibaka G Jeremy Lin UTIL Will Barton,,,
285,619452495,bryansimpson2884 (2/2),0,292,PG Isaiah Thomas SG C.J. McCollum SF Andrew Wiggins PF Tobias Harris C LaMarcus Aldridge F Serge Ibaka G Jeremy Lin UTIL Will Barton,,,
285,620170707,RSandersRX,0,292,PG Patty Mills SG Jodie Meeks SF Kawhi Leonard PF Thomas Robinson C Dewayne Dedmon F Anthony Davis G John Wall UTIL Paul Millsap,,,
288,620098184,billsfan777,0,291.75,PG Giannis Antetokounmpo SG Jamal Crawford SF Kawhi Leonard PF Paul Millsap C Nikola Jokic F Andrew Wiggins G Patty Mills UTIL Thomas Robinson,,,
289,619926231,JLordtree (2/10),0,291,PG Deron Williams SG Marcus Smart SF Kevin Durant PF Anthony Davis C Alex Len F David Lee G Giannis Antetokounmpo UTIL Thomas Robinson,,,
290,619370145,youdacao (1/10),0,290.75,PG Elfrid Payton SG Jodie Meeks SF Justise Winslow PF Anthony Davis C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
290,619370146,youdacao (2/10),0,290.75,PG Elfrid Payton SG Jodie Meeks SF Justise Winslow PF Anthony Davis C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
290,619370147,youdacao (3/10),0,290.75,PG Elfrid Payton SG Jodie Meeks SF Justise Winslow PF Anthony Davis C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
290,619370148,youdacao (4/10),0,290.75,PG Elfrid Payton SG Jodie Meeks SF Justise Winslow PF Anthony Davis C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
290,619370149,youdacao (5/10),0,290.75,PG Elfrid Payton SG Jodie Meeks SF Justise Winslow PF Anthony Davis C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
290,619370150,youdacao (6/10),0,290.75,PG Elfrid Payton SG Jodie Meeks SF Justise Winslow PF Anthony Davis C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
290,619370151,youdacao (7/10),0,290.75,PG Elfrid Payton SG Jodie Meeks SF Justise Winslow PF Anthony Davis C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
290,619370152,youdacao (8/10),0,290.75,PG Elfrid Payton SG Jodie Meeks SF Justise Winslow PF Anthony Davis C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
290,619370153,youdacao (9/10),0,290.75,PG Elfrid Payton SG Jodie Meeks SF Justise Winslow PF Anthony Davis C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
290,619370154,youdacao (10/10),0,290.75,PG Elfrid Payton SG Jodie Meeks SF Justise Winslow PF Anthony Davis C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
290,619809200,soupajaff (2/2),0,290.75,PG Elfrid Payton SG Jodie Meeks SF Justise Winslow PF Anthony Davis C Andre Drummond F Paul Millsap G Jrue Holiday UTIL Dewayne Dedmon,,,
290,620123810,DonHo1978 (3/6),0,290.75,PG Ty Lawson SG Kentavious Caldwell-Pope SF LeBron James PF Karl-Anthony Towns C Dewayne Dedmon F David Lee G Giannis Antetokounmpo UTIL Patty Mills,,,
290,620123923,DonHo1978 (4/6),0,290.75,PG Ty Lawson SG Kentavious Caldwell-Pope SF LeBron James PF Karl-Anthony Towns C Dewayne Dedmon F David Lee G Giannis Antetokounmpo UTIL Patty Mills,,,
290,620123950,DonHo1978 (5/6),0,290.75,PG Ty Lawson SG Kentavious Caldwell-Pope SF LeBron James PF Karl-Anthony Towns C Dewayne Dedmon F David Lee G Giannis Antetokounmpo UTIL Patty Mills,,,
290,620130607,Spazull (1/10),0,290.75,PG Jrue Holiday SG Jodie Meeks SF Kawhi Leonard PF Anthony Davis C Timofey Mozgov F Paul Millsap G Jamal Crawford UTIL Andre Drummond,,,
290,620130619,Spazull (2/10),0,290.75,PG Jrue Holiday SG Jodie Meeks SF Kawhi Leonard PF Anthony Davis C Timofey Mozgov F Paul Millsap G Jamal Crawford UTIL Andre Drummond,,,
290,620130636,Spazull (3/10),0,290.75,PG Jrue Holiday SG Jodie Meeks SF Kawhi Leonard PF Anthony Davis C Timofey Mozgov F Paul Millsap G Jamal Crawford UTIL Andre Drummond,,,
290,620130679,Spazull (4/10),0,290.75,PG Jrue Holiday SG Jodie Meeks SF Kawhi Leonard PF Anthony Davis C Timofey Mozgov F Paul Millsap G Jamal Crawford UTIL Andre Drummond,,,
290,620140649,Spazull (5/10),0,290.75,PG Jrue Holiday SG Jodie Meeks SF Kawhi Leonard PF Anthony Davis C Timofey Mozgov F Paul Millsap G Jamal Crawford UTIL Andre Drummond,,,
290,620148852,Spazull (6/10),0,290.75,PG Jrue Holiday SG Jodie Meeks SF Kawhi Leonard PF Anthony Davis C Timofey Mozgov F Paul Millsap G Jamal Crawford UTIL Andre Drummond,,,
290,620149004,Spazull (7/10),0,290.75,PG Jrue Holiday SG Jodie Meeks SF Kawhi Leonard PF Anthony Davis C Timofey Mozgov F Paul Millsap G Jamal Crawford UTIL Andre Drummond,,,
290,620158689,Spazull (8/10),0,290.75,PG Jrue Holiday SG Jodie Meeks SF Kawhi Leonard PF Anthony Davis C Timofey Mozgov F Paul Millsap G Jamal Crawford UTIL Andre Drummond,,,
290,620158760,Spazull (9/10),0,290.75,PG Jrue Holiday SG Jodie Meeks SF Kawhi Leonard PF Anthony Davis C Timofey Mozgov F Paul Millsap G Jamal Crawford UTIL Andre Drummond,,,
290,620158768,Spazull (10/10),0,290.75,PG Jrue Holiday SG Jodie Meeks SF Kawhi Leonard PF Anthony Davis C Timofey Mozgov F Paul Millsap G Jamal Crawford UTIL Andre Drummond,,,
290,620185555,JacobEppink (1/2),0,290.75,PG Jrue Holiday SG Jamal Crawford SF Kawhi Leonard PF Anthony Davis C Andre Drummond F Paul Millsap G Jodie Meeks UTIL Timofey Mozgov,,,
290,620202783,elijahjamie,0,290.75,PG Giannis Antetokounmpo SG Kentavious Caldwell-Pope SF Luol Deng PF James Johnson C Andre Drummond F Thomas Robinson G Damian Lillard UTIL DeAndre Jordan,,,
290,620205465,JacobEppink (2/2),0,290.75,PG Jrue Holiday SG Jamal Crawford SF Kawhi Leonard PF Anthony Davis C Andre Drummond F Paul Millsap G Jodie Meeks UTIL Timofey Mozgov,,,
290,620217395,Westy121997 (1/10),0,290.75,PG Jrue Holiday SG Jamal Crawford SF Kawhi Leonard PF Anthony Davis C Andre Drummond F Paul Millsap G Jodie Meeks UTIL Timofey Mozgov,,,
290,620217409,Westy121997 (2/10),0,290.75,PG Jrue Holiday SG Jamal Crawford SF Kawhi Leonard PF Anthony Davis C Andre Drummond F Paul Millsap G Jodie Meeks UTIL Timofey Mozgov,,,
290,620228137,Westy121997 (3/10),0,290.75,PG Jrue Holiday SG Jamal Crawford SF Kawhi Leonard PF Anthony Davis C Andre Drummond F Paul Millsap G Jodie Meeks UTIL Timofey Mozgov,,,
290,620228161,Westy121997 (4/10),0,290.75,PG Jrue Holiday SG Jamal Crawford SF Kawhi Leonard PF Anthony Davis C Andre Drummond F Paul Millsap G Jodie Meeks UTIL Timofey Mozgov,,,
290,620228166,Westy121997 (5/10),0,290.75,PG Jrue Holiday SG Jamal Crawford SF Kawhi Leonard PF Anthony Davis C Andre Drummond F Paul Millsap G Jodie Meeks UTIL Timofey Mozgov,,,
290,620237805,Westy121997 (6/10),0,290.75,PG Jrue Holiday SG Jamal Crawford SF Kawhi Leonard PF Anthony Davis C Andre Drummond F Paul Millsap G Jodie Meeks UTIL Timofey Mozgov,,,
290,620237824,Westy121997 (7/10),0,290.75,PG Jrue Holiday SG Jamal Crawford SF Kawhi Leonard PF Anthony Davis C Andre Drummond F Paul Millsap G Jodie Meeks UTIL Timofey Mozgov,,,
290,620246685,Westy121997 (8/10),0,290.75,PG Jrue Holiday SG Jamal Crawford SF Kawhi Leonard PF Anthony Davis C Andre Drummond F Paul Millsap G Jodie Meeks UTIL Timofey Mozgov,,,
290,620246697,Westy121997 (9/10),0,290.75,PG Jrue Holiday SG Jamal Crawford SF Kawhi Leonard PF Anthony Davis C Andre Drummond F Paul Millsap G Jodie Meeks UTIL Timofey Mozgov,,,
290,620246709,Westy121997 (10/10),0,290.75,PG Jrue Holiday SG Jamal Crawford SF Kawhi Leonard PF Anthony Davis C Andre Drummond F Paul Millsap G Jodie Meeks UTIL Timofey Mozgov,,,
327,619429660,vape1j,0,290.5,PG Jeremy Lin SG Jodie Meeks SF Kawhi Leonard PF Thomas Robinson C Timofey Mozgov F Anthony Davis G Jrue Holiday UTIL Giannis Antetokounmpo,,,
327,620051491,jmc315 (8/10),0,290.5,PG Patty Mills SG Devin Booker SF Kevin Durant PF Thomas Robinson C Hassan Whiteside F Anthony Davis G Nick Young UTIL Timofey Mozgov,,,
327,620070078,laurenbaatz,0,290.5,PG Russell Westbrook SG Kent Bazemore SF Markieff Morris PF Gorgui Dieng C Tyson Chandler F David Lee G Elfrid Payton UTIL Serge Ibaka,,,
327,620102823,JRB082681,0,290.5,PG Russell Westbrook SG Kent Bazemore SF Markieff Morris PF Gorgui Dieng C Tyson Chandler F David Lee G Elfrid Payton UTIL Serge Ibaka,,,
331,619872010,Talapia69 (1/10),0,290.25,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Paul Millsap F Thomas Robinson G D.J. Augustin UTIL DeMarcus Cousins,,,
331,619872011,Talapia69 (2/10),0,290.25,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Paul Millsap F Thomas Robinson G D.J. Augustin UTIL DeMarcus Cousins,,,
331,619872012,Talapia69 (3/10),0,290.25,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Paul Millsap F Thomas Robinson G D.J. Augustin UTIL DeMarcus Cousins,,,
331,619872013,Talapia69 (4/10),0,290.25,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Paul Millsap F Thomas Robinson G D.J. Augustin UTIL DeMarcus Cousins,,,
331,619872014,Talapia69 (5/10),0,290.25,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Paul Millsap F Thomas Robinson G D.J. Augustin UTIL DeMarcus Cousins,,,
331,619872015,Talapia69 (6/10),0,290.25,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Paul Millsap F Thomas Robinson G D.J. Augustin UTIL DeMarcus Cousins,,,
331,619872016,Talapia69 (7/10),0,290.25,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Paul Millsap F Thomas Robinson G D.J. Augustin UTIL DeMarcus Cousins,,,
331,619872017,Talapia69 (8/10),0,290.25,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Paul Millsap F Thomas Robinson G D.J. Augustin UTIL DeMarcus Cousins,,,
331,619872018,Talapia69 (9/10),0,290.25,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Paul Millsap F Thomas Robinson G D.J. Augustin UTIL DeMarcus Cousins,,,
331,619872019,Talapia69 (10/10),0,290.25,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Paul Millsap F Thomas Robinson G D.J. Augustin UTIL DeMarcus Cousins,,,
331,620159195,Backslider (3/3),0,290.25,PG Giannis Antetokounmpo SG DeMar DeRozan SF Tony Snell PF Serge Ibaka C Mason Plumlee F Kawhi Leonard G D'Angelo Russell UTIL Bismack Biyombo,,,
342,620121888,rentalking,0,289.75,PG Kyrie Irving SG Bradley Beal SF Gordon Hayward PF Serge Ibaka C Rudy Gobert F Marreese Speights G Nicolas Batum UTIL Thomas Robinson,,,
343,619545378,DraftSharp (1/10),0,289.5,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Serge Ibaka G Damian Lillard UTIL Timofey Mozgov,,,
343,619545379,DraftSharp (2/10),0,289.5,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Serge Ibaka G Damian Lillard UTIL Timofey Mozgov,,,
343,619545380,DraftSharp (3/10),0,289.5,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Serge Ibaka G Damian Lillard UTIL Timofey Mozgov,,,
343,619545381,DraftSharp (4/10),0,289.5,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Serge Ibaka G Damian Lillard UTIL Timofey Mozgov,,,
343,619545382,DraftSharp (5/10),0,289.5,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Serge Ibaka G Damian Lillard UTIL Timofey Mozgov,,,
343,619545383,DraftSharp (6/10),0,289.5,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Serge Ibaka G Damian Lillard UTIL Timofey Mozgov,,,
343,619545384,DraftSharp (7/10),0,289.5,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Serge Ibaka G Damian Lillard UTIL Timofey Mozgov,,,
343,619545385,DraftSharp (8/10),0,289.5,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Serge Ibaka G Damian Lillard UTIL Timofey Mozgov,,,
343,619545386,DraftSharp (9/10),0,289.5,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Serge Ibaka G Damian Lillard UTIL Timofey Mozgov,,,
343,619545387,DraftSharp (10/10),0,289.5,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Serge Ibaka G Damian Lillard UTIL Timofey Mozgov,,,
343,620219017,texasfoy (1/3),0,289.5,PG Russell Westbrook SG DeAndre Liggins SF Brandon Ingram PF LaMarcus Aldridge C Timofey Mozgov F Kawhi Leonard G Damian Lillard UTIL Patty Mills,,,
343,620228584,texasfoy (2/3),0,289.5,PG Russell Westbrook SG DeAndre Liggins SF Brandon Ingram PF LaMarcus Aldridge C Timofey Mozgov F Kawhi Leonard G Damian Lillard UTIL Patty Mills,,,
343,620238347,texasfoy (3/3),0,289.5,PG Russell Westbrook SG DeAndre Liggins SF Brandon Ingram PF LaMarcus Aldridge C Timofey Mozgov F Kawhi Leonard G Damian Lillard UTIL Patty Mills,,,
356,620116992,thenextbiigthing,0,289.25,PG Jrue Holiday SG Jimmy Butler SF Kawhi Leonard PF Jabari Parker C Nikola Jokic F Will Barton G Patty Mills UTIL Enes Kanter,,,
356,620155914,FoRDoR (6/7),0,289.25,PG Giannis Antetokounmpo SG Gary Harris SF Kent Bazemore PF Thomas Robinson C Paul Millsap F Anthony Davis G Jamal Crawford UTIL David Lee,,,
358,619654439,shocae (1/10),0,289,PG Stephen Curry SG Jodie Meeks SF Kevin Durant PF Thomas Robinson C Bismack Biyombo F David Lee G Damian Lillard UTIL Anthony Davis,,,
358,619654440,shocae (2/10),0,289,PG Stephen Curry SG Jodie Meeks SF Kevin Durant PF Thomas Robinson C Bismack Biyombo F David Lee G Damian Lillard UTIL Anthony Davis,,,
358,619654441,shocae (3/10),0,289,PG Stephen Curry SG Jodie Meeks SF Kevin Durant PF Thomas Robinson C Bismack Biyombo F David Lee G Damian Lillard UTIL Anthony Davis,,,
358,619654442,shocae (4/10),0,289,PG Stephen Curry SG Jodie Meeks SF Kevin Durant PF Thomas Robinson C Bismack Biyombo F David Lee G Damian Lillard UTIL Anthony Davis,,,
358,619654443,shocae (5/10),0,289,PG Stephen Curry SG Jodie Meeks SF Kevin Durant PF Thomas Robinson C Bismack Biyombo F David Lee G Damian Lillard UTIL Anthony Davis,,,
358,619654444,shocae (6/10),0,289,PG Stephen Curry SG Jodie Meeks SF Kevin Durant PF Thomas Robinson C Bismack Biyombo F David Lee G Damian Lillard UTIL Anthony Davis,,,
358,619654445,shocae (7/10),0,289,PG Stephen Curry SG Jodie Meeks SF Kevin Durant PF Thomas Robinson C Bismack Biyombo F David Lee G Damian Lillard UTIL Anthony Davis,,,
358,619654446,shocae (8/10),0,289,PG Stephen Curry SG Jodie Meeks SF Kevin Durant PF Thomas Robinson C Bismack Biyombo F David Lee G Damian Lillard UTIL Anthony Davis,,,
358,619654447,shocae (9/10),0,289,PG Stephen Curry SG Jodie Meeks SF Kevin Durant PF Thomas Robinson C Bismack Biyombo F David Lee G Damian Lillard UTIL Anthony Davis,,,
358,619654448,shocae (10/10),0,289,PG Stephen Curry SG Jodie Meeks SF Kevin Durant PF Thomas Robinson C Bismack Biyombo F David Lee G Damian Lillard UTIL Anthony Davis,,,
368,619659893,ChiBkHnd (1/2),0,288.75,PG Damian Lillard SG Devin Booker SF Kevin Durant PF Thomas Robinson C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Patty Mills,,,
369,619940689,JLordtree (8/10),0,288.5,PG Russell Westbrook SG Marcus Smart SF Kevin Durant PF Tobias Harris C Marcin Gortat F Thomas Robinson G Deron Williams UTIL Bismack Biyombo,,,
370,620173537,kfoster12,0,288,PG Dennis Schroder SG Danny Green SF Kawhi Leonard PF Jon Leuer C Serge Ibaka F Allen Crabbe G Russell Westbrook UTIL Jodie Meeks,,,
371,620024526,Amart8710 (1/3),0,287.75,PG Russell Westbrook SG Marcus Smart SF Maurice Harkless PF Enes Kanter C Anthony Davis F Tobias Harris G Ish Smith UTIL Mason Plumlee,,,
371,620034048,Amart8710 (2/3),0,287.75,PG Russell Westbrook SG Marcus Smart SF Maurice Harkless PF Enes Kanter C Anthony Davis F Tobias Harris G Ish Smith UTIL Mason Plumlee,,,
371,620042371,Amart8710 (3/3),0,287.75,PG Russell Westbrook SG Marcus Smart SF Maurice Harkless PF Enes Kanter C Anthony Davis F Tobias Harris G Ish Smith UTIL Mason Plumlee,,,
371,620192203,marek5050,0,287.75,PG Damian Lillard SG Nik Stauskas SF Kawhi Leonard PF LaMarcus Aldridge C Tristan Thompson F Allen Crabbe G Kyrie Irving UTIL Kyle Lowry,,,
375,619685150,jazz424,0,287.5,PG Dennis Schroder SG Nicolas Batum SF Rondae Hollis-Jefferson PF Montrezl Harrell C Rudy Gobert F Paul Millsap G Deron Williams UTIL Mike Conley,,,
375,619763669,saklarin9 (7/10),0,287.5,PG Russell Westbrook SG Gary Harris SF Maurice Harkless PF Channing Frye C Rudy Gobert F James Johnson G Jrue Holiday UTIL Danilo Gallinari,,,
375,620185712,sedonjon,0,287.5,PG Goran Dragic SG Devin Booker SF Gordon Hayward PF Jon Leuer C Steven Adams F Thomas Robinson G Dennis Schroder UTIL Isaiah Thomas,,,
378,620135687,Tlundgren,0,287,PG Giannis Antetokounmpo SG Jodie Meeks SF Jabari Parker PF Thomas Robinson C LaMarcus Aldridge F Jon Leuer G John Wall UTIL Bradley Beal,,,
379,619364051,dannyoms (1/10),0,286.75,PG Russell Westbrook SG Jodie Meeks SF Kawhi Leonard PF Gorgui Dieng C Timofey Mozgov F T.J. Warren G Stephen Curry UTIL Bismack Biyombo,,,
379,619364052,dannyoms (2/10),0,286.75,PG Russell Westbrook SG Jodie Meeks SF Kawhi Leonard PF Gorgui Dieng C Timofey Mozgov F T.J. Warren G Stephen Curry UTIL Bismack Biyombo,,,
379,619364053,dannyoms (3/10),0,286.75,PG Russell Westbrook SG Jodie Meeks SF Kawhi Leonard PF Gorgui Dieng C Timofey Mozgov F T.J. Warren G Stephen Curry UTIL Bismack Biyombo,,,
379,619364054,dannyoms (4/10),0,286.75,PG Russell Westbrook SG Jodie Meeks SF Kawhi Leonard PF Gorgui Dieng C Timofey Mozgov F T.J. Warren G Stephen Curry UTIL Bismack Biyombo,,,
379,619364055,dannyoms (5/10),0,286.75,PG Russell Westbrook SG Jodie Meeks SF Kawhi Leonard PF Gorgui Dieng C Timofey Mozgov F T.J. Warren G Stephen Curry UTIL Bismack Biyombo,,,
379,619364056,dannyoms (6/10),0,286.75,PG Russell Westbrook SG Jodie Meeks SF Kawhi Leonard PF Gorgui Dieng C Timofey Mozgov F T.J. Warren G Stephen Curry UTIL Bismack Biyombo,,,
379,619364057,dannyoms (7/10),0,286.75,PG Russell Westbrook SG Jodie Meeks SF Kawhi Leonard PF Gorgui Dieng C Timofey Mozgov F T.J. Warren G Stephen Curry UTIL Bismack Biyombo,,,
379,619364058,dannyoms (8/10),0,286.75,PG Russell Westbrook SG Jodie Meeks SF Kawhi Leonard PF Gorgui Dieng C Timofey Mozgov F T.J. Warren G Stephen Curry UTIL Bismack Biyombo,,,
379,619364059,dannyoms (9/10),0,286.75,PG Russell Westbrook SG Jodie Meeks SF Kawhi Leonard PF Gorgui Dieng C Timofey Mozgov F T.J. Warren G Stephen Curry UTIL Bismack Biyombo,,,
379,619364060,dannyoms (10/10),0,286.75,PG Russell Westbrook SG Jodie Meeks SF Kawhi Leonard PF Gorgui Dieng C Timofey Mozgov F T.J. Warren G Stephen Curry UTIL Bismack Biyombo,,,
379,619540450,MarvinBarnesTime (1/2),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Jimmy Butler PF Thomas Robinson C Timofey Mozgov F Anthony Davis G Damian Lillard UTIL Dewayne Dedmon,,,
379,619847884,jddowning10 (1/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Jimmy Butler PF Thomas Robinson C Timofey Mozgov F Anthony Davis G Damian Lillard UTIL Dewayne Dedmon,,,
379,619847886,jddowning10 (3/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Jimmy Butler PF Thomas Robinson C Timofey Mozgov F Anthony Davis G Damian Lillard UTIL Dewayne Dedmon,,,
379,619847888,jddowning10 (5/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Jimmy Butler PF Thomas Robinson C Timofey Mozgov F Anthony Davis G Damian Lillard UTIL Dewayne Dedmon,,,
379,619847890,jddowning10 (7/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Jimmy Butler PF Thomas Robinson C Timofey Mozgov F Anthony Davis G Damian Lillard UTIL Dewayne Dedmon,,,
379,619847892,jddowning10 (9/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Jimmy Butler PF Thomas Robinson C Timofey Mozgov F Anthony Davis G Damian Lillard UTIL Dewayne Dedmon,,,
379,620043333,scout326 (1/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Thomas Robinson C Dewayne Dedmon F Paul Millsap G Dennis Schroder UTIL Andre Drummond,,,
379,620043334,scout326 (2/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Thomas Robinson C Dewayne Dedmon F Paul Millsap G Dennis Schroder UTIL Andre Drummond,,,
379,620043335,scout326 (3/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Thomas Robinson C Dewayne Dedmon F Paul Millsap G Dennis Schroder UTIL Andre Drummond,,,
379,620043336,scout326 (4/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Thomas Robinson C Dewayne Dedmon F Paul Millsap G Dennis Schroder UTIL Andre Drummond,,,
379,620043337,scout326 (5/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Thomas Robinson C Dewayne Dedmon F Paul Millsap G Dennis Schroder UTIL Andre Drummond,,,
379,620043338,scout326 (6/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Thomas Robinson C Dewayne Dedmon F Paul Millsap G Dennis Schroder UTIL Andre Drummond,,,
379,620043339,scout326 (7/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Thomas Robinson C Dewayne Dedmon F Paul Millsap G Dennis Schroder UTIL Andre Drummond,,,
379,620043340,scout326 (8/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Thomas Robinson C Dewayne Dedmon F Paul Millsap G Dennis Schroder UTIL Andre Drummond,,,
379,620043341,scout326 (9/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Thomas Robinson C Dewayne Dedmon F Paul Millsap G Dennis Schroder UTIL Andre Drummond,,,
379,620043342,scout326 (10/10),0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Thomas Robinson C Dewayne Dedmon F Paul Millsap G Dennis Schroder UTIL Andre Drummond,,,
379,620217110,maxrk33,0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Joel Embiid C Mike Muscala F Paul Millsap G Jeremy Lin UTIL Greg Monroe,,,
379,620224170,Wolverbean,0,286.75,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF Joel Embiid C Mike Muscala F Paul Millsap G Jeremy Lin UTIL Greg Monroe,,,
407,619895883,JRJ21215 (1/4),0,286.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Smart PF Thomas Robinson C Nikola Jokic F Paul Millsap G Reggie Jackson UTIL Giannis Antetokounmpo,,,
407,619905738,JRJ21215 (2/4),0,286.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Smart PF Thomas Robinson C Nikola Jokic F Paul Millsap G Reggie Jackson UTIL Giannis Antetokounmpo,,,
407,619906132,JRJ21215 (3/4),0,286.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Smart PF Thomas Robinson C Nikola Jokic F Paul Millsap G Reggie Jackson UTIL Giannis Antetokounmpo,,,
407,619906295,JRJ21215 (4/4),0,286.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Smart PF Thomas Robinson C Nikola Jokic F Paul Millsap G Reggie Jackson UTIL Giannis Antetokounmpo,,,
411,620055001,alyssabostic (1/5),0,286,PG Giannis Antetokounmpo SG Avery Bradley SF Luol Deng PF Thomas Robinson C Timofey Mozgov F James Johnson G Tyler Johnson UTIL Russell Westbrook,,,
