Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
565,576373564,nvalencia30,0,274.5,PG Russell Westbrook SG Tony Allen SF Thabo Sefolosha PF Larry Nance Jr. C Alex Len F Kevin Love G Darren Collison UTIL Karl-Anthony Towns,,,
565,576499132,davidmartowski44,0,274.5,PG Russell Westbrook SG Eric Gordon SF Bojan Bogdanovic PF Kevin Durant C Brook Lopez F Robert Covington G Tim Hardaway Jr. UTIL Ersan Ilyasova,,,
565,576636024,Sirkupas,0,274.5,PG Tim Frazier SG James Harden SF LeBron James PF Matt Barnes C Andre Drummond F Thabo Sefolosha G Tony Allen UTIL Jusuf Nurkic,,,
565,576804050,Rammers,0,274.5,PG Stephen Curry SG Darren Collison SF Jae Crowder PF Rudy Gay C Karl-Anthony Towns F Wilson Chandler G José Calderón UTIL Mike Conley,,,
565,576809184,Dtlax31,0,274.5,PG Jrue Holiday SG James Harden SF Kawhi Leonard PF Trevor Booker C Joffrey Lauvergne F Kevin Love G José Calderón UTIL Nick Young,,,
565,576970682,KingKB,0,274.5,PG James Harden SG Evan Fournier SF Matt Barnes PF Ryan Anderson C Pau Gasol F DeMarcus Cousins G Jamal Murray UTIL Jusuf Nurkic,,,
565,577132483,bussiewalls,0,274.5,PG Eric Bledsoe SG Nicolas Batum SF Kevin Durant PF LaMarcus Aldridge C Brook Lopez F David Lee G Jamal Murray UTIL Avery Bradley,,,
565,577232133,rustynutzDFS,0,274.5,PG Isaiah Thomas SG Tony Allen SF Paul George PF DeMarcus Cousins C Alex Len F DeMarre Carroll G Evan Fournier UTIL Andrew Wiggins,,,
574,576401405,moklovin,0,274.25,PG Ricky Rubio SG Tony Allen SF Thabo Sefolosha PF Kevin Love C Alex Len F Matt Barnes G James Harden UTIL Stephen Curry,,,
574,576969816,UTLambdas,0,274.25,PG Ricky Rubio SG Tony Allen SF Thabo Sefolosha PF Kevin Love C Alex Len F Matt Barnes G James Harden UTIL Stephen Curry,,,
574,576976240,klhbui,0,274.25,PG Russell Westbrook SG Darren Collison SF Larry Nance Jr. PF Kevin Love C Alex Len F Thabo Sefolosha G Ricky Rubio UTIL Pau Gasol,,,
574,577060343,mfazio5,0,274.25,PG James Harden SG Nick Young SF Wilson Chandler PF Larry Nance Jr. C LaMarcus Aldridge F Kevin Love G Jordan Clarkson UTIL Alex Len,,,
574,577174672,unstoppablecage,0,274.25,PG Tim Frazier SG Tony Allen SF Larry Nance Jr. PF Kevin Love C Alex Len F DeMarcus Cousins G Isaiah Thomas UTIL Brook Lopez,,,
574,577193018,DaftKingDad,0,274.25,PG Russell Westbrook SG Darren Collison SF Larry Nance Jr. PF Kevin Love C Alex Len F Thabo Sefolosha G Ricky Rubio UTIL Pau Gasol,,,
580,576746483,PetrGibbons,0,273.75,PG James Harden SG Tony Allen SF Larry Nance Jr. PF Kevin Love C Alex Len F Kawhi Leonard G Tim Frazier UTIL Jusuf Nurkic,,,
580,576793578,Hippie_Dust,0,273.75,PG Mike Conley SG Klay Thompson SF Rudy Gay PF Kevin Love C Tristan Thompson F Draymond Green G Devin Booker UTIL Tony Allen,,,
580,576804747,snoopdoug25,0,273.75,PG Isaiah Thomas SG Jordan Clarkson SF Wilson Chandler PF Kevin Love C Clint Capela F Thabo Sefolosha G Mike Conley UTIL Brook Lopez,,,
580,576876541,ziploc19,0,273.75,PG Tim Frazier SG DeMar DeRozan SF Wilson Chandler PF Kevin Love C Alex Len F Blake Griffin G Tony Allen UTIL Clint Capela,,,
580,576905059,SnoozDude,0,273.75,PG Tim Frazier SG Darren Collison SF Kawhi Leonard PF Kevin Love C Karl-Anthony Towns F Nicolas Batum G Tony Allen UTIL Zach LaVine,,,
580,577058494,PSUBooT,0,273.75,PG Isaiah Thomas SG Tony Allen SF Kevin Durant PF LeBron James C Alex Len F Larry Nance Jr. G Eric Bledsoe UTIL Jeff Green,,,
580,577071031,adamcoomes,0,273.75,PG Kyrie Irving SG Nick Young SF Nicolas Batum PF Kevin Love C Andre Drummond F Serge Ibaka G Kemba Walker UTIL Zaza Pachulia,,,
580,577141403,ThrillerT,0,273.75,PG Stephen Curry SG Zach LaVine SF Kevin Durant PF JaMychal Green C Alex Len F Serge Ibaka G Tony Allen UTIL Al Horford,,,
580,577195121,destinyre,0,273.75,PG Tim Frazier SG Danny Green SF Larry Nance Jr. PF Paul Millsap C Marc Gasol F JaMychal Green G Stephen Curry UTIL Hassan Whiteside,,,
580,577238278,Cbark34,0,273.75,PG Tim Frazier SG Tony Allen SF Rudy Gay PF Paul Millsap C Ed Davis F Kevin Love G Mike Conley UTIL Hassan Whiteside,,,
590,576898819,Da_Wolf_Of_Fantasy,0,273.5,PG Eric Bledsoe SG Tony Allen SF Vince Carter PF LeBron James C Alex Len F Larry Nance Jr. G James Harden UTIL Jordan Clarkson,,,
590,576904442,Stl-Finest,0,273.5,PG Tim Frazier SG Tony Allen SF Kawhi Leonard PF Kevin Love C Brook Lopez F Larry Nance Jr. G James Harden UTIL José Calderón,,,
590,577034044,supremexjp,0,273.5,PG Jordan Clarkson SG Lou Williams SF Wilson Chandler PF LeBron James C Kevin Love F Larry Nance Jr. G Elfrid Payton UTIL Brook Lopez,,,
590,577107707,EanStine,0,273.5,PG Kemba Walker SG Marco Belinelli SF Wilson Chandler PF Frank Kaminsky C Al Horford F Blake Griffin G José Calderón UTIL DeMarcus Cousins,,,
590,577185349,neeliyo,0,273.5,PG James Harden SG Tony Allen SF Thabo Sefolosha PF Matt Barnes C Clint Capela F Kawhi Leonard G Tim Frazier UTIL Kevin Love,,,
595,576504672,tourist,0,273.25,PG Kyle Lowry SG James Harden SF Rudy Gay PF DeMarre Carroll C Brook Lopez F Wilson Chandler G Jamal Murray UTIL Marco Belinelli,,,
595,576515287,natemodollas,0,273.25,PG Kyle Lowry SG Seth Curry SF Kawhi Leonard PF Kevin Love C Alex Len F Larry Nance Jr. G Kemba Walker UTIL Thabo Sefolosha,,,
595,576525328,ryebreadonly,0,273.25,PG Tim Frazier SG Tony Allen SF Wilson Chandler PF Larry Nance Jr. C Ed Davis F LeBron James G James Harden UTIL Kemba Walker,,,
595,577230003,Ryan_Redbeard,0,273.25,PG James Harden SG Tony Allen SF Wilson Chandler PF LeBron James C Ed Davis F Larry Nance Jr. G Tim Frazier UTIL Kemba Walker,,,
599,576632333,bigbuddha09,0,273,PG Langston Galloway SG Devin Booker SF Rudy Gay PF Matt Barnes C DeMarcus Cousins F Terrence Jones G Jordan Clarkson UTIL Damian Lillard,,,
599,576730701,hwilson,0,273,PG James Harden SG Nik Stauskas SF Wilson Chandler PF Paul Millsap C Alex Len F Nicolas Batum G Eric Bledsoe UTIL Ed Davis,,,
599,576891424,shambles,0,273,PG Isaiah Thomas SG DeMar DeRozan SF Wilson Chandler PF Kevin Love C Alex Len F Thabo Sefolosha G Tony Allen UTIL Kyrie Irving,,,
599,576898326,jaytkfc,0,273,PG Elfrid Payton SG Jordan Clarkson SF Larry Nance Jr. PF LeBron James C Clint Capela F Rudy Gay G Tim Frazier UTIL Al Horford,,,
599,576903634,mrspree15,0,273,PG Isaiah Thomas SG Tony Allen SF Wilson Chandler PF Anthony Davis C Karl-Anthony Towns F Robert Covington G Vince Carter UTIL Jonas Valanciunas,,,
599,576963827,cjhunka,0,273,PG Jeff Teague SG Rodney Hood SF Rudy Gay PF Jon Leuer C Marc Gasol F Kevin Love G Jordan Clarkson UTIL Serge Ibaka,,,
599,576964543,Ravioli9,0,273,PG Kyle Lowry SG Darren Collison SF Kevin Durant PF LaMarcus Aldridge C Joel Embiid F Wilson Chandler G Jamal Murray UTIL Tim Frazier,,,
599,576978680,24mds,0,273,PG Tim Frazier SG Tony Allen SF LeBron James PF Larry Nance Jr. C Ed Davis F Draymond Green G James Harden UTIL Alex Len,,,
607,576589288,RedBaran24,0,272.75,PG James Harden SG Tony Allen SF Andrew Wiggins PF DeMarre Carroll C Kevin Love F Thabo Sefolosha G Tim Frazier UTIL Isaiah Thomas,,,
607,576626920,mfarriswv,0,272.75,PG James Harden SG DeMar DeRozan SF Matt Barnes PF Patrick Patterson C DeMarcus Cousins F DeMarre Carroll G Ty Lawson UTIL Nick Young,,,
607,576907899,milehigh57,0,272.75,PG Jordan Clarkson SG James Harden SF Wilson Chandler PF Kevin Love C Al Horford F Larry Nance Jr. G Darren Collison UTIL Tony Allen,,,
607,576914861,JoeTheOne,0,272.75,PG Tim Frazier SG James Harden SF Rudy Gay PF Kevin Love C Ed Davis F Wilson Chandler G Tony Allen UTIL LaMarcus Aldridge,,,
607,577016157,DBrunoEsq,0,272.75,PG Tim Frazier SG Jordan Clarkson SF Rudy Gay PF Kevin Love C Joel Embiid F Serge Ibaka G Jeff Teague UTIL Clint Capela,,,
607,577063609,pipolechap,0,272.75,PG James Harden SG Garrett Temple SF Thabo Sefolosha PF JaMychal Green C DeMarcus Cousins F Larry Nance Jr. G Tim Frazier UTIL Kawhi Leonard,,,
607,577246946,bird82,0,272.75,PG Darren Collison SG Tony Allen SF Kawhi Leonard PF Kevin Love C Alex Len F Wilson Chandler G Isaiah Thomas UTIL Jrue Holiday,,,
607,577251397,therealGaryDellAbate,0,272.75,PG James Harden SG Tony Allen SF Thabo Sefolosha PF Larry Nance Jr. C Brook Lopez F Kevin Love G Hollis Thompson UTIL DeMarcus Cousins,,,
615,576623217,mvandygriff,0,272.5,PG Mike Conley SG Victor Oladipo SF Rudy Gay PF Trevor Booker C Brook Lopez F Serge Ibaka G Isaiah Whitehead UTIL Kawhi Leonard,,,
615,576770839,svinky,0,272.5,PG Kemba Walker SG Bojan Bogdanovic SF Kawhi Leonard PF Draymond Green C Mason Plumlee F Zach Randolph G Monta Ellis UTIL Elfrid Payton,,,
615,577228748,GoDawgs19,0,272.5,PG Stephen Curry SG Lou Williams SF Larry Nance Jr. PF Kevin Love C Rudy Gobert F Matt Barnes G Darren Collison UTIL Isaiah Thomas,,,
618,576339606,rvbrummell,0,272.25,PG Stephen Curry SG DeMar DeRozan SF Andrew Wiggins PF Kevin Love C Trey Lyles F Jahlil Okafor G Tim Frazier UTIL DeMarre Carroll,,,
618,576488405,TeamSmiley5,0,272.25,PG Eric Bledsoe SG Jordan Clarkson SF Kawhi Leonard PF DeMarcus Cousins C Alex Len F Wilson Chandler G Marco Belinelli UTIL Tim Frazier,,,
618,576593439,JLuell262,0,272.25,PG José Calderón SG Nicolas Batum SF Kawhi Leonard PF Blake Griffin C Jonas Valanciunas F Gorgui Dieng G Kemba Walker UTIL Wesley Matthews,,,
618,576615850,e4e5nf3nc6,0,272.25,PG Ricky Rubio SG Tony Allen SF LeBron James PF Larry Nance Jr. C Joel Embiid F Anthony Davis G Tim Frazier UTIL Wilson Chandler,,,
618,576705743,anorman44,0,272.25,PG James Harden SG Tony Allen SF Wilson Chandler PF Trevor Booker C Tristan Thompson F Rudy Gay G Tim Frazier UTIL Marc Gasol,,,
618,576770905,bimph_513,0,272.25,PG Ricky Rubio SG Tony Allen SF LeBron James PF Kevin Love C Karl-Anthony Towns F LaMarcus Aldridge G Elfrid Payton UTIL Ed Davis,,,
618,576876988,bigtimetigersfan,0,272.25,PG Eric Bledsoe SG Tony Allen SF LeBron James PF Larry Nance Jr. C Nikola Vucevic F LaMarcus Aldridge G Ricky Rubio UTIL Karl-Anthony Towns,,,
618,577209995,Aquarium14,0,272.25,PG Isaiah Thomas SG Tony Allen SF Andrew Wiggins PF Rudy Gay C Alex Len F Kevin Love G Tim Frazier UTIL Marc Gasol,,,
618,577213692,Conley09,0,272.25,PG Eric Bledsoe SG Tony Allen SF LeBron James PF Larry Nance Jr. C Karl-Anthony Towns F LaMarcus Aldridge G Ricky Rubio UTIL Nikola Vucevic,,,
618,577216855,ssmull,0,272.25,PG Kemba Walker SG Seth Curry SF Larry Nance Jr. PF Paul Millsap C Anthony Davis F Brandon Ingram G Elfrid Payton UTIL Tim Frazier,,,
618,577248339,winsrruss,0,272.25,PG Darren Collison SG Rodney Hood SF Larry Nance Jr. PF Paul Millsap C Al Horford F LaMarcus Aldridge G Kyrie Irving UTIL Zach LaVine,,,
629,576554400,scottmack23,0,272,PG Isaiah Thomas SG Avery Bradley SF Larry Nance Jr. PF Kevin Love C Al Horford F JaMychal Green G Lou Williams UTIL Brook Lopez,,,
629,577065635,wlfball,0,272,PG José Calderón SG J.R. Smith SF Kevin Durant PF LaMarcus Aldridge C Marc Gasol F Nicolas Batum G Mike Conley UTIL Jrue Holiday,,,
631,576435678,texas10504,0,271.75,PG Mike Conley SG Klay Thompson SF Andre Iguodala PF Rudy Gay C Andre Drummond F Nicolas Batum G Kyrie Irving UTIL Enes Kanter,,,
631,576490835,jaytrh1427,0,271.75,PG Stephen Curry SG James Harden SF Josh Richardson PF DeMarre Carroll C Marc Gasol F Luis Scola G Kyrie Irving UTIL Justin Anderson,,,
631,576497080,ItsOrangeBaby,0,271.75,PG Stephen Curry SG Darren Collison SF Will Barton PF Kevin Love C DeAndre Jordan F Larry Nance Jr. G Kyrie Irving UTIL Alex Len,,,
631,576592534,Golf_Coach,0,271.75,PG James Harden SG Zach LaVine SF Thabo Sefolosha PF Joffrey Lauvergne C Clint Capela F Kevin Love G Tim Frazier UTIL Eric Bledsoe,,,
631,576689201,csmith80,0,271.75,PG Tim Frazier SG Tony Allen SF Andrew Wiggins PF Kevin Love C Alex Len F Gordon Hayward G Elfrid Payton UTIL DeMar DeRozan,,,
631,576801992,rmp7298,0,271.75,PG James Harden SG Evan Fournier SF Wilson Chandler PF Zach Randolph C Bismack Biyombo F James Johnson G Kemba Walker UTIL Elfrid Payton,,,
631,577038023,alisal1,0,271.75,PG James Harden SG Nicolas Batum SF Kawhi Leonard PF Larry Nance Jr. C Andre Drummond F Matt Barnes G Tony Allen UTIL Alex Len,,,
638,576986219,dannymac219,0,271.5,PG Mike Conley SG Klay Thompson SF Larry Nance Jr. PF Kevin Love C Al Horford F Andrew Wiggins G Elfrid Payton UTIL Jordan Clarkson,,,
638,577055741,jkon3,0,271.5,PG José Calderón SG James Harden SF Gordon Hayward PF Kevin Love C Ed Davis F Thabo Sefolosha G Jordan Clarkson UTIL Kyle Lowry,,,
638,577073741,CuhRupt,0,271.5,PG Jeff Teague SG Nick Young SF Larry Nance Jr. PF Kevin Durant C Joel Embiid F Kevin Love G Tim Frazier UTIL Nicolas Batum,,,
641,576301352,stevey24,0,271.25,PG Eric Bledsoe SG Nicolas Batum SF Rudy Gay PF LaMarcus Aldridge C Alex Len F Blake Griffin G José Calderón UTIL Al Horford,,,
641,576421996,MortaL95,0,271.25,PG Jordan Clarkson SG James Harden SF Wilson Chandler PF Kevin Love C Karl-Anthony Towns F Hollis Thompson G Tony Allen UTIL Alex Len,,,
641,576436212,joeyrichards99,0,271.25,PG Stephen Curry SG Victor Oladipo SF Wilson Chandler PF LaMarcus Aldridge C Brook Lopez F Devin Booker G Klay Thompson UTIL Jamal Murray,,,
641,576557631,fozzie,0,271.25,PG Jrue Holiday SG Seth Curry SF Marcus Smart PF LeBron James C Marc Gasol F Jahlil Okafor G Kyle Lowry UTIL DeMarre Carroll,,,
641,576703579,zackj2286,0,271.25,PG Isaiah Thomas SG James Harden SF DeMarre Carroll PF Kevin Love C Zaza Pachulia F Jared Dudley G José Calderón UTIL Hassan Whiteside,,,
641,576708159,CAKSEER,0,271.25,PG Kyrie Irving SG Marco Belinelli SF LeBron James PF LaMarcus Aldridge C Tristan Thompson F Wilson Chandler G Tim Frazier UTIL Eric Bledsoe,,,
641,576721503,spencer46,0,271.25,PG James Harden SG Vince Carter SF LeBron James PF Ersan Ilyasova C Clint Capela F Trey Lyles G Kent Bazemore UTIL Ty Lawson,,,
641,576808089,viewfromtop,0,271.25,PG Tim Frazier SG Jordan Clarkson SF Larry Nance Jr. PF DeMarcus Cousins C Alex Len F Kevin Durant G Tony Allen UTIL Kemba Walker,,,
641,576834781,iWillyC4,0,271.25,PG Mike Conley SG Avery Bradley SF LeBron James PF Kevin Durant C Enes Kanter F Andre Iguodala G J.R. Smith UTIL Jusuf Nurkic,,,
641,577027055,Narsk,0,271.25,PG Mike Conley SG Tony Allen SF Andre Iguodala PF Kevin Love C Hassan Whiteside F Joffrey Lauvergne G Stephen Curry UTIL Kemba Walker,,,
641,577056032,mattmiller30,0,271.25,PG Jamal Murray SG Tony Allen SF LeBron James PF Serge Ibaka C Alex Len F Andrew Wiggins G DeMar DeRozan UTIL Rudy Gay,,,
641,577242609,kingjj26,0,271.25,PG Jamal Murray SG Tony Allen SF LeBron James PF Serge Ibaka C Alex Len F Rudy Gay G DeMar DeRozan UTIL Andrew Wiggins,,,
641,577269486,ReggieTheBigBrownDog,0,271.25,PG Kyle Lowry SG Tony Allen SF Thabo Sefolosha PF Kevin Love C Clint Capela F Devin Booker G Kemba Walker UTIL Al Horford,,,
654,576433031,TenZero,0,271,PG José Calderón SG Nicolas Batum SF Matt Barnes PF Jeff Green C Al Horford F DeMarcus Cousins G Kemba Walker UTIL DeMar DeRozan,,,
654,576510429,tomahawkchop25,0,271,PG Ricky Rubio SG Tony Allen SF Rudy Gay PF Larry Nance Jr. C Al Horford F Kevin Love G Kyrie Irving UTIL Andre Drummond,,,
654,576517644,BWHITE1117,0,271,PG Tim Frazier SG Tony Allen SF Wilson Chandler PF Kevin Love C Alex Len F Blake Griffin G James Harden UTIL Isaiah Whitehead,,,
654,576831555,Z.Thompson,0,271,PG Jeff Teague SG Jordan Clarkson SF Rudy Gay PF Kevin Love C Joel Embiid F Serge Ibaka G Tim Frazier UTIL Nicolas Batum,,,
654,576964762,jmownee,0,271,PG Jeff Teague SG Jordan Clarkson SF Nicolas Batum PF Kevin Love C Joel Embiid F Serge Ibaka G Tim Frazier UTIL Rudy Gay,,,
654,577013761,wask14,0,271,PG Goran Dragic SG Klay Thompson SF LeBron James PF Blake Griffin C Jonas Valanciunas F Marcus Morris G Jordan Clarkson UTIL Jamal Murray,,,
654,577099378,rodolfomoreno86,0,271,PG Ricky Rubio SG Tony Allen SF Rudy Gay PF Larry Nance Jr. C Al Horford F Kevin Love G Kyrie Irving UTIL Andre Drummond,,,
654,577175943,MoneyMeazy700,0,271,PG Tim Frazier SG Eric Gordon SF Wilson Chandler PF LeBron James C Hassan Whiteside F Kevin Love G Isaiah Whitehead UTIL Alex Len,,,
662,576368368,TheSchwab8,0,270.75,PG Elfrid Payton SG Tony Allen SF LeBron James PF Kevin Love C Ed Davis F Larry Nance Jr. G Isaiah Thomas UTIL Karl-Anthony Towns,,,
662,576913761,leigonofboom25,0,270.75,PG Damian Lillard SG Nicolas Batum SF Wilson Chandler PF Terrence Jones C DeAndre Jordan F Kenneth Faried G Kyrie Irving UTIL Maurice Harkless,,,
662,577030427,thejackel32,0,270.75,PG James Harden SG Victor Oladipo SF Wilson Chandler PF Joffrey Lauvergne C DeMarcus Cousins F LaMarcus Aldridge G Tony Allen UTIL Jamal Murray,,,
662,577258523,cjf99b,0,270.75,PG Tim Frazier SG Tony Allen SF Larry Nance Jr. PF Kevin Love C Alex Len F Wilson Chandler G Russell Westbrook UTIL Brook Lopez,,,
666,576666289,joeobriengolf,0,270.5,PG James Harden SG Vince Carter SF Kevin Durant PF Kevin Love C Joel Embiid F Patrick Patterson G José Calderón UTIL J.R. Smith,,,
666,576789986,Jenks1300,0,270.5,PG Kemba Walker SG Klay Thompson SF Wilson Chandler PF Gorgui Dieng C Al Horford F Zach Randolph G Darren Collison UTIL Eric Bledsoe,,,
666,576822829,BryanMeuth,0,270.5,PG Jordan Clarkson SG Bojan Bogdanovic SF Larry Nance Jr. PF Kevin Love C Brook Lopez F LaMarcus Aldridge G Kyle Lowry UTIL Al Horford,,,
666,576939606,thepiedpieper15,0,270.5,PG Tim Frazier SG Tony Allen SF Wilson Chandler PF Larry Nance Jr. C Kevin Love F Thabo Sefolosha G James Harden UTIL DeMar DeRozan,,,
666,577104959,nickyp1237,0,270.5,PG Tim Frazier SG Jordan Clarkson SF Rudy Gay PF Trey Lyles C Nikola Vucevic F Gordon Hayward G Klay Thompson UTIL DeMar DeRozan,,,
666,577138244,bradysmith55,0,270.5,PG Kyle Lowry SG Nick Young SF Wilson Chandler PF JaMychal Green C Ed Davis F Kevin Love G Mike Conley UTIL Kevin Durant,,,
666,577156162,loc2321,0,270.5,PG Mike Conley SG Zach LaVine SF Andrew Wiggins PF Draymond Green C Ed Davis F Kevin Love G Tim Frazier UTIL Victor Oladipo,,,
666,577203223,mrlucky,0,270.5,PG Kemba Walker SG Jamal Crawford SF Rudy Gay PF Blake Griffin C Jonas Valanciunas F Wilson Chandler G Jamal Murray UTIL Karl-Anthony Towns,,,
674,576447355,winner444,0,270.25,PG Jrue Holiday SG Nicolas Batum SF Harrison Barnes PF Kevin Love C Dwight Howard F Michael Kidd-Gilchrist G Wesley Matthews UTIL Gorgui Dieng,,,
674,576595874,mattmann91,0,270.25,PG Tim Frazier SG Hollis Thompson SF Larry Nance Jr. PF Kevin Love C Karl-Anthony Towns F LeBron James G Darren Collison UTIL Andrew Wiggins,,,
674,576619542,rippa76,0,270.25,PG Dennis Schroder SG Rodney Stuckey SF LeBron James PF Paul Millsap C Tristan Thompson F Trevor Booker G Marcus Smart UTIL Kyrie Irving,,,
674,576713446,Donaldd326,0,270.25,PG Tim Frazier SG Hollis Thompson SF Larry Nance Jr. PF Kevin Love C Karl-Anthony Towns F LeBron James G Darren Collison UTIL Andrew Wiggins,,,
674,576794584,cconn026,0,270.25,PG Isaiah Thomas SG Tony Allen SF Gordon Hayward PF Kevin Love C Karl-Anthony Towns F Larry Nance Jr. G Tim Frazier UTIL Evan Fournier,,,
674,576958537,miggs00721,0,270.25,PG Tim Frazier SG Tony Allen SF Matt Barnes PF Kevin Love C DeAndre Jordan F Draymond Green G James Harden UTIL Channing Frye,,,
680,576494249,Dangledeez,0,270,PG James Harden SG Klay Thompson SF Michael Kidd-Gilchrist PF Draymond Green C DeAndre Jordan F DeMarre Carroll G Darren Collison UTIL Tony Parker,,,
680,577016819,tomcatjones13,0,270,PG Tim Frazier SG Tony Allen SF Wilson Chandler PF Larry Nance Jr. C Alex Len F Thabo Sefolosha G Russell Westbrook UTIL Anthony Davis,,,
680,577142081,Jaboo3,0,270,PG Tim Frazier SG Tony Allen SF Kevin Durant PF LeBron James C Brook Lopez F JaMychal Green G José Calderón UTIL Karl-Anthony Towns,,,
680,577207141,tebucky34,0,270,PG Isaiah Thomas SG DeMar DeRozan SF Gordon Hayward PF JaMychal Green C Clint Capela F Larry Nance Jr. G Mike Conley UTIL Tristan Thompson,,,
684,576600618,flynn5960,0,269.75,PG Kyrie Irving SG Tony Allen SF Wilson Chandler PF Larry Nance Jr. C Clint Capela F Kevin Love G DeMar DeRozan UTIL Al Horford,,,
684,576726613,KillaKauf,0,269.75,PG Stephen Curry SG Rodney Hood SF Will Barton PF Kenneth Faried C Nikola Vucevic F Kawhi Leonard G Kemba Walker UTIL Timofey Mozgov,,,
684,576811075,tinderella,0,269.75,PG Dennis Schroder SG Tony Allen SF Matt Barnes PF Kevin Love C Marc Gasol F Anthony Davis G Ricky Rubio UTIL Pau Gasol,,,
684,576842207,feltt89,0,269.75,PG Chris Paul SG Zach LaVine SF DeMarre Carroll PF Jared Dudley C Andrew Bogut F Blake Griffin G Kemba Walker UTIL Karl-Anthony Towns,,,
684,576927557,gridiron718,0,269.75,PG Chris Paul SG Zach LaVine SF DeMarre Carroll PF Jared Dudley C Andrew Bogut F Blake Griffin G Kemba Walker UTIL Karl-Anthony Towns,,,
684,576940896,nkjchamp,0,269.75,PG Tim Frazier SG Tony Allen SF Matt Barnes PF Larry Nance Jr. C Kevin Love F DeMarcus Cousins G James Harden UTIL Thabo Sefolosha,,,
684,576962011,Zacharyvh,0,269.75,PG Chris Paul SG Zach LaVine SF DeMarre Carroll PF Jared Dudley C Andrew Bogut F Blake Griffin G Kemba Walker UTIL Karl-Anthony Towns,,,
684,577198543,amig123,0,269.75,PG Jrue Holiday SG James Harden SF Hollis Thompson PF Larry Nance Jr. C DeMarcus Cousins F Thabo Sefolosha G Tony Allen UTIL Kevin Love,,,
692,576745550,hpat14,0,269.5,PG Ricky Rubio SG Manu Ginobili SF LeBron James PF LaMarcus Aldridge C Karl-Anthony Towns F Serge Ibaka G Andrew Harrison UTIL Dwight Howard,,,
692,577145479,bboyes,0,269.5,PG Jamal Murray SG Garrett Temple SF Dario Saric PF Joffrey Lauvergne C Ed Davis F Anthony Davis G Russell Westbrook UTIL DeMarcus Cousins,,,
692,577157750,Natoli1212,0,269.5,PG Elfrid Payton SG Jordan Clarkson SF Rudy Gay PF Kevin Love C Clint Capela F Michael Kidd-Gilchrist G Eric Bledsoe UTIL Victor Oladipo,,,
692,577160084,pats36-38-39,0,269.5,PG James Harden SG Zach LaVine SF Wilson Chandler PF Dante Cunningham C Andre Drummond F Thaddeus Young G Rodney Hood UTIL Bojan Bogdanovic,,,
692,577184029,WillDasNeves,0,269.5,PG Jordan Clarkson SG Tony Allen SF Kevin Durant PF Trevor Booker C Clint Capela F Kevin Love G Kyle Lowry UTIL Nick Young,,,
692,577197009,weir1419,0,269.5,PG Mike Conley SG James Harden SF Nicolas Batum PF LaMarcus Aldridge C Ed Davis F Spencer Hawes G Jeff Teague UTIL Nick Young,,,
692,577242531,mbloodworth8,0,269.5,PG James Harden SG Tony Allen SF LeBron James PF Trey Lyles C Brook Lopez F Thabo Sefolosha G Jordan Clarkson UTIL Alex Len,,,
699,576323462,fin0913,0,269.25,PG Tim Frazier SG James Harden SF LeBron James PF Larry Nance Jr. C Hassan Whiteside F DeMarre Carroll G Tony Allen UTIL Marco Belinelli,,,
699,576416020,amack19,0,269.25,PG Jordan Clarkson SG Lou Williams SF Wilson Chandler PF Larry Nance Jr. C Alex Len F Kevin Love G James Harden UTIL Tim Frazier,,,
699,576705848,Fortyoz,0,269.25,PG Jordan Clarkson SG James Harden SF Wilson Chandler PF Kevin Love C Alex Len F Larry Nance Jr. G Tim Frazier UTIL Lou Williams,,,
699,576740822,gavinotto0005,0,269.25,PG Stephen Curry SG Victor Oladipo SF Jeff Green PF DeMarcus Cousins C Nikola Vucevic F LaMarcus Aldridge G Ricky Rubio UTIL Ed Davis,,,
699,576864176,jhaston,0,269.25,PG Stephen Curry SG Tony Allen SF Larry Nance Jr. PF Kevin Love C Hassan Whiteside F Wilson Chandler G Evan Fournier UTIL Joel Embiid,,,
699,576887841,marklhinely,0,269.25,PG Ricky Rubio SG Brandon Knight SF LeBron James PF Draymond Green C Joel Embiid F Gordon Hayward G Tony Allen UTIL Alex Len,,,
699,577187647,was17,0,269.25,PG Isaiah Thomas SG Evan Fournier SF Kawhi Leonard PF Kevin Love C Brook Lopez F Vince Carter G Klay Thompson UTIL Andre Iguodala,,,
706,576372706,clai40,0,269,PG Ricky Rubio SG Lou Williams SF Kawhi Leonard PF Trevor Ariza C DeMarcus Cousins F Paul Millsap G Langston Galloway UTIL Jamal Murray,,,
706,576542766,BrianRR007,0,269,PG Tim Frazier SG DeMar DeRozan SF Wilson Chandler PF Kevin Love C Hassan Whiteside F Larry Nance Jr. G Mike Conley UTIL José Calderón,,,
706,576663665,ShowboatKing,0,269,PG Tim Frazier SG Tony Allen SF Kawhi Leonard PF Kevin Love C Clint Capela F Draymond Green G Elfrid Payton UTIL Wilson Chandler,,,
706,576866356,yzhang293,0,269,PG James Harden SG Tony Allen SF Wilson Chandler PF LeBron James C Nene Hilario F Brandon Ingram G Kyrie Irving UTIL Jonas Valanciunas,,,
706,576870578,Xout300,0,269,PG Kemba Walker SG James Harden SF Nicolas Batum PF Kevin Love C Ed Davis F Spencer Hawes G J.R. Smith UTIL Tim Frazier,,,
