Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
PF,Kristaps Porzingis,7000,Mil@NY 07:30PM ET,38.000,NY,1,1,35.893,29.632,41.875,50.000,17.000,42.000,0.362,3.500,213.000
C,DeAndre Jordan,7000,Mem@LAC 10:30PM ET,34.000,LAC,1,0,34.393,28.188,40.438,41.500,1.000,42.000,0.169,1.500,197.000
PG,Goran Dragic,6900,Mia@Sac 10:30PM ET,35.384,Mia,0,0,34.393,27.625,32.750,43.250,19.000,41.400,0.300,7.500,204.000
PG,Mike Conley,6700,Mem@LAC 10:30PM ET,34.570,Mem,0,0,36.286,26.893,32.625,28.750,2.000,40.200,0.299,0.000,197.000
SG,Klay Thompson,6600,Por@GS 10:30PM ET,32.321,GS,1,0,39.250,24.588,37.938,36.750,10.000,39.600,0.240,0.000,222.500
PG,Dennis Schroder,6600,Atl@Orl 07:00PM ET,32.007,Atl,0,0,38.250,24.368,30.375,34.250,17.000,39.600,0.217,0.000,207.000
PF/C,Serge Ibaka,6500,Atl@Orl 07:00PM ET,30.771,Orl,1,0,34.107,23.476,32.562,30.000,11.500,39.000,0.218,2.000,207.000
PG,Derrick Rose,6400,Mil@NY 07:30PM ET,30.583,NY,1,0,35.536,23.897,34.938,26.250,5.000,38.400,0.219,3.500,213.000
C,Nikola Vucevic,6300,Atl@Orl 07:00PM ET,33.977,Orl,1,0,34.929,25.236,37.625,42.250,4.000,37.800,0.366,2.000,207.000
SG/SF,Josh Richardson,6200,Mia@Sac 10:30PM ET,22.750,Mia,0,0,25.750,15.875,34.812,25.000,18.500,37.200,0.083,7.500,204.000
SG,Dwyane Wade,6200,Chi@Cle 08:00PM ET,33.109,Chi,0,1,35.286,25.383,30.000,24.750,28.000,37.200,0.332,4.000,204.000
SG/SF,Evan Fournier,6000,Atl@Orl 07:00PM ET,28.742,Orl,1,1,32.821,21.000,31.562,34.750,25.750,36.000,0.215,2.000,207.000
SF,Rudy Gay,6000,Mia@Sac 10:30PM ET,34.740,Sac,1,1,29.000,26.542,28.125,31.750,8.000,36.000,0.451,0.000,204.000
PG,Elfrid Payton,5900,Atl@Orl 07:00PM ET,27.854,Orl,1,0,26.714,20.511,27.312,43.750,20.500,35.400,0.269,2.000,207.000
C,Mason Plumlee,5700,Por@GS 10:30PM ET,29.889,Por,0,0,33.893,22.988,32.625,33.500,21.500,34.200,0.333,16.000,222.500
SF/PF,James Johnson,5700,Mia@Sac 10:30PM ET,24.185,Mia,0,1,28.286,15.667,31.188,37.750,19.500,34.200,0.162,7.500,204.000
PG,Tyler Johnson,5600,Mia@Sac 10:30PM ET,27.947,Mia,0,1,31.464,21.708,31.750,25.750,19.000,33.600,0.252,7.500,204.000
PF/C,Zach Randolph,5600,Mem@LAC 10:30PM ET,26.750,Mem,0,0,27.179,21.962,29.688,26.250,11.500,33.600,0.140,0.000,197.000
SG,Victor Oladipo,5500,OKC@Cha 07:00PM ET,28.471,OKC,0,0,30.250,19.750,20.188,33.250,18.000,33.000,0.345,2.000,208.500
PG,Rajon Rondo,5500,Chi@Cle 08:00PM ET,28.422,Chi,0,0,20.036,18.917,19.812,2.250,23.000,33.000,0.355,4.000,204.000
C,Steven Adams,5300,OKC@Cha 07:00PM ET,26.729,OKC,0,0,28.857,20.750,30.188,41.000,25.000,31.800,0.249,2.000,208.500
PG/SG,Malcolm Brogdon,5300,Mil@NY 07:30PM ET,18.894,Mil,0,0,23.393,12.618,29.062,21.500,19.250,31.800,0.089,0.000,213.000
C,Enes Kanter,5200,OKC@Cha 07:00PM ET,24.150,OKC,0,0,24.786,16.092,25.500,9.750,25.000,31.200,0.257,2.000,208.500
SF/PF,Justise Winslow,5200,Mia@Sac 10:30PM ET,25.833,Mia,0,1,24.143,20.250,23.875,32.750,19.500,31.200,0.293,7.500,204.000
C,Joakim Noah,5000,Mil@NY 07:30PM ET,22.625,NY,1,0,22.214,14.676,33.125,31.000,13.000,30.000,0.253,3.500,213.000
SG,J.J. Redick,5000,Mem@LAC 10:30PM ET,21.007,LAC,1,0,20.750,14.103,20.000,27.500,8.000,30.000,0.153,1.500,197.000
SG,Tony Allen,5000,Mem@LAC 10:30PM ET,22.142,Mem,0,0,22.464,15.891,23.500,17.000,6.500,30.000,0.176,0.000,197.000
PF,JaMychal Green,5000,Mem@LAC 10:30PM ET,23.459,Mem,0,1,23.250,15.618,25.812,12.500,9.000,30.000,0.227,0.000,197.000
SG/SF,Evan Turner,4900,Por@GS 10:30PM ET,20.992,Por,0,0,22.286,14.931,23.625,26.750,10.750,29.400,0.140,16.000,222.500
PG/SG,Austin Rivers,4900,Mem@LAC 10:30PM ET,17.438,LAC,1,0,22.893,10.292,21.625,21.000,8.000,29.400,0.088,1.500,197.000
PG,Andrew Harrison,4900,Mem@LAC 10:30PM ET,18.306,Mem,0,0,22.286,11.964,20.500,11.750,2.000,29.400,0.112,0.000,197.000
SF,Michael Kidd-Gilchrist,4800,OKC@Cha 07:00PM ET,22.824,Cha,1,0,22.643,16.789,21.938,17.750,7.000,28.800,0.248,0.000,208.500
C,Greg Monroe,4800,Mil@NY 07:30PM ET,24.680,Mil,0,0,24.714,15.969,28.250,31.500,21.500,28.800,0.350,0.000,213.000
SG,Jamal Crawford,4800,Mem@LAC 10:30PM ET,19.568,LAC,1,0,26.500,13.455,18.250,34.750,8.000,28.800,0.151,1.500,197.000
SF,Maurice Harkless,4700,Por@GS 10:30PM ET,23.807,Por,0,0,20.786,17.059,22.312,23.750,9.500,28.200,0.289,16.000,222.500
SF/PF,Aaron Gordon,4600,Atl@Orl 07:00PM ET,21.639,Orl,1,0,25.357,14.750,29.250,41.000,22.250,27.600,0.262,2.000,207.000
SG,Dion Waiters,4600,Mia@Sac 10:30PM ET,27.078,Mia,0,1,26.786,15.679,31.750,44.750,22.000,27.600,0.482,7.500,204.000
PG,Raymond Felton,4600,Mem@LAC 10:30PM ET,14.750,LAC,1,0,19.036,8.487,27.500,32.500,8.000,27.600,0.093,1.500,197.000
C,Cody Zeller,4500,OKC@Cha 07:00PM ET,23.653,Cha,1,1,23.357,18.359,22.250,13.250,12.000,27.000,0.320,0.000,208.500
PG,Darren Collison,4500,Mia@Sac 10:30PM ET,23.067,Sac,1,0,23.321,16.727,23.875,39.000,7.000,27.000,0.283,0.000,204.000
PG,Michael Carter-Williams,4500,Chi@Cle 08:00PM ET,17.063,Chi,0,0,14.250,9.417,21.000,27.250,23.000,27.000,0.116,4.000,204.000
PF/C,Taj Gibson,4500,Chi@Cle 08:00PM ET,25.143,Chi,0,0,22.607,19.575,19.188,19.000,10.000,27.000,0.405,4.000,204.000
C,Tristan Thompson,4500,Chi@Cle 08:00PM ET,24.015,Cle,1,0,22.179,18.092,20.250,14.750,9.500,27.000,0.365,0.000,204.000
SG,Jodie Meeks,4400,Atl@Orl 07:00PM ET,16.641,Orl,1,0,14.000,8.000,23.312,32.000,26.000,26.400,0.158,2.000,207.000
C,Robin Lopez,4400,Chi@Cle 08:00PM ET,23.050,Chi,0,0,18.429,17.250,19.125,17.250,6.000,26.400,0.324,4.000,204.000
PF/C,Marreese Speights,4400,Mem@LAC 10:30PM ET,19.243,LAC,1,0,22.429,13.274,23.875,20.500,1.750,26.400,0.200,1.500,197.000
PF,Al-Farouq Aminu,4300,Por@GS 10:30PM ET,18.684,Por,0,0,17.500,14.591,21.062,18.000,10.000,25.800,0.233,16.000,222.500
PF,Frank Kaminsky,4300,OKC@Cha 07:00PM ET,21.182,Cha,1,0,24.500,15.908,17.938,15.250,15.500,25.800,0.284,0.000,208.500
SG/SF,Kent Bazemore,4300,Atl@Orl 07:00PM ET,21.703,Atl,0,0,21.786,13.267,16.438,15.000,23.750,25.800,0.335,0.000,207.000
SF/PF,Nikola Mirotic,4300,Chi@Cle 08:00PM ET,21.326,Chi,0,0,20.214,14.569,19.500,23.000,20.500,25.800,0.327,4.000,204.000
PG/SG,Brandon Jennings,4300,Mil@NY 07:30PM ET,21.309,NY,1,0,19.536,15.512,25.688,21.250,10.500,25.800,0.317,3.500,213.000
SG/SF,Allen Crabbe,4200,Por@GS 10:30PM ET,17.465,Por,0,0,17.536,12.092,20.375,23.000,10.750,25.200,0.138,16.000,222.500
PF,Marvin Williams,4200,OKC@Cha 07:00PM ET,21.198,Cha,1,0,20.500,15.161,19.562,13.000,15.500,25.200,0.293,0.000,208.500
SG,Kyle Korver,4200,Atl@Orl 07:00PM ET,19.105,Atl,0,0,15.714,12.183,24.938,36.000,24.500,25.200,0.223,0.000,207.000
SF/PF,Matt Barnes,4200,Mia@Sac 10:30PM ET,19.188,Sac,1,0,19.464,12.044,21.375,15.750,7.750,25.200,0.267,0.000,204.000
SG/SF,Jeremy Lamb,4100,OKC@Cha 07:00PM ET,18.323,Cha,1,0,14.429,8.455,22.812,29.000,9.000,24.600,0.289,0.000,208.500
SF,Wayne Ellington,4100,Mia@Sac 10:30PM ET,19.875,Mia,0,0,18.464,14.975,20.750,16.250,15.000,24.600,0.284,7.500,204.000
SF,Thabo Sefolosha,4000,Atl@Orl 07:00PM ET,20.863,Atl,0,0,25.321,14.625,17.125,11.000,23.000,24.000,0.347,0.000,207.000
C,Bismack Biyombo,4000,Atl@Orl 07:00PM ET,21.100,Orl,1,0,24.357,15.382,16.750,15.000,4.000,24.000,0.352,2.000,207.000
PG,Ty Lawson,4000,Mia@Sac 10:30PM ET,19.667,Sac,1,1,21.464,11.667,18.375,6.000,7.000,24.000,0.315,0.000,204.000
SG,Jordan McRae,4000,Chi@Cle 08:00PM ET,8.321,Cle,1,0,6.607,3.250,15.062,11.250,14.000,24.000,0.017,0.000,204.000
C,Willie Reed,3900,Mia@Sac 10:30PM ET,12.188,Mia,0,0,22.500,7.300,25.062,54.500,7.500,23.400,0.151,7.500,204.000
PG/SG,Justin Holiday,3900,Mil@NY 07:30PM ET,15.588,NY,1,0,15.036,10.012,23.500,9.500,10.500,23.400,0.185,3.500,213.000
SG,Courtney Lee,3800,Mil@NY 07:30PM ET,19.026,NY,1,0,21.607,13.462,19.188,19.250,16.000,22.800,0.282,3.500,213.000
C,John Henson,3800,Mil@NY 07:30PM ET,18.903,Mil,0,0,14.107,11.797,13.688,23.750,21.500,22.800,0.338,0.000,213.000
PF,Anthony Tolliver,3700,Mia@Sac 10:30PM ET,12.455,Sac,1,0,12.393,6.385,15.688,12.250,7.500,22.200,0.147,0.000,204.000
PG/SG,Matthew Dellavedova,3700,Mil@NY 07:30PM ET,20.517,Mil,0,0,17.393,15.397,18.188,17.000,19.250,22.200,0.408,0.000,213.000
PG,Shaun Livingston,3600,Por@GS 10:30PM ET,10.949,GS,1,0,12.000,7.806,11.125,17.750,10.000,21.600,0.010,0.000,222.500
SG/SF,Tim Hardaway Jr.,3600,Atl@Orl 07:00PM ET,17.633,Atl,0,0,20.464,9.844,12.625,39.250,23.750,21.600,0.341,0.000,207.000
PG/SG,Garrett Temple,3600,Mia@Sac 10:30PM ET,17.147,Sac,1,0,16.393,10.956,19.000,27.250,5.000,21.600,0.288,0.000,204.000
PG/SG,Iman Shumpert,3600,Chi@Cle 08:00PM ET,15.672,Cle,1,0,15.750,11.118,14.125,13.500,12.750,21.600,0.165,0.000,204.000
PF/C,Channing Frye,3600,Chi@Cle 08:00PM ET,16.731,Cle,1,0,14.750,10.964,14.625,24.500,13.750,21.600,0.258,0.000,204.000
SG/SF,Tony Snell,3600,Mil@NY 07:30PM ET,16.742,Mil,0,0,17.179,11.324,11.812,6.750,19.750,21.600,0.245,0.000,213.000
PF/C,Kyle O'Quinn,3600,Mil@NY 07:30PM ET,17.430,NY,1,0,25.607,9.556,10.438,14.250,15.000,21.600,0.360,3.500,213.000
SG,Marco Belinelli,3500,OKC@Cha 07:00PM ET,18.967,Cha,1,1,15.464,13.033,16.688,0.000,11.000,21.000,0.403,0.000,208.500
PF/C,Spencer Hawes,3500,OKC@Cha 07:00PM ET,15.320,Cha,1,0,11.786,8.038,9.812,19.250,13.750,21.000,0.277,0.000,208.500
C,Kosta Koufos,3500,Mia@Sac 10:30PM ET,15.963,Sac,1,0,15.286,9.861,19.500,29.250,17.000,21.000,0.280,0.000,204.000
PG,Jerian Grant,3500,Chi@Cle 08:00PM ET,9.991,Chi,0,0,5.714,4.250,10.875,29.750,23.000,21.000,0.112,4.000,204.000
SG,J.R. Smith,3500,Chi@Cle 08:00PM ET,17.321,Cle,1,1,17.750,11.300,19.688,8.250,14.000,21.000,0.317,0.000,204.000
SF/PF,Richard Jefferson,3500,Chi@Cle 08:00PM ET,10.727,Cle,1,0,14.536,6.639,15.250,31.000,15.000,21.000,0.054,0.000,204.000
SF,Doug McDermott,3500,Chi@Cle 08:00PM ET,16.045,Chi,0,0,16.714,10.682,17.000,13.250,27.000,21.000,0.245,4.000,204.000
SF/PF,Luc Richard Mbah a Moute,3500,Mem@LAC 10:30PM ET,13.536,LAC,1,0,17.750,9.443,12.500,17.750,3.750,21.000,0.125,1.500,197.000
SF,James Ennis III,3500,Mem@LAC 10:30PM ET,17.207,Mem,0,0,15.107,11.404,10.938,3.250,20.000,21.000,0.319,0.000,197.000
SF,Andre Iguodala,3400,Por@GS 10:30PM ET,17.287,GS,1,0,15.429,12.676,14.750,15.750,18.500,20.400,0.289,0.000,222.500
PG,Ramon Sessions,3400,OKC@Cha 07:00PM ET,13.543,Cha,1,0,11.571,10.364,14.312,12.750,20.500,20.400,0.100,0.000,208.500
SF,Andre Roberson,3400,OKC@Cha 07:00PM ET,18.293,OKC,0,0,13.143,10.533,11.562,6.500,22.000,20.400,0.397,2.000,208.500
SF/PF,Michael Beasley,3400,Mil@NY 07:30PM ET,15.417,Mil,0,0,15.786,8.577,16.938,5.750,17.500,20.400,0.268,0.000,213.000
SF,Chandler Parsons,3400,Mem@LAC 10:30PM ET,11.188,Mem,0,0,9.786,6.667,7.875,6.000,20.000,20.400,0.069,0.000,197.000
C,Zaza Pachulia,3300,Por@GS 10:30PM ET,17.040,GS,1,0,16.179,11.987,14.750,22.750,28.000,19.800,0.374,0.000,222.500
SG,Alex Abrines,3300,OKC@Cha 07:00PM ET,9.089,OKC,0,0,13.500,4.267,17.125,13.000,18.000,19.800,0.063,2.000,208.500
PG,D.J. Augustin,3300,Atl@Orl 07:00PM ET,16.090,Orl,1,0,18.500,11.512,14.250,12.000,20.500,19.800,0.272,2.000,207.000
PF/C,Mike Muscala,3300,Atl@Orl 07:00PM ET,17.191,Atl,0,0,15.714,9.942,12.188,8.750,14.500,19.800,0.354,0.000,207.000
SF/PF,Omri Casspi,3300,Mia@Sac 10:30PM ET,13.813,Sac,1,0,13.417,7.361,9.625,9.750,7.750,19.800,0.203,0.000,204.000
SF/PF,Jerami Grant,3200,OKC@Cha 07:00PM ET,13.404,OKC,0,0,12.929,9.781,11.312,13.250,17.500,19.200,0.112,2.000,208.500
SF/PF,Jeff Green,3200,Atl@Orl 07:00PM ET,16.193,Orl,1,0,12.821,9.147,14.625,19.250,22.250,19.200,0.354,2.000,207.000
PG,Kay Felder,3200,Chi@Cle 08:00PM ET,11.125,Cle,1,0,9.929,4.778,19.688,16.250,11.500,19.200,0.174,0.000,204.000
C,Guillermo Hernangomez,3200,Mil@NY 07:30PM ET,13.491,NY,1,0,11.107,5.383,8.438,9.250,13.000,19.200,0.284,3.500,213.000
SG/SF,Vince Carter,3200,Mem@LAC 10:30PM ET,17.967,Mem,0,0,14.500,13.235,19.875,19.500,13.250,19.200,0.430,0.000,197.000
PF/C,Meyers Leonard,3100,Por@GS 10:30PM ET,11.705,Por,0,0,5.393,5.184,8.938,2.500,15.750,18.600,0.228,16.000,222.500
C,Kris Humphries,3100,Atl@Orl 07:00PM ET,10.210,Atl,0,0,11.000,4.700,12.688,4.500,18.000,18.600,0.153,0.000,207.000
SG,Rodney McGruder,3100,Mia@Sac 10:30PM ET,14.398,Mia,0,0,16.643,7.732,13.625,16.750,22.000,18.600,0.279,7.500,204.000
SF/PF,Lance Thomas,3100,Mil@NY 07:30PM ET,8.717,NY,1,0,8.857,5.365,9.750,17.250,23.000,18.600,0.027,3.500,213.000
SG,Troy Daniels,3100,Mem@LAC 10:30PM ET,15.413,Mem,0,0,17.500,7.083,18.125,16.500,6.500,18.600,0.397,0.000,197.000
PG/SG,Ian Clark,3000,Por@GS 10:30PM ET,12.445,GS,1,0,18.357,7.737,13.750,19.750,10.000,18.000,0.248,0.000,222.500
PG,Shabazz Napier,3000,Por@GS 10:30PM ET,7.522,Por,0,0,7.607,3.212,10.875,5.250,15.000,18.000,0.046,16.000,222.500
PG,Tim Quarterman,3000,Por@GS 10:30PM ET,3.250,Por,0,0,3.357,1.750,1.750,3.750,15.000,18.000,0.001,16.000,222.500
SG/SF,Patrick McCaw,3000,Por@GS 10:30PM ET,6.952,GS,1,1,6.286,3.485,2.875,0.000,14.250,18.000,0.038,0.000,222.500
SF,Pat Connaughton,3000,Por@GS 10:30PM ET,3.267,Por,0,0,3.964,1.094,4.250,5.750,9.500,18.000,0.002,16.000,222.500
PF,David West,3000,Por@GS 10:30PM ET,12.307,GS,1,0,12.250,7.208,12.750,9.000,29.000,18.000,0.181,0.000,222.500
PF,James Michael McAdoo,3000,Por@GS 10:30PM ET,3.036,GS,1,0,4.167,1.333,1.375,0.000,29.000,18.000,0.001,0.000,222.500
PF,Jake Layman,3000,Por@GS 10:30PM ET,4.474,Por,0,0,2.071,1.411,0.562,0.000,10.000,18.000,0.028,16.000,222.500
PF,Noah Vonleh,3000,Por@GS 10:30PM ET,8.948,Por,0,0,8.929,4.375,9.125,1.250,10.000,18.000,0.072,16.000,222.500
PF,Kevon Looney,3000,Por@GS 10:30PM ET,8.366,GS,1,0,7.429,3.900,7.938,-0.500,29.000,18.000,0.062,0.000,222.500
C,Anderson Varejao,3000,Por@GS 10:30PM ET,6.000,GS,1,0,5.667,2.650,5.688,1.250,28.000,18.000,0.022,0.000,222.500
C,JaVale McGee,3000,Por@GS 10:30PM ET,10.597,GS,1,1,16.821,4.609,8.750,16.000,28.000,18.000,0.153,0.000,222.500
C,Festus Ezeli,3000,Por@GS 10:30PM ET,0.000,Por,0,1,0.000,0.000,0.000,0.000,21.500,18.000,,16.000,222.500
C,Ed Davis,3000,Por@GS 10:30PM ET,12.764,Por,0,0,10.964,6.556,5.250,2.000,21.500,18.000,0.249,16.000,222.500
C,Damian Jones,3000,Por@GS 10:30PM ET,-1.000,GS,1,0,0.000,0.000,0.000,-1.000,28.000,18.000,0.159,0.000,222.500
PG,Brian Roberts,3000,OKC@Cha 07:00PM ET,3.194,Cha,1,0,2.250,0.000,3.438,-0.500,20.500,18.000,0.009,0.000,208.500
PG,Semaj Christon,3000,OKC@Cha 07:00PM ET,9.360,OKC,0,0,11.321,4.891,10.875,15.250,13.000,18.000,0.049,2.000,208.500
PG,Aaron Harrison,3000,OKC@Cha 07:00PM ET,1.850,Cha,1,0,1.688,0.625,1.625,2.750,20.500,18.000,0.014,0.000,208.500
PG,Cameron Payne,3000,OKC@Cha 07:00PM ET,0.000,OKC,0,1,0.000,0.000,0.000,0.000,13.000,18.000,,2.000,208.500
SG,Anthony Morrow,3000,OKC@Cha 07:00PM ET,8.875,OKC,0,0,9.750,3.953,4.562,0.000,18.000,18.000,0.098,2.000,208.500
SF,Kyle Singler,3000,OKC@Cha 07:00PM ET,4.338,OKC,0,0,4.893,1.333,2.500,6.000,22.000,18.000,0.001,2.000,208.500
SF,Josh Huestis,3000,OKC@Cha 07:00PM ET,0.000,OKC,0,0,0.000,0.000,0.000,0.000,22.000,18.000,,2.000,208.500
SF,Treveon Graham,3000,OKC@Cha 07:00PM ET,4.219,Cha,1,0,4.375,0.750,3.125,5.000,7.000,18.000,0.008,0.000,208.500
PF/C,Joffrey Lauvergne,3000,OKC@Cha 07:00PM ET,12.661,OKC,0,0,10.893,7.667,6.750,7.750,19.000,18.000,0.240,2.000,208.500
PF,Christian Wood,3000,OKC@Cha 07:00PM ET,2.500,Cha,1,0,0.000,0.000,0.000,0.000,15.500,18.000,,0.000,208.500
PF,Domantas Sabonis,3000,OKC@Cha 07:00PM ET,14.564,OKC,0,0,14.643,9.737,13.500,5.500,13.000,18.000,0.311,2.000,208.500
C,Nick Collison,3000,OKC@Cha 07:00PM ET,4.250,OKC,0,0,5.850,0.500,7.062,7.000,25.000,18.000,0.012,2.000,208.500
C,Roy Hibbert,3000,OKC@Cha 07:00PM ET,12.647,Cha,1,0,11.857,8.234,8.125,6.750,12.000,18.000,0.246,0.000,208.500
PG,C.J. Watson,3000,Atl@Orl 07:00PM ET,7.346,Orl,1,0,8.357,3.696,10.062,9.250,20.500,18.000,0.030,2.000,207.000
PG,Malcolm Delaney,3000,Atl@Orl 07:00PM ET,11.772,Atl,0,0,9.071,5.846,10.250,13.500,17.000,18.000,0.133,0.000,207.000
SG,C.J. Wilcox,3000,Atl@Orl 07:00PM ET,2.783,Orl,1,0,2.000,0.675,3.562,0.000,26.000,18.000,0.001,2.000,207.000
SG,Mario Hezonja,3000,Atl@Orl 07:00PM ET,6.156,Orl,1,0,4.607,1.554,6.688,2.000,26.000,18.000,0.044,2.000,207.000
SF,Ryan Kelly,3000,Atl@Orl 07:00PM ET,4.667,Atl,0,1,6.812,2.650,4.562,7.750,23.000,18.000,0.006,0.000,207.000
SF,Taurean Prince,3000,Atl@Orl 07:00PM ET,7.850,Atl,0,0,7.286,2.841,4.625,9.500,23.000,18.000,0.070,0.000,207.000
SF,DeAndre' Bembry,3000,Atl@Orl 07:00PM ET,4.136,Atl,0,0,5.792,1.071,6.562,9.750,23.000,18.000,0.021,0.000,207.000
SF,Damjan Rudez,3000,Atl@Orl 07:00PM ET,4.393,Orl,1,0,4.071,1.346,2.500,8.500,25.500,18.000,0.007,2.000,207.000
PF,Arinze Onuaku,3000,Atl@Orl 07:00PM ET,2.214,Orl,1,0,3.750,1.312,2.562,2.250,19.000,18.000,0.005,2.000,207.000
PF,Mike Scott,3000,Atl@Orl 07:00PM ET,9.679,Atl,0,0,9.800,6.812,11.938,14.250,11.000,18.000,0.078,0.000,207.000
PF,Stephen Zimmerman Jr.,3000,Atl@Orl 07:00PM ET,4.125,Orl,1,0,5.050,1.950,5.000,11.000,19.000,18.000,0.011,2.000,207.000
C,Tiago Splitter,3000,Atl@Orl 07:00PM ET,0.000,Atl,0,1,0.000,0.000,0.000,0.000,18.000,18.000,,0.000,207.000
SG,Arron Afflalo,3000,Mia@Sac 10:30PM ET,12.880,Sac,1,0,12.357,6.354,15.188,26.500,3.000,18.000,0.231,0.000,204.000
SG,Ben McLemore,3000,Mia@Sac 10:30PM ET,9.813,Sac,1,0,8.071,5.038,8.000,9.500,3.000,18.000,0.087,0.000,204.000
SG,Malachi Richardson,3000,Mia@Sac 10:30PM ET,5.700,Sac,1,0,8.750,1.167,7.125,8.750,3.000,18.000,0.079,0.000,204.000
SF,Derrick Williams,3000,Mia@Sac 10:30PM ET,12.488,Mia,0,0,13.643,7.795,14.688,11.500,15.000,18.000,0.199,7.500,204.000
PF,Chris Bosh,3000,Mia@Sac 10:30PM ET,0.000,Mia,0,0,0.000,0.000,0.000,0.000,24.000,18.000,,7.500,204.000
PF,Josh McRoberts,3000,Mia@Sac 10:30PM ET,13.523,Mia,0,1,15.393,8.917,9.188,10.000,24.000,18.000,0.234,7.500,204.000
PF,Luke Babbitt,3000,Mia@Sac 10:30PM ET,8.554,Mia,0,0,11.107,3.192,13.188,13.750,24.000,18.000,0.061,7.500,204.000
PF,Skal Labissiere,3000,Mia@Sac 10:30PM ET,4.625,Sac,1,0,4.000,2.250,4.625,4.000,7.500,18.000,0.054,0.000,204.000
C,Udonis Haslem,3000,Mia@Sac 10:30PM ET,4.432,Mia,0,0,5.875,0.958,6.938,12.250,7.500,18.000,0.027,7.500,204.000
C,Willie Cauley-Stein,3000,Mia@Sac 10:30PM ET,9.000,Sac,1,0,7.250,3.985,4.875,-0.500,17.000,18.000,0.094,0.000,204.000
C,Georgios Papagiannis,3000,Mia@Sac 10:30PM ET,1.375,Sac,1,0,0.000,0.000,1.375,0.000,17.000,18.000,0.081,0.000,204.000
