Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
PF,Kevon Looney,3000,Mem@GS 10:30PM ET,8.078,GS,1,0,7.143,3.656,5.938,0.000,2.500,18.000,0.060,0.000,216.000
PF,Deyonta Davis,3000,Mem@GS 10:30PM ET,5.881,Mem,0,1,4.143,2.062,4.750,11.000,10.000,18.000,0.041,14.000,216.000
C,Anderson Varejao,3000,Mem@GS 10:30PM ET,6.000,GS,1,0,5.667,2.650,5.688,1.250,1.000,18.000,0.022,0.000,216.000
C,JaVale McGee,3000,Mem@GS 10:30PM ET,10.328,GS,1,0,13.607,4.456,7.938,2.000,1.000,18.000,0.146,0.000,216.000
C,Damian Jones,3000,Mem@GS 10:30PM ET,-1.000,GS,1,0,0.000,0.000,0.000,-1.000,1.000,18.000,0.159,0.000,216.000
PG,Mo Williams,3000,Cle@Bkn 07:30PM ET,0.000,Cle,0,0,0.000,0.000,0.000,0.000,30.000,18.000,,0.000,221.000
PG,Randy Foye,3000,Cle@Bkn 07:30PM ET,11.344,Bkn,1,0,9.714,7.089,12.812,10.250,23.000,18.000,0.140,13.000,221.000
PG,Spencer Dinwiddie,3000,Cle@Bkn 07:30PM ET,11.136,Bkn,1,0,7.333,3.833,14.062,27.250,23.000,18.000,0.239,13.000,221.000
SG,James Jones,3000,Cle@Bkn 07:30PM ET,4.762,Cle,0,0,7.429,1.654,4.500,9.750,30.000,18.000,0.011,0.000,221.000
SG,DeAndre Liggins,3000,Cle@Bkn 07:30PM ET,8.788,Cle,0,0,10.750,2.432,11.375,9.250,30.000,18.000,0.080,0.000,221.000
SF,Mike Dunleavy,3000,Cle@Bkn 07:30PM ET,9.293,Cle,0,1,8.964,5.077,11.562,0.750,30.000,18.000,0.089,0.000,221.000
SF,Caris LeVert,3000,Cle@Bkn 07:30PM ET,11.375,Bkn,1,0,8.800,6.643,11.688,13.000,27.000,18.000,0.168,13.000,221.000
SF,Anthony Bennett,3000,Cle@Bkn 07:30PM ET,10.739,Bkn,1,0,6.250,5.479,12.438,6.750,27.000,18.000,0.161,13.000,221.000
PF/C,Luis Scola,3000,Cle@Bkn 07:30PM ET,12.528,Bkn,1,0,7.929,6.923,12.000,13.750,10.000,18.000,0.227,13.000,221.000
PF,Chris McCullough,3000,Cle@Bkn 07:30PM ET,5.250,Bkn,1,0,1.438,1.857,4.375,6.000,14.000,18.000,0.056,13.000,221.000
C,Chris Andersen,3000,Cle@Bkn 07:30PM ET,7.979,Cle,0,1,7.688,4.607,8.312,11.000,29.500,18.000,0.035,0.000,221.000
PG,John Lucas III,3000,Min@Was 07:00PM ET,1.500,Min,0,0,2.500,0.000,0.000,0.000,3.000,18.000,0.021,5.000,211.500
PG,Trey Burke,3000,Min@Was 07:00PM ET,8.258,Was,1,0,11.357,4.355,13.125,6.000,22.000,18.000,0.105,0.000,211.500
PG,Tyus Jones,3000,Min@Was 07:00PM ET,9.000,Min,0,0,9.393,2.227,1.500,0.000,3.000,18.000,0.183,5.000,211.500
SG,Brandon Rush,3000,Min@Was 07:00PM ET,4.773,Min,0,0,3.667,2.714,3.938,4.500,9.000,18.000,0.008,5.000,211.500
SG,Marcus Thornton,3000,Min@Was 07:00PM ET,12.712,Was,1,0,12.107,6.875,13.688,3.000,5.000,18.000,0.232,0.000,211.500
SG,Sheldon McClellan,3000,Min@Was 07:00PM ET,7.729,Was,1,0,4.500,1.583,7.125,1.250,5.000,18.000,0.083,0.000,211.500
SG,Danuel House,3000,Min@Was 07:00PM ET,1.250,Was,1,1,0.000,0.000,0.000,0.000,5.000,18.000,,0.000,211.500
SF/PF,Nemanja Bjelica,3000,Min@Was 07:00PM ET,13.333,Min,0,0,11.357,6.847,12.938,13.250,20.000,18.000,0.315,5.000,211.500
PF/C,Jason Smith,3000,Min@Was 07:00PM ET,8.383,Was,1,0,12.214,4.312,14.250,8.750,11.750,18.000,0.063,0.000,211.500
PF,Jordan Hill,3000,Min@Was 07:00PM ET,5.350,Min,0,0,9.375,0.625,5.000,1.250,25.000,18.000,0.048,5.000,211.500
PF,Adreian Payne,3000,Min@Was 07:00PM ET,9.000,Min,0,0,7.250,4.625,4.812,2.750,25.000,18.000,0.102,5.000,211.500
C,Ian Mahinmi,3000,Min@Was 07:00PM ET,5.250,Was,1,1,0.000,0.000,0.000,0.000,16.000,18.000,,0.000,211.500
C,Nikola Pekovic,3000,Min@Was 07:00PM ET,0.000,Min,0,1,0.000,0.000,0.000,0.000,7.500,18.000,,5.000,211.500
C,Andrew Nicholson,3000,Min@Was 07:00PM ET,5.891,Was,1,0,2.786,2.232,6.875,1.250,16.000,18.000,0.029,0.000,211.500
C,Daniel Ochefu,3000,Min@Was 07:00PM ET,2.875,Was,1,0,2.400,0.950,4.438,5.750,16.000,18.000,0.007,0.000,211.500
PG/SG,C.J. Watson,3000,Hou@Orl 07:00PM ET,7.130,Orl,1,0,7.143,3.286,10.000,1.500,19.250,18.000,0.028,5.000,224.000
PG,Bobby Brown,3000,Hou@Orl 07:00PM ET,0.656,Hou,0,0,0.250,0.000,1.312,0.000,17.000,18.000,0.003,0.000,224.000
PG,Tyler Ennis,3000,Hou@Orl 07:00PM ET,5.125,Hou,0,0,6.393,2.115,4.062,3.500,17.000,18.000,0.008,0.000,224.000
SG/SF,Corey Brewer,3000,Hou@Orl 07:00PM ET,9.027,Hou,0,0,6.393,5.417,12.875,9.500,23.750,18.000,0.048,0.000,224.000
SG,C.J. Wilcox,3000,Hou@Orl 07:00PM ET,2.783,Orl,1,0,2.000,0.675,3.562,0.000,27.000,18.000,0.001,5.000,224.000
SG,Mario Hezonja,3000,Hou@Orl 07:00PM ET,6.050,Orl,1,0,4.786,1.683,7.375,3.500,27.000,18.000,0.040,5.000,224.000
SF,K.J. McDaniels,3000,Hou@Orl 07:00PM ET,6.213,Hou,0,0,5.964,2.250,2.375,0.000,23.000,18.000,0.034,0.000,224.000
SF,Damjan Rudez,3000,Hou@Orl 07:00PM ET,4.250,Orl,1,0,4.071,0.854,2.812,1.250,24.000,18.000,0.006,5.000,224.000
PF,Arinze Onuaku,3000,Hou@Orl 07:00PM ET,1.938,Orl,1,0,1.875,0.417,2.562,0.000,15.500,18.000,0.003,5.000,224.000
PF,Kyle Wiltjer,3000,Hou@Orl 07:00PM ET,2.306,Hou,0,0,1.042,0.375,1.000,3.250,11.000,18.000,0.006,0.000,224.000
PF,Stephen Zimmerman Jr.,3000,Hou@Orl 07:00PM ET,4.125,Orl,1,0,5.050,1.950,5.000,11.000,15.500,18.000,0.011,5.000,224.000
C,Chinanu Onuaku,3000,Hou@Orl 07:00PM ET,13.250,Hou,0,0,0.000,0.000,13.250,13.250,18.000,18.000,0.159,0.000,224.000
SG,Alan Anderson,3000,LAC@Sac 10:30PM ET,5.268,LAC,0,0,7.750,2.167,9.562,1.000,22.000,18.000,0.021,0.000,212.500
SG,Ben McLemore,3000,LAC@Sac 10:30PM ET,9.474,Sac,1,0,6.357,4.308,5.375,0.000,6.500,18.000,0.085,2.500,212.500
SG,Malachi Richardson,3000,LAC@Sac 10:30PM ET,5.700,Sac,1,0,8.750,1.167,7.125,8.750,6.500,18.000,0.079,2.500,212.500
SF,Paul Pierce,3000,LAC@Sac 10:30PM ET,6.917,LAC,0,0,9.542,3.500,6.938,8.250,15.000,18.000,0.012,0.000,212.500
SF,Wesley Johnson,3000,LAC@Sac 10:30PM ET,10.305,LAC,0,0,11.857,5.236,9.688,3.250,15.000,18.000,0.137,0.000,212.500
PF,Brandon Bass,3000,LAC@Sac 10:30PM ET,9.196,LAC,0,0,11.500,4.833,12.500,2.500,24.000,18.000,0.093,0.000,212.500
PF,Brice Johnson,3000,LAC@Sac 10:30PM ET,0.000,LAC,0,1,0.000,0.000,0.000,0.000,24.000,18.000,,0.000,212.500
PF,Skal Labissiere,3000,LAC@Sac 10:30PM ET,4.625,Sac,1,0,4.000,2.250,4.625,4.000,9.000,18.000,0.054,2.500,212.500
C,Willie Cauley-Stein,3000,LAC@Sac 10:30PM ET,9.008,Sac,1,0,7.821,3.985,2.688,9.250,14.000,18.000,0.091,2.500,212.500
C,Diamond Stone,3000,LAC@Sac 10:30PM ET,2.813,LAC,0,0,0.000,0.250,2.812,0.000,7.500,18.000,0.048,0.000,212.500
C,Georgios Papagiannis,3000,LAC@Sac 10:30PM ET,1.375,Sac,1,0,0.000,0.000,1.375,0.000,14.000,18.000,0.081,2.500,212.500
PG,Jose Calderon,3000,Mia@LAL 10:30PM ET,10.983,LAL,1,0,16.000,5.750,9.938,7.250,7.000,18.000,0.240,0.000,213.500
PG,Marcelo Huertas,3000,Mia@LAL 10:30PM ET,9.679,LAL,1,0,7.400,3.969,15.875,14.000,7.000,18.000,0.170,0.000,213.500
SF,Metta World Peace,3000,Mia@LAL 10:30PM ET,3.135,LAL,1,0,2.375,0.781,0.875,0.000,8.000,18.000,0.004,0.000,213.500
PF,Chris Bosh,3000,Mia@LAL 10:30PM ET,0.000,Mia,0,0,0.000,0.000,0.000,0.000,26.000,18.000,,2.500,213.500
PF,Josh McRoberts,3000,Mia@LAL 10:30PM ET,13.523,Mia,0,1,15.393,8.917,9.188,10.000,26.000,18.000,0.234,2.500,213.500
PF,Luke Babbitt,3000,Mia@LAL 10:30PM ET,8.759,Mia,0,0,11.714,3.589,12.625,14.500,26.000,18.000,0.065,2.500,213.500
PF,Derrick Williams,3000,Mia@LAL 10:30PM ET,12.488,Mia,0,0,13.643,7.795,14.688,11.500,26.000,18.000,0.199,2.500,213.500
C,Udonis Haslem,3000,Mia@LAL 10:30PM ET,5.292,Mia,0,0,7.650,0.958,10.375,14.750,29.500,18.000,0.040,2.500,213.500
C,Tarik Black,3000,Mia@LAL 10:30PM ET,14.296,LAL,1,0,17.857,9.865,11.500,13.250,17.000,18.000,0.255,0.000,213.500
C,Ivica Zubac,3000,Mia@LAL 10:30PM ET,4.036,LAL,1,0,0.000,1.150,3.062,9.500,17.000,18.000,0.029,0.000,213.500
