"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Russell Westbrook",12500,"OKC@Mia 07:30PM ET",65.137,"OKC"
"PG/SG","James Harden",11400,"Hou@Dal 08:30PM ET",58.961,"Hou"
"C","Hassan Whiteside",8700,"OKC@Mia 07:30PM ET",44.024,"Mia"
"SF","Gordon Hayward",8000,"Uta@LAL 10:30PM ET",37.885,"Uta"
"PG","Isaiah Thomas",7900,"Mem@Bos 07:30PM ET",41.769,"Bos"
"C","Rudy Gobert",7700,"Uta@LAL 10:30PM ET",35.339,"Uta"
"C","Marc Gasol",7200,"Mem@Bos 07:30PM ET",38.476,"Mem"
"PG","Goran Dragic",7100,"OKC@Mia 07:30PM ET",35.721,"Mia"
"C","Al Horford",6900,"Mem@Bos 07:30PM ET",37.786,"Bos"
"PG","George Hill",6500,"Uta@LAL 10:30PM ET",33.750,"Uta"
"PG","Mike Conley",6400,"Mem@Bos 07:30PM ET",34.630,"Mem"
"SF/PF","Harrison Barnes",6300,"Hou@Dal 08:30PM ET",31.185,"Dal"
"SG","Avery Bradley",5900,"Mem@Bos 07:30PM ET",33.677,"Bos"
"PF/C","Julius Randle",5800,"Uta@LAL 10:30PM ET",30.560,"LAL"
"PG","Patrick Beverley",5700,"Hou@Dal 08:30PM ET",27.560,"Hou"
"SG","Dion Waiters",5600,"OKC@Mia 07:30PM ET",27.078,"Mia"
"PG","Deron Williams",5600,"Hou@Dal 08:30PM ET",28.489,"Dal"
"SG","Eric Gordon",5500,"Hou@Dal 08:30PM ET",28.500,"Hou"
"SG","Victor Oladipo",5400,"OKC@Mia 07:30PM ET",28.500,"OKC"
"SG","Wesley Matthews",5400,"Hou@Dal 08:30PM ET",26.792,"Dal"
"SF","Jae Crowder",5300,"Mem@Bos 07:30PM ET",26.109,"Bos"
"SF","Justise Winslow",5300,"OKC@Mia 07:30PM ET",26.283,"Mia"
"PF","Ryan Anderson",5300,"Hou@Dal 08:30PM ET",24.531,"Hou"
"SG","Rodney Hood",5300,"Uta@LAL 10:30PM ET",24.548,"Uta"
"SF","Luol Deng",5300,"Uta@LAL 10:30PM ET",20.978,"LAL"
"SF","Trevor Ariza",5200,"Hou@Dal 08:30PM ET",27.563,"Hou"
"PF/C","Zach Randolph",5100,"Mem@Bos 07:30PM ET",26.298,"Mem"
"C","Steven Adams",5100,"OKC@Mia 07:30PM ET",26.282,"OKC"
"PG","D'Angelo Russell",5100,"Uta@LAL 10:30PM ET",28.762,"LAL"
"PG","Tyler Johnson",5000,"OKC@Mia 07:30PM ET",27.422,"Mia"
"PG","Shelvin Mack",5000,"Uta@LAL 10:30PM ET",17.435,"Uta"
"C","Enes Kanter",4900,"OKC@Mia 07:30PM ET",24.016,"OKC"
"C","Clint Capela",4900,"Hou@Dal 08:30PM ET",26.804,"Hou"
"SG","Lou Williams",4900,"Uta@LAL 10:30PM ET",29.647,"LAL"
"PF/C","Montrezl Harrell",4800,"Hou@Dal 08:30PM ET",14.946,"Hou"
"PF","Dirk Nowitzki",4700,"Hou@Dal 08:30PM ET",23.714,"Dal"
"PF","James Johnson",4600,"OKC@Mia 07:30PM ET",23.148,"Mia"
"SG","Tony Allen",4500,"Mem@Bos 07:30PM ET",21.933,"Mem"
"PF","JaMychal Green",4400,"Mem@Bos 07:30PM ET",23.174,"Mem"
"SG/SF","Josh Richardson",4400,"OKC@Mia 07:30PM ET",19.833,"Mia"
"SG/SF","Marcus Smart",4300,"Mem@Bos 07:30PM ET",23.848,"Bos"
"SG/SF","Joe Ingles",4300,"Uta@LAL 10:30PM ET",14.669,"Uta"
"PG","J.J. Barea",4200,"Hou@Dal 08:30PM ET",27.932,"Dal"
"PG/SG","Jordan Clarkson",4200,"Uta@LAL 10:30PM ET",23.743,"LAL"
"SG","Nick Young",4100,"Uta@LAL 10:30PM ET",22.028,"LAL"
"C","Andrew Bogut",4000,"Hou@Dal 08:30PM ET",22.188,"Dal"
"PF/C","Dwight Powell",3900,"Hou@Dal 08:30PM ET",18.161,"Dal"
"SF","Andre Roberson",3800,"OKC@Mia 07:30PM ET",19.161,"OKC"
"PF/C","Derrick Favors",3800,"Uta@LAL 10:30PM ET",20.188,"Uta"
"SF","Wayne Ellington",3700,"OKC@Mia 07:30PM ET",21.182,"Mia"
"SF/PF","Larry Nance Jr.",3700,"Uta@LAL 10:30PM ET",19.143,"LAL"
"C","Willie Reed",3600,"OKC@Mia 07:30PM ET",9.739,"Mia"
"SG","Seth Curry",3600,"Hou@Dal 08:30PM ET",20.241,"Dal"
"PG","Andrew Harrison",3500,"Mem@Bos 07:30PM ET",18.094,"Mem"
"PF/C","Amir Johnson",3500,"Mem@Bos 07:30PM ET",16.718,"Bos"
"SF","Chandler Parsons",3400,"Mem@Bos 07:30PM ET",11.556,"Mem"
"PF/C","Kelly Olynyk",3400,"Mem@Bos 07:30PM ET",18.020,"Bos"
"SF","Dorian Finney-Smith",3400,"Hou@Dal 08:30PM ET",12.283,"Dal"
"SF","Brandon Ingram",3400,"Uta@LAL 10:30PM ET",17.029,"LAL"
"PF","Trey Lyles",3400,"Uta@LAL 10:30PM ET",18.177,"Uta"
"C","Timofey Mozgov",3400,"Uta@LAL 10:30PM ET",16.530,"LAL"
"PG","Terry Rozier",3300,"Mem@Bos 07:30PM ET",14.442,"Bos"
"SF","James Ennis III",3300,"Mem@Bos 07:30PM ET",18.526,"Mem"
"C","Nene Hilario",3300,"Hou@Dal 08:30PM ET",14.667,"Hou"
"SG/SF","Joe Johnson",3300,"Uta@LAL 10:30PM ET",16.589,"Uta"
"SF/PF","Jerami Grant",3200,"OKC@Mia 07:30PM ET",13.683,"OKC"
"SF/PF","Sam Dekker",3200,"Hou@Dal 08:30PM ET",15.313,"Hou"
"PF","Thomas Robinson",3200,"Uta@LAL 10:30PM ET",10.952,"LAL"
"C","Salah Mejri",3100,"Hou@Dal 08:30PM ET",11.806,"Dal"
"PG","Demetrius Jackson",3000,"Mem@Bos 07:30PM ET",5.000,"Bos"
"PG","Wade Baldwin IV",3000,"Mem@Bos 07:30PM ET",10.138,"Mem"
"SG/SF","Vince Carter",3000,"Mem@Bos 07:30PM ET",17.673,"Mem"
"SG","Gerald Green",3000,"Mem@Bos 07:30PM ET",9.250,"Bos"
"SG","Troy Daniels",3000,"Mem@Bos 07:30PM ET",14.920,"Mem"
"SG","Troy Williams",3000,"Mem@Bos 07:30PM ET",10.720,"Mem"
"SG","James Young",3000,"Mem@Bos 07:30PM ET",3.523,"Bos"
"SF","Jaylen Brown",3000,"Mem@Bos 07:30PM ET",9.540,"Bos"
"PF/C","Jarell Martin",3000,"Mem@Bos 07:30PM ET",11.531,"Mem"
"PF","Brandan Wright",3000,"Mem@Bos 07:30PM ET",0,"Mem"
"PF","Jonas Jerebko",3000,"Mem@Bos 07:30PM ET",11.395,"Bos"
"PF","Jordan Mickey",3000,"Mem@Bos 07:30PM ET",5.306,"Bos"
"PF","Deyonta Davis",3000,"Mem@Bos 07:30PM ET",5.881,"Mem"
"C","Tyler Zeller",3000,"Mem@Bos 07:30PM ET",10.920,"Bos"
"PG","Semaj Christon",3000,"OKC@Mia 07:30PM ET",9.158,"OKC"
"PG","Cameron Payne",3000,"OKC@Mia 07:30PM ET",0,"OKC"
"SG","Anthony Morrow",3000,"OKC@Mia 07:30PM ET",9.340,"OKC"
"SG","Rodney McGruder",3000,"OKC@Mia 07:30PM ET",14.667,"Mia"
"SG","Alex Abrines",3000,"OKC@Mia 07:30PM ET",7.698,"OKC"
"SF/PF","Luke Babbitt",3000,"OKC@Mia 07:30PM ET",7.781,"Mia"
"SF","Kyle Singler",3000,"OKC@Mia 07:30PM ET",4.515,"OKC"
"SF","Derrick Williams",3000,"OKC@Mia 07:30PM ET",11.985,"Mia"
"SF","Josh Huestis",3000,"OKC@Mia 07:30PM ET",0,"OKC"
"PF/C","Josh McRoberts",3000,"OKC@Mia 07:30PM ET",13.523,"Mia"
"PF/C","Joffrey Lauvergne",3000,"OKC@Mia 07:30PM ET",13.537,"OKC"
"PF","Chris Bosh",3000,"OKC@Mia 07:30PM ET",0,"Mia"
"PF","Udonis Haslem",3000,"OKC@Mia 07:30PM ET",2.750,"Mia"
"PF","Domantas Sabonis",3000,"OKC@Mia 07:30PM ET",14.702,"OKC"
"C","Nick Collison",3000,"OKC@Mia 07:30PM ET",3.944,"OKC"
"PG/SG","Devin Harris",3000,"Hou@Dal 08:30PM ET",9.283,"Dal"
"PG","Bobby Brown",3000,"Hou@Dal 08:30PM ET",0.667,"Hou"
"PG","Tyler Ennis",3000,"Hou@Dal 08:30PM ET",5.361,"Hou"
"SG/SF","Corey Brewer",3000,"Hou@Dal 08:30PM ET",8.375,"Hou"
"SG","Jonathan Gibson",3000,"Hou@Dal 08:30PM ET",10.912,"Dal"
"SG","Nicolas Brussino",3000,"Hou@Dal 08:30PM ET",4.663,"Dal"
"SF","K.J. McDaniels",3000,"Hou@Dal 08:30PM ET",6.667,"Hou"
"SF","Justin Anderson",3000,"Hou@Dal 08:30PM ET",15.155,"Dal"
"PF","Kyle Wiltjer",3000,"Hou@Dal 08:30PM ET",2.500,"Hou"
"C","A.J. Hammons",3000,"Hou@Dal 08:30PM ET",3.906,"Dal"
"C","Chinanu Onuaku",3000,"Hou@Dal 08:30PM ET",13.250,"Hou"
"PG","Jose Calderon",3000,"Uta@LAL 10:30PM ET",10.983,"LAL"
"PG","Marcelo Huertas",3000,"Uta@LAL 10:30PM ET",9.679,"LAL"
"PG","Raul Neto",3000,"Uta@LAL 10:30PM ET",4.483,"Uta"
"PG","Dante Exum",3000,"Uta@LAL 10:30PM ET",12.446,"Uta"
"SG","Alec Burks",3000,"Uta@LAL 10:30PM ET",0,"Uta"
"SF","Metta World Peace",3000,"Uta@LAL 10:30PM ET",3.135,"LAL"
"PF/C","Boris Diaw",3000,"Uta@LAL 10:30PM ET",11.659,"Uta"
"PF","Joel Bolomboy",3000,"Uta@LAL 10:30PM ET",2.833,"Uta"
"C","Jeff Withey",3000,"Uta@LAL 10:30PM ET",8.293,"Uta"
"C","Tarik Black",3000,"Uta@LAL 10:30PM ET",14.281,"LAL"
"C","Ivica Zubac",3000,"Uta@LAL 10:30PM ET",4.036,"LAL"
