"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Russell Westbrook",12300,"OKC@Hou 08:00PM ET",63.882,"OKC"
"PG/SG","James Harden",12100,"OKC@Hou 08:00PM ET",60.660,"Hou"
"PF/C","Anthony Davis",10000,"Atl@NO 08:00PM ET",54.860,"NO"
"PG/SG","C.J. McCollum",9000,"LAL@Por 10:30PM ET",36.676,"Por"
"SF/PF","Paul George",8700,"Bkn@Ind 07:00PM ET",39.267,"Ind"
"SF","Kawhi Leonard",8500,"SA@Den 09:00PM ET",41.477,"SA"
"PG","Damian Lillard",8000,"LAL@Por 10:30PM ET",44.398,"Por"
"PG","Kemba Walker",7900,"Cha@Det 07:30PM ET",39.943,"Cha"
"C","Andre Drummond",7800,"Cha@Det 07:30PM ET",38.250,"Det"
"PG","Kyle Lowry",7800,"Uta@Tor 07:30PM ET",42.779,"Tor"
"SF","Gordon Hayward",7800,"Uta@Tor 07:30PM ET",38.216,"Uta"
"SG/SF","Nicolas Batum",7700,"Cha@Det 07:30PM ET",36.707,"Cha"
"C","Dwight Howard",7500,"Atl@NO 08:00PM ET",36.863,"Atl"
"PG","Jeff Teague",7400,"Bkn@Ind 07:00PM ET",35.569,"Ind"
"PF","Paul Millsap",7400,"Atl@NO 08:00PM ET",38.367,"Atl"
"PG","Eric Bledsoe",7300,"Pho@Dal 08:30PM ET",38.201,"Pho"
"C","Rudy Gobert",7300,"Uta@Tor 07:30PM ET",35.444,"Uta"
"SG","DeMar DeRozan",7200,"Uta@Tor 07:30PM ET",41.581,"Tor"
"PG","Jrue Holiday",7200,"Atl@NO 08:00PM ET",32.964,"NO"
"PF/C","LaMarcus Aldridge",7100,"SA@Den 09:00PM ET",32.914,"SA"
"C","Nikola Jokic",7100,"SA@Den 09:00PM ET",30.563,"Den"
"PF/C","Julius Randle",7100,"LAL@Por 10:30PM ET",32.182,"LAL"
"SF/PF","Harrison Barnes",7000,"Pho@Dal 08:30PM ET",31.736,"Dal"
"C","Myles Turner",6800,"Bkn@Ind 07:00PM ET",32.321,"Ind"
"PG","Reggie Jackson",6700,"Cha@Det 07:30PM ET",28.531,"Det"
"C","Brook Lopez",6700,"Bkn@Ind 07:00PM ET",35.517,"Bkn"
"PG","Dennis Schroder",6600,"Atl@NO 08:00PM ET",32.136,"Atl"
