"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Rudy Gobert",7300,"OKC@Uta 09:00PM ET",36.783,"Uta"
"PG","Goran Dragic",7200,"GS@Mia 07:30PM ET",35.299,"Mia"
"C","Andre Drummond",7100,"Sac@Det 07:30PM ET",38.324,"Det"
"PG","Jrue Holiday",7100,"Cle@NO 08:00PM ET",31.784,"NO"
"C","Dwight Howard",7000,"LAC@Atl 07:30PM ET",35.795,"Atl"
"SF","Gordon Hayward",7000,"OKC@Uta 09:00PM ET",37.375,"Uta"
"SF/PF","Jabari Parker",6900,"Hou@Mil 08:00PM ET",34.610,"Mil"
"PF","LaMarcus Aldridge",6900,"SA@Bkn 07:30PM ET",32.833,"SA"
"PF","Kristaps Porzingis",6800,"NY@Ind 08:00PM ET",36.145,"NY"
"SG","Bradley Beal",6700,"Was@Cha 07:00PM ET",33.628,"Was"
"PG","Reggie Jackson",6600,"Sac@Det 07:30PM ET",29.083,"Det"
"C","Myles Turner",6600,"NY@Ind 08:00PM ET",32.429,"Ind"
"PG","George Hill",6600,"OKC@Uta 09:00PM ET",31.988,"Uta"
"C","Brook Lopez",6500,"SA@Bkn 07:30PM ET",35.199,"Bkn"
"PG","Derrick Rose",6400,"NY@Ind 08:00PM ET",30.931,"NY"
"SF/PF","Markieff Morris",6300,"Was@Cha 07:00PM ET",27.583,"Was"
"SG","Klay Thompson",6300,"GS@Mia 07:30PM ET",31.773,"GS"
"C","Enes Kanter",6300,"OKC@Uta 09:00PM ET",26.403,"OKC"
"SF/PF","Tobias Harris",6200,"Sac@Det 07:30PM ET",28.578,"Det"
"SF/PF","Otto Porter",6200,"Was@Cha 07:00PM ET",30.012,"Was"
"PF/C","Terrence Jones",6200,"Cle@NO 08:00PM ET",23.345,"NO"
"PG","Dennis Schroder",6100,"LAC@Atl 07:30PM ET",31.602,"Atl"
"PF","James Johnson",6000,"GS@Mia 07:30PM ET",25.455,"Mia"
"PG/SG","Austin Rivers",5900,"LAC@Atl 07:30PM ET",19.483,"LAC"
"SF","Marcus Morris",5900,"Sac@Det 07:30PM ET",24.881,"Det"
"SG/SF","Tyreke Evans",5900,"Cle@NO 08:00PM ET",21.859,"NO"
"C","Marcin Gortat",5800,"Was@Cha 07:00PM ET",31.105,"Was"
"SG/SF","Dion Waiters",5700,"GS@Mia 07:30PM ET",25.469,"Mia"
"PG","Raymond Felton",5600,"LAC@Atl 07:30PM ET",16.593,"LAC"
"SG","Eric Gordon",5600,"Hou@Mil 08:00PM ET",28.439,"Hou"
"PF/C","David Lee",5500,"SA@Bkn 07:30PM ET",16.851,"SA"
"PF","Thaddeus Young",5500,"NY@Ind 08:00PM ET",26.203,"Ind"
"SG","Kentavious Caldwell-Pope",5400,"Sac@Det 07:30PM ET",26.650,"Det"
"SF","Michael Kidd-Gilchrist",5400,"Was@Cha 07:00PM ET",24.012,"Cha"
"SF","Trevor Ariza",5300,"Hou@Mil 08:00PM ET",27.606,"Hou"
"PG","Tyler Johnson",5300,"GS@Mia 07:30PM ET",28.456,"Mia"
"SG","Victor Oladipo",5300,"OKC@Uta 09:00PM ET",28.436,"OKC"
"PG/SG","Malcolm Brogdon",5200,"Hou@Mil 08:00PM ET",20.930,"Mil"
"PG","Patrick Beverley",5200,"Hou@Mil 08:00PM ET",27.864,"Hou"
"SG/SF","J.J. Redick",5100,"LAC@Atl 07:30PM ET",22.310,"LAC"
"SF","Rudy Gay",5000,"Sac@Det 07:30PM ET",35.200,"Sac"
"PG","Jeremy Lin",5000,"SA@Bkn 07:30PM ET",30.146,"Bkn"
"PF","Trevor Booker",5000,"SA@Bkn 07:30PM ET",28.147,"Bkn"
"C","Pau Gasol",5000,"SA@Bkn 07:30PM ET",28.686,"SA"
"C","Cody Zeller",5000,"Was@Cha 07:00PM ET",24.054,"Cha"
"C","Steven Adams",5000,"OKC@Uta 09:00PM ET",26.935,"OKC"
"PF/C","Derrick Favors",4900,"OKC@Uta 09:00PM ET",20.742,"Uta"
"PG/SG","Darren Collison",4800,"Sac@Det 07:30PM ET",22.879,"Sac"
"SG/SF","Joe Ingles",4800,"OKC@Uta 09:00PM ET",15.639,"Uta"
"SG","Tim Hardaway Jr.",4700,"LAC@Atl 07:30PM ET",19.185,"Atl"
"PF","Ryan Anderson",4700,"Hou@Mil 08:00PM ET",23.824,"Hou"
"PF","Marvin Williams",4600,"Was@Cha 07:00PM ET",22.105,"Cha"
"SG/SF","Kent Bazemore",4500,"LAC@Atl 07:30PM ET",21.464,"Atl"
"PG","Tony Parker",4500,"SA@Bkn 07:30PM ET",21.414,"SA"
"SG/SF","Josh Richardson",4500,"GS@Mia 07:30PM ET",22.473,"Mia"
"C","Tristan Thompson",4500,"Cle@NO 08:00PM ET",23.994,"Cle"
"SG","Jamal Crawford",4400,"LAC@Atl 07:30PM ET",19.056,"LAC"
"C","Greg Monroe",4400,"Hou@Mil 08:00PM ET",25.107,"Mil"
"SG","Bojan Bogdanovic",4400,"SA@Bkn 07:30PM ET",22.064,"Bkn"
"C","Joakim Noah",4400,"NY@Ind 08:00PM ET",23.179,"NY"
"SG","Rodney Hood",4400,"OKC@Uta 09:00PM ET",23.547,"Uta"
"PF/C","Marreese Speights",4300,"LAC@Atl 07:30PM ET",19.978,"LAC"
"PF/C","Montrezl Harrell",4300,"Hou@Mil 08:00PM ET",18.737,"Hou"
"PF","Jon Leuer",4300,"Sac@Det 07:30PM ET",22.814,"Det"
"SG","Sean Kilpatrick",4300,"SA@Bkn 07:30PM ET",24.673,"Bkn"
"PF/C","Kyle O'Quinn",4300,"NY@Ind 08:00PM ET",17.913,"NY"
"SF/PF","Sam Dekker",4200,"Hou@Mil 08:00PM ET",16.160,"Hou"
"PG/SG","Garrett Temple",4200,"Sac@Det 07:30PM ET",17.814,"Sac"
"PG","Dejounte Murray",4100,"SA@Bkn 07:30PM ET",7.227,"SA"
"C","Clint Capela",4000,"Hou@Mil 08:00PM ET",25.969,"Hou"
"PG","Ty Lawson",4000,"Sac@Det 07:30PM ET",20.128,"Sac"
"SF/PF","Matt Barnes",4000,"Sac@Det 07:30PM ET",18.763,"Sac"
"PG","Patty Mills",4000,"SA@Bkn 07:30PM ET",19.345,"SA"
"SG","Jeremy Lamb",4000,"Was@Cha 07:00PM ET",18.536,"Cha"
"PF","Frank Kaminsky",4000,"Was@Cha 07:00PM ET",21.042,"Cha"
"PG","Shelvin Mack",4000,"OKC@Uta 09:00PM ET",16.195,"Uta"
"PG/SG","Iman Shumpert",4000,"Cle@NO 08:00PM ET",16.323,"Cle"
"SF/PF","Michael Beasley",3900,"Hou@Mil 08:00PM ET",16.324,"Mil"
"SG/SF","Stanley Johnson",3900,"Sac@Det 07:30PM ET",10.927,"Det"
"SF/PF","Anthony Tolliver",3900,"Sac@Det 07:30PM ET",14.000,"Sac"
"SG/SF","Caris LeVert",3900,"SA@Bkn 07:30PM ET",14.978,"Bkn"
"SF/PF","Rondae Hollis-Jefferson",3900,"SA@Bkn 07:30PM ET",19.545,"Bkn"
"C","Willie Reed",3900,"GS@Mia 07:30PM ET",13.436,"Mia"
"SG/SF","Kyle Korver",3900,"Cle@NO 08:00PM ET",18.441,"Cle"
"PF/C","Channing Frye",3900,"Cle@NO 08:00PM ET",16.957,"Cle"
"SG/SF","Marco Belinelli",3800,"Was@Cha 07:00PM ET",18.571,"Cha"
"C","Zaza Pachulia",3800,"GS@Mia 07:30PM ET",18.394,"GS"
"SG","Reggie Bullock",3700,"Sac@Det 07:30PM ET",13.031,"Det"
"C","Aron Baynes",3700,"Sac@Det 07:30PM ET",10.610,"Det"
"SF","Andre Iguodala",3700,"GS@Mia 07:30PM ET",18.029,"GS"
"SF","Mindaugas Kuzminskas",3700,"NY@Ind 08:00PM ET",11.145,"NY"
"SG/SF","Thabo Sefolosha",3600,"LAC@Atl 07:30PM ET",19.683,"Atl"
"SG","Manu Ginobili",3600,"SA@Bkn 07:30PM ET",18.108,"SA"
"SG","Buddy Hield",3600,"Cle@NO 08:00PM ET",15.778,"NO"
"PG/SG","Matthew Dellavedova",3500,"Hou@Mil 08:00PM ET",19.362,"Mil"
"C","John Henson",3500,"Hou@Mil 08:00PM ET",18.134,"Mil"
"SF","Omri Casspi",3500,"Sac@Det 07:30PM ET",13.614,"Sac"
"SG","Danny Green",3500,"SA@Bkn 07:30PM ET",17.600,"SA"
"C","Dewayne Dedmon",3500,"SA@Bkn 07:30PM ET",15.223,"SA"
"PF/C","Spencer Hawes",3500,"Was@Cha 07:00PM ET",16.258,"Cha"
"SG","J.R. Smith",3500,"Cle@NO 08:00PM ET",17.321,"Cle"
"SF","Solomon Hill",3500,"Cle@NO 08:00PM ET",15.542,"NO"
"PF/C","Kris Humphries",3400,"LAC@Atl 07:30PM ET",11.379,"Atl"
"PG","Spencer Dinwiddie",3400,"SA@Bkn 07:30PM ET",13.688,"Bkn"
"PF/C","Justin Hamilton",3400,"SA@Bkn 07:30PM ET",16.682,"Bkn"
"PG","Ramon Sessions",3400,"Was@Cha 07:00PM ET",13.540,"Cha"
"PG","Shaun Livingston",3400,"GS@Mia 07:30PM ET",11.202,"GS"
"SF","Wayne Ellington",3400,"GS@Mia 07:30PM ET",17.667,"Mia"
"SG","Courtney Lee",3400,"NY@Ind 08:00PM ET",18.750,"NY"
"SG","Monta Ellis",3400,"NY@Ind 08:00PM ET",19.443,"Ind"
"SF","Andre Roberson",3400,"OKC@Uta 09:00PM ET",18.244,"OKC"
"PG","Tim Frazier",3400,"Cle@NO 08:00PM ET",24.660,"NO"
"PF/C","Donatas Motiejunas",3400,"Cle@NO 08:00PM ET",11.429,"NO"
"PG","Isaiah Whitehead",3300,"SA@Bkn 07:30PM ET",15.800,"Bkn"
"SG/SF","Kelly Oubre Jr.",3300,"Was@Cha 07:00PM ET",13.494,"Was"
"PG","Brandon Jennings",3300,"NY@Ind 08:00PM ET",19.917,"NY"
"SG/SF","Joe Johnson",3300,"OKC@Uta 09:00PM ET",15.580,"Uta"
"SF/PF","Jerami Grant",3300,"OKC@Uta 09:00PM ET",13.390,"OKC"
"SG","E'Twaun Moore",3300,"Cle@NO 08:00PM ET",18.056,"NO"
"SF","Tony Snell",3200,"Hou@Mil 08:00PM ET",16.214,"Mil"
"PG","Ish Smith",3200,"Sac@Det 07:30PM ET",20.653,"Det"
"SG","Justin Holiday",3200,"NY@Ind 08:00PM ET",14.739,"NY"
"SF","C.J. Miles",3200,"NY@Ind 08:00PM ET",18.061,"Ind"
"SF/PF","Dante Cunningham",3200,"Cle@NO 08:00PM ET",14.855,"NO"
"SG/SF","Glenn Robinson III",3100,"NY@Ind 08:00PM ET",13.652,"Ind"
"PF","Domantas Sabonis",3100,"OKC@Uta 09:00PM ET",14.148,"OKC"
"PG","Gary Neal",3000,"LAC@Atl 07:30PM ET",3.375,"Atl"
"PG","Malcolm Delaney",3000,"LAC@Atl 07:30PM ET",13.233,"Atl"
"SG","Alan Anderson",3000,"LAC@Atl 07:30PM ET",5.412,"LAC"
"SF","Paul Pierce",3000,"LAC@Atl 07:30PM ET",6.917,"LAC"
"SF","Mike Dunleavy",3000,"LAC@Atl 07:30PM ET",10.138,"Atl"
"SF","Wesley Johnson",3000,"LAC@Atl 07:30PM ET",10.316,"LAC"
"SF","Taurean Prince",3000,"LAC@Atl 07:30PM ET",7.894,"Atl"
"SF","DeAndre' Bembry",3000,"LAC@Atl 07:30PM ET",4.618,"Atl"
"PF/C","Mike Muscala",3000,"LAC@Atl 07:30PM ET",16.594,"Atl"
"PF","Brandon Bass",3000,"LAC@Atl 07:30PM ET",10.034,"LAC"
"PF","Luc Richard Mbah a Moute",3000,"LAC@Atl 07:30PM ET",13.215,"LAC"
"PF","Mike Scott",3000,"LAC@Atl 07:30PM ET",7.708,"Atl"
"PF","Brice Johnson",3000,"LAC@Atl 07:30PM ET",0,"LAC"
"C","Tiago Splitter",3000,"LAC@Atl 07:30PM ET",0,"Atl"
"C","Diamond Stone",3000,"LAC@Atl 07:30PM ET",2.813,"LAC"
"PG","Bobby Brown",3000,"Hou@Mil 08:00PM ET",1.558,"Hou"
"PG","Tyler Ennis",3000,"Hou@Mil 08:00PM ET",4.463,"Hou"
"SG/SF","Corey Brewer",3000,"Hou@Mil 08:00PM ET",9.979,"Hou"
"SG","Jason Terry",3000,"Hou@Mil 08:00PM ET",8.284,"Mil"
"SG","Khris Middleton",3000,"Hou@Mil 08:00PM ET",0,"Mil"
"SG","Rashad Vaughn",3000,"Hou@Mil 08:00PM ET",7.316,"Mil"
"SF","Steve Novak",3000,"Hou@Mil 08:00PM ET",1.156,"Mil"
"SF","K.J. McDaniels",3000,"Hou@Mil 08:00PM ET",5.590,"Hou"
"PF","Kyle Wiltjer",3000,"Hou@Mil 08:00PM ET",2.306,"Hou"
"PF","Mirza Teletovic",3000,"Hou@Mil 08:00PM ET",12.729,"Mil"
"PF","Thon Maker",3000,"Hou@Mil 08:00PM ET",4.513,"Mil"
"C","Nene Hilario",3000,"Hou@Mil 08:00PM ET",15.579,"Hou"
"C","Miles Plumlee",3000,"Hou@Mil 08:00PM ET",5.681,"Mil"
"C","Chinanu Onuaku",3000,"Hou@Mil 08:00PM ET",6.625,"Hou"
"PG","Beno Udrih",3000,"Sac@Det 07:30PM ET",13.278,"Det"
"SG/SF","Arron Afflalo",3000,"Sac@Det 07:30PM ET",12.639,"Sac"
"SG","Darrun Hilliard",3000,"Sac@Det 07:30PM ET",6.413,"Det"
"SG","Ben McLemore",3000,"Sac@Det 07:30PM ET",8.485,"Sac"
"SG","Malachi Richardson",3000,"Sac@Det 07:30PM ET",4.719,"Sac"
"SF","Michael Gbinije",3000,"Sac@Det 07:30PM ET",1.344,"Det"
"PF","Henry Ellenson",3000,"Sac@Det 07:30PM ET",2.964,"Det"
"PF","Skal Labissiere",3000,"Sac@Det 07:30PM ET",5.450,"Sac"
"C","Kosta Koufos",3000,"Sac@Det 07:30PM ET",15.948,"Sac"
"C","Boban Marjanovic",3000,"Sac@Det 07:30PM ET",9.488,"Det"
"C","Willie Cauley-Stein",3000,"Sac@Det 07:30PM ET",8.549,"Sac"
"C","Georgios Papagiannis",3000,"Sac@Det 07:30PM ET",1.375,"Sac"
"PG","Randy Foye",3000,"SA@Bkn 07:30PM ET",12.250,"Bkn"
"PG","Bryn Forbes",3000,"SA@Bkn 07:30PM ET",1.483,"SA"
"SG/SF","Jonathon Simmons",3000,"SA@Bkn 07:30PM ET",13.128,"SA"
"SG","Kyle Anderson",3000,"SA@Bkn 07:30PM ET",8.776,"SA"
"SF/PF","Davis Bertans",3000,"SA@Bkn 07:30PM ET",6.950,"SA"
"SF","Joe Harris",3000,"SA@Bkn 07:30PM ET",15.806,"Bkn"
"PF","Quincy Acy",3000,"SA@Bkn 07:30PM ET",9.375,"Bkn"
"PF","Chris McCullough",3000,"SA@Bkn 07:30PM ET",5.045,"Bkn"
"C","Luis Scola",3000,"SA@Bkn 07:30PM ET",12.532,"Bkn"
"PG/SG","Tomas Satoransky",3000,"Was@Cha 07:00PM ET",9.545,"Was"
"PG","Brian Roberts",3000,"Was@Cha 07:00PM ET",3.229,"Cha"
"PG","Trey Burke",3000,"Was@Cha 07:00PM ET",8.378,"Was"
"SG","Sheldon McClellan",3000,"Was@Cha 07:00PM ET",7.237,"Was"
"SG","Danuel House",3000,"Was@Cha 07:00PM ET",1.250,"Was"
"SF","Marcus Thornton",3000,"Was@Cha 07:00PM ET",12.712,"Was"
"SF","Treveon Graham",3000,"Was@Cha 07:00PM ET",3.232,"Cha"
"PF/C","Jason Smith",3000,"Was@Cha 07:00PM ET",10.226,"Was"
"PF","Christian Wood",3000,"Was@Cha 07:00PM ET",2.500,"Cha"
"C","Roy Hibbert",3000,"Was@Cha 07:00PM ET",12.885,"Cha"
"C","Ian Mahinmi",3000,"Was@Cha 07:00PM ET",5.250,"Was"
"C","Andrew Nicholson",3000,"Was@Cha 07:00PM ET",5.840,"Was"
"C","Daniel Ochefu",3000,"Was@Cha 07:00PM ET",3.025,"Was"
"PG/SG","Ian Clark",3000,"GS@Mia 07:30PM ET",11.640,"GS"
"SG/SF","Rodney McGruder",3000,"GS@Mia 07:30PM ET",13.888,"Mia"
"SG/SF","Patrick McCaw",3000,"GS@Mia 07:30PM ET",6.412,"GS"
"PF","David West",3000,"GS@Mia 07:30PM ET",12.405,"GS"
"PF","Chris Bosh",3000,"GS@Mia 07:30PM ET",0,"Mia"
"PF","Josh McRoberts",3000,"GS@Mia 07:30PM ET",13.523,"Mia"
"PF","Luke Babbitt",3000,"GS@Mia 07:30PM ET",8.971,"Mia"
"PF","Derrick Williams",3000,"GS@Mia 07:30PM ET",12.326,"Mia"
"PF","Okaro White",3000,"GS@Mia 07:30PM ET",3.000,"Mia"
"PF","James Michael McAdoo",3000,"GS@Mia 07:30PM ET",3.097,"GS"
"PF","Justise Winslow",3000,"GS@Mia 07:30PM ET",25.833,"Mia"
"PF","Kevon Looney",3000,"GS@Mia 07:30PM ET",7.735,"GS"
"C","Udonis Haslem",3000,"GS@Mia 07:30PM ET",5.679,"Mia"
"C","Anderson Varejao",3000,"GS@Mia 07:30PM ET",5.295,"GS"
"C","JaVale McGee",3000,"GS@Mia 07:30PM ET",10.263,"GS"
"C","Damian Jones",3000,"GS@Mia 07:30PM ET",0.875,"GS"
"PG/SG","Rodney Stuckey",3000,"NY@Ind 08:00PM ET",15.794,"Ind"
"PG/SG","Ron Baker",3000,"NY@Ind 08:00PM ET",8.738,"NY"
"PG","Aaron Brooks",3000,"NY@Ind 08:00PM ET",11.856,"Ind"
"SG","Sasha Vujacic",3000,"NY@Ind 08:00PM ET",5.728,"NY"
"SG","Joe Young",3000,"NY@Ind 08:00PM ET",4.875,"Ind"
"SF/PF","Lance Thomas",3000,"NY@Ind 08:00PM ET",9.150,"NY"
"PF/C","Kevin Seraphin",3000,"NY@Ind 08:00PM ET",9.683,"Ind"
"PF","Rakeem Christmas",3000,"NY@Ind 08:00PM ET",3.417,"Ind"
"PF","Georges Niang",3000,"NY@Ind 08:00PM ET",2.316,"Ind"
"PF","Maurice Ndour",3000,"NY@Ind 08:00PM ET",5.176,"NY"
"C","Al Jefferson",3000,"NY@Ind 08:00PM ET",16.267,"Ind"
"C","Lavoy Allen",3000,"NY@Ind 08:00PM ET",6.406,"Ind"
"C","Marshall Plumlee",3000,"NY@Ind 08:00PM ET",7.900,"NY"
"C","Guillermo Hernangomez",3000,"NY@Ind 08:00PM ET",13.473,"NY"
"PG","Semaj Christon",3000,"OKC@Uta 09:00PM ET",9.081,"OKC"
"PG","Raul Neto",3000,"OKC@Uta 09:00PM ET",5.594,"Uta"
"PG","Cameron Payne",3000,"OKC@Uta 09:00PM ET",11.321,"OKC"
"PG","Dante Exum",3000,"OKC@Uta 09:00PM ET",11.656,"Uta"
"SG/SF","Alex Abrines",3000,"OKC@Uta 09:00PM ET",9.264,"OKC"
"SG","Anthony Morrow",3000,"OKC@Uta 09:00PM ET",8.484,"OKC"
"SG","Alec Burks",3000,"OKC@Uta 09:00PM ET",6.972,"Uta"
"SF","Kyle Singler",3000,"OKC@Uta 09:00PM ET",4.261,"OKC"
"SF","Josh Huestis",3000,"OKC@Uta 09:00PM ET",0,"OKC"
"PF/C","Boris Diaw",3000,"OKC@Uta 09:00PM ET",10.847,"Uta"
"PF/C","Joffrey Lauvergne",3000,"OKC@Uta 09:00PM ET",12.176,"OKC"
"PF","Joel Bolomboy",3000,"OKC@Uta 09:00PM ET",2.833,"Uta"
"PF","Trey Lyles",3000,"OKC@Uta 09:00PM ET",16.483,"Uta"
"C","Nick Collison",3000,"OKC@Uta 09:00PM ET",3.818,"OKC"
"C","Jeff Withey",3000,"OKC@Uta 09:00PM ET",7.380,"Uta"
"PG","Langston Galloway",3000,"Cle@NO 08:00PM ET",16.901,"NO"
"PG","Kay Felder",3000,"Cle@NO 08:00PM ET",9.375,"Cle"
"SG","James Jones",3000,"Cle@NO 08:00PM ET",4.971,"Cle"
"SG","DeAndre Liggins",3000,"Cle@NO 08:00PM ET",9.169,"Cle"
"SG","Jordan McRae",3000,"Cle@NO 08:00PM ET",7.929,"Cle"
"SF/PF","Richard Jefferson",3000,"Cle@NO 08:00PM ET",10.167,"Cle"
"SF","Quincy Pondexter",3000,"Cle@NO 08:00PM ET",0,"NO"
"PF","Cheick Diallo",3000,"Cle@NO 08:00PM ET",10.889,"NO"
"C","Chris Andersen",3000,"Cle@NO 08:00PM ET",7.979,"Cle"
"C","Alexis Ajinca",3000,"Cle@NO 08:00PM ET",11.988,"NO"
"C","Omer Asik",3000,"Cle@NO 08:00PM ET",11.569,"NO"
