"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Anderson Varejao",3000,"Tor@GS 10:30PM ET",6.000,"GS"
"C","JaVale McGee",3000,"Tor@GS 10:30PM ET",10.670,"GS"
"C","Jared Sullinger",3000,"Tor@GS 10:30PM ET",0,"Tor"
"C","Damian Jones",3000,"Tor@GS 10:30PM ET",-1.000,"GS"
"C","Jakob Poeltl",3000,"Tor@GS 10:30PM ET",7.967,"Tor"
"PG/SG","Denzel Valentine",3000,"Bkn@Chi 08:00PM ET",5.976,"Chi"
"PG","Randy Foye",3000,"Bkn@Chi 08:00PM ET",11.050,"Bkn"
"PG","Isaiah Canaan",3000,"Bkn@Chi 08:00PM ET",11.660,"Chi"
"PG","Jerian Grant",3000,"Bkn@Chi 08:00PM ET",9.837,"Chi"
"PG","Spencer Dinwiddie",3000,"Bkn@Chi 08:00PM ET",9.464,"Bkn"
"PG","Michael Carter-Williams",3000,"Bkn@Chi 08:00PM ET",13.125,"Chi"
"SG","R.J. Hunter",3000,"Bkn@Chi 08:00PM ET",0.417,"Chi"
"SF","Caris LeVert",3000,"Bkn@Chi 08:00PM ET",11.250,"Bkn"
"SF","Anthony Bennett",3000,"Bkn@Chi 08:00PM ET",10.920,"Bkn"
"SF","Paul Zipser",3000,"Bkn@Chi 08:00PM ET",2.750,"Chi"
"PF/C","Luis Scola",3000,"Bkn@Chi 08:00PM ET",12.481,"Bkn"
"PF","Bobby Portis",3000,"Bkn@Chi 08:00PM ET",9.557,"Chi"
"PF","Chris McCullough",3000,"Bkn@Chi 08:00PM ET",5.250,"Bkn"
"C","Cristiano Felicio",3000,"Bkn@Chi 08:00PM ET",10.109,"Chi"
"PG","Trey Burke",3000,"Ind@Was 07:00PM ET",7.510,"Was"
"SG","Marcus Thornton",3000,"Ind@Was 07:00PM ET",12.578,"Was"
"SG","Joe Young",3000,"Ind@Was 07:00PM ET",5.547,"Ind"
"SG","Sheldon McClellan",3000,"Ind@Was 07:00PM ET",8.417,"Was"
"SG","Danuel House",3000,"Ind@Was 07:00PM ET",1.250,"Was"
"PF/C","Jason Smith",3000,"Ind@Was 07:00PM ET",7.545,"Was"
"PF","Lavoy Allen",3000,"Ind@Was 07:00PM ET",7.204,"Ind"
"PF","Rakeem Christmas",3000,"Ind@Was 07:00PM ET",3.417,"Ind"
"PF","Georges Niang",3000,"Ind@Was 07:00PM ET",2.571,"Ind"
"C","Ian Mahinmi",3000,"Ind@Was 07:00PM ET",5.250,"Was"
"C","Andrew Nicholson",3000,"Ind@Was 07:00PM ET",5.988,"Was"
"C","Kevin Seraphin",3000,"Ind@Was 07:00PM ET",9.317,"Ind"
"C","Daniel Ochefu",3000,"Ind@Was 07:00PM ET",2.464,"Was"
"PG","C.J. Watson",3000,"Cha@Orl 07:00PM ET",6.630,"Orl"
"PG","Brian Roberts",3000,"Cha@Orl 07:00PM ET",3.464,"Cha"
"PG","Aaron Harrison",3000,"Cha@Orl 07:00PM ET",1.625,"Cha"
"SG","C.J. Wilcox",3000,"Cha@Orl 07:00PM ET",2.354,"Orl"
"SG","Mario Hezonja",3000,"Cha@Orl 07:00PM ET",5.798,"Orl"
"SF","Treveon Graham",3000,"Cha@Orl 07:00PM ET",4.625,"Cha"
"SF","Damjan Rudez",3000,"Cha@Orl 07:00PM ET",4.188,"Orl"
"PF/C","Spencer Hawes",3000,"Cha@Orl 07:00PM ET",15.909,"Cha"
"PF","Arinze Onuaku",3000,"Cha@Orl 07:00PM ET",1.800,"Orl"
"PF","Christian Wood",3000,"Cha@Orl 07:00PM ET",2.500,"Cha"
"PF","Stephen Zimmerman Jr.",3000,"Cha@Orl 07:00PM ET",3.143,"Orl"
"C","Roy Hibbert",3000,"Cha@Orl 07:00PM ET",13.420,"Cha"
"SG","Reggie Williams",3000,"LAC@NO 08:00PM ET",9.400,"NO"
"SG","Langston Galloway",3000,"LAC@NO 08:00PM ET",17.516,"NO"
"SF","Alan Anderson",3000,"LAC@NO 08:00PM ET",3.550,"LAC"
"SF","Wesley Johnson",3000,"LAC@NO 08:00PM ET",10.407,"LAC"
"SF","Quincy Pondexter",3000,"LAC@NO 08:00PM ET",0,"NO"
"PF","Paul Pierce",3000,"LAC@NO 08:00PM ET",6.795,"LAC"
"PF","Brandon Bass",3000,"LAC@NO 08:00PM ET",8.222,"LAC"
"PF","Brice Johnson",3000,"LAC@NO 08:00PM ET",0,"LAC"
"PF","Cheick Diallo",3000,"LAC@NO 08:00PM ET",13.833,"NO"
"C","Alexis Ajinca",3000,"LAC@NO 08:00PM ET",12.450,"NO"
"C","Omer Asik",3000,"LAC@NO 08:00PM ET",11.938,"NO"
"C","Diamond Stone",3000,"LAC@NO 08:00PM ET",2.813,"LAC"
"PG","Tim Quarterman",3000,"Sac@Por 10:00PM ET",3.205,"Por"
"SG","Arron Afflalo",3000,"Sac@Por 10:00PM ET",12.308,"Sac"
"SG","Ben McLemore",3000,"Sac@Por 10:00PM ET",10.130,"Sac"
"SG","Malachi Richardson",3000,"Sac@Por 10:00PM ET",4.938,"Sac"
"SF","Pat Connaughton",3000,"Sac@Por 10:00PM ET",3.327,"Por"
"PF/C","Ed Davis",3000,"Sac@Por 10:00PM ET",13.333,"Por"
"PF/C","Meyers Leonard",3000,"Sac@Por 10:00PM ET",11.708,"Por"
"PF","Jake Layman",3000,"Sac@Por 10:00PM ET",4.722,"Por"
"PF","Noah Vonleh",3000,"Sac@Por 10:00PM ET",9.327,"Por"
"PF","Skal Labissiere",3000,"Sac@Por 10:00PM ET",4.833,"Sac"
"C","Festus Ezeli",3000,"Sac@Por 10:00PM ET",0,"Por"
"C","Willie Cauley-Stein",3000,"Sac@Por 10:00PM ET",9.944,"Sac"
"C","Georgios Papagiannis",3000,"Sac@Por 10:00PM ET",2.750,"Sac"
"PG/SG","Leandro Barbosa",3000,"Pho@SA 08:30PM ET",10.850,"Pho"
"PG","Nicolas Laprovittola",3000,"Pho@SA 08:30PM ET",6.611,"SA"
"PG","Bryn Forbes",3000,"Pho@SA 08:30PM ET",1.462,"SA"
"PG","Tyler Ulis",3000,"Pho@SA 08:30PM ET",7.764,"Pho"
"PG","Dejounte Murray",3000,"Pho@SA 08:30PM ET",4.161,"SA"
"SG/SF","Jonathon Simmons",3000,"Pho@SA 08:30PM ET",12.702,"SA"
"SG","John Jenkins",3000,"Pho@SA 08:30PM ET",2.563,"Pho"
"SG","Kyle Anderson",3000,"Pho@SA 08:30PM ET",9.028,"SA"
"SF/PF","Davis Bertans",3000,"Pho@SA 08:30PM ET",6.400,"SA"
"SF","Derrick Jones Jr.",3000,"Pho@SA 08:30PM ET",1.500,"Pho"
"C","Alan Williams",3000,"Pho@SA 08:30PM ET",10.519,"Pho"
