"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SF","LeBron James",10800,"Pho@Cle 07:00PM ET",51.182,"Cle"
"PF/C","Karl-Anthony Towns",9900,"Min@LAC 10:30PM ET",45.756,"Min"
"PG","John Wall",9600,"Was@NY 08:00PM ET",48.635,"Was"
"SF","Kawhi Leonard",9000,"Den@SA 08:30PM ET",42.071,"SA"
"C","Nikola Jokic",8700,"Den@SA 08:30PM ET",32.875,"Den"
"PG","Kyrie Irving",8600,"Pho@Cle 07:00PM ET",38.957,"Cle"
"PG","Chris Paul",8400,"Min@LAC 10:30PM ET",43.917,"LAC"
"C","Hassan Whiteside",8100,"Dal@Mia 07:30PM ET",42.263,"Mia"
"SF","Carmelo Anthony",7900,"Was@NY 08:00PM ET",36.935,"NY"
"PF/C","Kevin Love",7800,"Pho@Cle 07:00PM ET",40.410,"Cle"
"PG","Eric Bledsoe",7700,"Pho@Cle 07:00PM ET",38.854,"Pho"
"C","DeAndre Jordan",7500,"Min@LAC 10:30PM ET",35.680,"LAC"
"PF/C","Blake Griffin",7300,"Min@LAC 10:30PM ET",41.942,"LAC"
"SG","Bradley Beal",7000,"Was@NY 08:00PM ET",34.020,"Was"
"PG","Goran Dragic",6900,"Dal@Mia 07:30PM ET",34.985,"Mia"
"PF","Kristaps Porzingis",6800,"Was@NY 08:00PM ET",36.847,"NY"
"PF/C","LaMarcus Aldridge",6700,"Den@SA 08:30PM ET",32.736,"SA"
"PG","Ricky Rubio",6600,"Min@LAC 10:30PM ET",28.189,"Min"
"PG","Derrick Rose",6400,"Was@NY 08:00PM ET",30.822,"NY"
"SF","Andrew Wiggins",6300,"Min@LAC 10:30PM ET",32.054,"Min"
"SG","Devin Booker",6200,"Pho@Cle 07:00PM ET",30.250,"Pho"
"SF/PF","Markieff Morris",6100,"Was@NY 08:00PM ET",27.219,"Was"
"SG/SF","Will Barton",6100,"Den@SA 08:30PM ET",26.098,"Den"
"SF/PF","Harrison Barnes",6000,"Dal@Mia 07:30PM ET",31.671,"Dal"
"SG","Zach LaVine",6000,"Min@LAC 10:30PM ET",31.295,"Min"
"PF/C","Dirk Nowitzki",5900,"Dal@Mia 07:30PM ET",25.281,"Dal"
"PF","James Johnson",5900,"Dal@Mia 07:30PM ET",25.743,"Mia"
"SF/PF","Otto Porter",5900,"Was@NY 08:00PM ET",29.787,"Was"
"PG","Deron Williams",5800,"Dal@Mia 07:30PM ET",28.735,"Dal"
"C","Marcin Gortat",5800,"Was@NY 08:00PM ET",31.201,"Was"
"SG/SF","Dion Waiters",5700,"Dal@Mia 07:30PM ET",24.898,"Mia"
"SF/PF","Wilson Chandler",5600,"Den@SA 08:30PM ET",30.169,"Den"
