"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG","Darrun Hilliard",3000,"Det@Mia 06:00PM ET",6.845,"Det"
"SF","Derrick Williams",3000,"Det@Mia 06:00PM ET",12.069,"Mia"
"SF","Reggie Bullock",3000,"Det@Mia 06:00PM ET",7.563,"Det"
"SF","Michael Gbinije",3000,"Det@Mia 06:00PM ET",1.344,"Det"
"PF","Chris Bosh",3000,"Det@Mia 06:00PM ET",0,"Mia"
"PF","Josh McRoberts",3000,"Det@Mia 06:00PM ET",13.523,"Mia"
"PF","Luke Babbitt",3000,"Det@Mia 06:00PM ET",8.192,"Mia"
"PF","Henry Ellenson",3000,"Det@Mia 06:00PM ET",2.250,"Det"
"C","Udonis Haslem",3000,"Det@Mia 06:00PM ET",2.444,"Mia"
"C","Boban Marjanovic",3000,"Det@Mia 06:00PM ET",5.654,"Det"
"PG","C.J. Watson",3000,"Orl@Ind 06:00PM ET",6.771,"Orl"
"PG","Aaron Brooks",3000,"Orl@Ind 06:00PM ET",11.823,"Ind"
"SG","C.J. Wilcox",3000,"Orl@Ind 06:00PM ET",2.788,"Orl"
"SG","Joe Young",3000,"Orl@Ind 06:00PM ET",5.547,"Ind"
"SG","Mario Hezonja",3000,"Orl@Ind 06:00PM ET",6.284,"Orl"
"SF","Damjan Rudez",3000,"Orl@Ind 06:00PM ET",4.452,"Orl"
"PF","Arinze Onuaku",3000,"Orl@Ind 06:00PM ET",1.800,"Orl"
"PF","Lavoy Allen",3000,"Orl@Ind 06:00PM ET",7.204,"Ind"
"PF","Rakeem Christmas",3000,"Orl@Ind 06:00PM ET",3.417,"Ind"
"PF","Georges Niang",3000,"Orl@Ind 06:00PM ET",2.571,"Ind"
"PF","Stephen Zimmerman Jr.",3000,"Orl@Ind 06:00PM ET",4.125,"Orl"
"C","Kevin Seraphin",3000,"Orl@Ind 06:00PM ET",8.985,"Ind"
"PG","Jose Calderon",3000,"Tor@LAL 09:30PM ET",10.983,"LAL"
"PG","Marcelo Huertas",3000,"Tor@LAL 09:30PM ET",9.679,"LAL"
"PG","Fred VanVleet",3000,"Tor@LAL 09:30PM ET",4.406,"Tor"
"PG","Delon Wright",3000,"Tor@LAL 09:30PM ET",0,"Tor"
"SF","Metta World Peace",3000,"Tor@LAL 09:30PM ET",3.135,"LAL"
"SF","Bruno Caboclo",3000,"Tor@LAL 09:30PM ET",3.450,"Tor"
"PF","Pascal Siakam",3000,"Tor@LAL 09:30PM ET",12.344,"Tor"
"C","Tarik Black",3000,"Tor@LAL 09:30PM ET",14.281,"LAL"
"C","Jared Sullinger",3000,"Tor@LAL 09:30PM ET",0,"Tor"
"C","Jakob Poeltl",3000,"Tor@LAL 09:30PM ET",7.967,"Tor"
