"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Russell Westbrook",13000,"OKC@Chi 08:00PM ET",64.553,"OKC"
"PF/C","Anthony Davis",11100,"NO@NY 07:30PM ET",54.958,"NO"
"SG/SF","Jimmy Butler",9300,"OKC@Chi 08:00PM ET",44.878,"Chi"
"PF/C","Karl-Anthony Towns",8900,"Dal@Min 08:00PM ET",44.601,"Min"
"PF","Kristaps Porzingis",7400,"NO@NY 07:30PM ET",37.926,"NY"
"SF","Carmelo Anthony",7200,"NO@NY 07:30PM ET",37.389,"NY"
"SG","Zach LaVine",6700,"Dal@Min 08:00PM ET",31.986,"Min"
"PG","Jrue Holiday",6600,"NO@NY 07:30PM ET",32.565,"NO"
"SF","Andrew Wiggins",6500,"Dal@Min 08:00PM ET",32.655,"Min"
"SF/PF","Harrison Barnes",6400,"Dal@Min 08:00PM ET",31.764,"Dal"
"SG","Victor Oladipo",6300,"OKC@Chi 08:00PM ET",28.724,"OKC"
"SG","Dwyane Wade",6200,"OKC@Chi 08:00PM ET",32.971,"Chi"
"C","Steven Adams",6000,"OKC@Chi 08:00PM ET",27.434,"OKC"
"PG","Derrick Rose",5800,"NO@NY 07:30PM ET",30.068,"NY"
"PF/C","Gorgui Dieng",5700,"Dal@Min 08:00PM ET",27.676,"Min"
"PG","Deron Williams",5600,"Dal@Min 08:00PM ET",27.802,"Dal"
"PG","Ricky Rubio",5400,"Dal@Min 08:00PM ET",25.695,"Min"
"PF/C","Dirk Nowitzki",5200,"Dal@Min 08:00PM ET",22.479,"Dal"
"C","Enes Kanter",5000,"OKC@Chi 08:00PM ET",24.671,"OKC"
"SG","Wesley Matthews",4900,"Dal@Min 08:00PM ET",26.208,"Dal"
"C","Joakim Noah",4900,"NO@NY 07:30PM ET",22.773,"NY"
"PG","Michael Carter-Williams",4800,"OKC@Chi 08:00PM ET",17.700,"Chi"
"PG","Rajon Rondo",4700,"OKC@Chi 08:00PM ET",28.422,"Chi"
"SF/PF","Nikola Mirotic",4700,"OKC@Chi 08:00PM ET",21.800,"Chi"
"PF/C","Taj Gibson",4600,"OKC@Chi 08:00PM ET",25.122,"Chi"
"SG","Buddy Hield",4400,"NO@NY 07:30PM ET",15.671,"NO"
"SF","Doug McDermott",4200,"OKC@Chi 08:00PM ET",17.375,"Chi"
"SG","Courtney Lee",4100,"NO@NY 07:30PM ET",19.289,"NY"
"PG","J.J. Barea",4000,"Dal@Min 08:00PM ET",27.479,"Dal"
"PF/C","Terrence Jones",4000,"NO@NY 07:30PM ET",22.389,"NO"
"SF","Andre Roberson",3900,"OKC@Chi 08:00PM ET",18.447,"OKC"
"C","Robin Lopez",3900,"OKC@Chi 08:00PM ET",22.534,"Chi"
"SG/SF","Tyreke Evans",3900,"NO@NY 07:30PM ET",17.175,"NO"
"SG","Seth Curry",3800,"Dal@Min 08:00PM ET",19.773,"Dal"
"PG/SG","Brandon Jennings",3800,"NO@NY 07:30PM ET",20.622,"NY"
"PG","Tim Frazier",3700,"NO@NY 07:30PM ET",27.266,"NO"
"PF/C","Kyle O'Quinn",3600,"NO@NY 07:30PM ET",17.300,"NY"
"SF/PF","Dante Cunningham",3500,"NO@NY 07:30PM ET",14.580,"NO"
"C","Cole Aldrich",3400,"Dal@Min 08:00PM ET",9.795,"Min"
"PF/C","Dwight Powell",3300,"Dal@Min 08:00PM ET",18.473,"Dal"
"SG","Justin Holiday",3300,"NO@NY 07:30PM ET",14.811,"NY"
"C","Andrew Bogut",3200,"Dal@Min 08:00PM ET",20.024,"Dal"
"PF","Domantas Sabonis",3200,"OKC@Chi 08:00PM ET",14.513,"OKC"
"SG/SF","Shabazz Muhammad",3100,"Dal@Min 08:00PM ET",12.061,"Min"
