"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Derrick Rose",5700,"Cha@NY 07:30PM ET",30.673,"NY"
"PF","Thaddeus Young",5700,"Sac@Ind 07:00PM ET",25.983,"Ind"
"SF","Robert Covington",5700,"Hou@Phi 08:00PM ET",25.738,"Phi"
"PF","James Johnson",5600,"Mia@Chi 08:00PM ET",25.085,"Mia"
"SG/SF","Tyreke Evans",5600,"SA@NO 08:00PM ET",22.361,"NO"
"C","Marcin Gortat",5500,"Was@Atl 08:00PM ET",30.806,"Was"
"SF/PF","Aaron Gordon",5400,"Orl@Bos 07:30PM ET",22.910,"Orl"
"SF/PF","Trevor Ariza",5400,"Hou@Phi 08:00PM ET",27.520,"Hou"
"SG","Evan Fournier",5300,"Orl@Bos 07:30PM ET",27.068,"Orl"
"PG","Tyler Johnson",5300,"Mia@Chi 08:00PM ET",28.488,"Mia"
"SF","Michael Kidd-Gilchrist",5300,"Cha@NY 07:30PM ET",24.100,"Cha"
"PG","T.J. McConnell",5300,"Hou@Phi 08:00PM ET",19.785,"Phi"
"SG","Eric Gordon",5300,"Hou@Phi 08:00PM ET",28.158,"Hou"
"C","Greg Monroe",5300,"Mil@Tor 07:30PM ET",25.778,"Mil"
"PG","Patrick Beverley",5200,"Hou@Phi 08:00PM ET",27.636,"Hou"
"SG/SF","Kent Bazemore",5100,"Was@Atl 08:00PM ET",22.278,"Atl"
"PG","Jeremy Lin",5000,"Bkn@Cle 07:30PM ET",30.146,"Bkn"
"C","Cody Zeller",5000,"Cha@NY 07:30PM ET",24.375,"Cha"
"C","Pau Gasol",5000,"SA@NO 08:00PM ET",28.686,"SA"
"PG/SG","Malcolm Brogdon",4900,"Mil@Tor 07:30PM ET",21.211,"Mil"
"PF","Marvin Williams",4800,"Cha@NY 07:30PM ET",22.619,"Cha"
"PG/SG","Darren Collison",4800,"Sac@Ind 07:00PM ET",23.351,"Sac"
"PF","Ryan Anderson",4800,"Hou@Phi 08:00PM ET",23.924,"Hou"
"C","Willie Reed",4700,"Mia@Chi 08:00PM ET",13.865,"Mia"
"C","Jahlil Okafor",4700,"Hou@Phi 08:00PM ET",21.177,"Phi"
"SG/SF","Evan Turner",4700,"Mem@Por 10:00PM ET",21.267,"Por"
"SG","Tony Allen",4700,"Mem@Por 10:00PM ET",22.688,"Mem"
"PF/C","Taj Gibson",4600,"Mia@Chi 08:00PM ET",24.783,"Chi"
"PF","Trevor Booker",4600,"Bkn@Cle 07:30PM ET",27.500,"Bkn"
"C","Tristan Thompson",4600,"Bkn@Cle 07:30PM ET",23.636,"Cle"
"C","Clint Capela",4600,"Hou@Phi 08:00PM ET",25.860,"Hou"
"SG/SF","Norman Powell",4600,"Mil@Tor 07:30PM ET",11.905,"Tor"
"PG","Patty Mills",4600,"SA@NO 08:00PM ET",19.739,"SA"
"SG/SF","Josh Richardson",4500,"Mia@Chi 08:00PM ET",22.473,"Mia"
"PG","Tony Parker",4500,"SA@NO 08:00PM ET",21.414,"SA"
"PF","Al-Farouq Aminu",4500,"Mem@Por 10:00PM ET",21.533,"Por"
"PG/SG","Sean Kilpatrick",4400,"Bkn@Cle 07:30PM ET",24.500,"Bkn"
"PG/SG","Matthew Dellavedova",4400,"Mil@Tor 07:30PM ET",19.638,"Mil"
"PF","JaMychal Green",4400,"Mem@Por 10:00PM ET",22.989,"Mem"
"SG","Jodie Meeks",4300,"Orl@Bos 07:30PM ET",16.792,"Orl"
"SF","Wayne Ellington",4300,"Mia@Chi 08:00PM ET",18.423,"Mia"
"PF/C","Spencer Hawes",4300,"Cha@NY 07:30PM ET",16.919,"Cha"
"SF","DeMarre Carroll",4300,"Mil@Tor 07:30PM ET",19.427,"Tor"
"PG","Dejounte Murray",4300,"SA@NO 08:00PM ET",8.010,"SA"
"PF/C","Kelly Olynyk",4200,"Orl@Bos 07:30PM ET",18.814,"Bos"
"C","Robin Lopez",4200,"Mia@Chi 08:00PM ET",22.404,"Chi"
"PG/SG","Iman Shumpert",4200,"Bkn@Cle 07:30PM ET",16.663,"Cle"
"SG","Bojan Bogdanovic",4200,"Bkn@Cle 07:30PM ET",21.983,"Bkn"
"SG/SF","Garrett Temple",4200,"Sac@Ind 07:00PM ET",18.150,"Sac"
"SF/PF","Dario Saric",4200,"Hou@Phi 08:00PM ET",20.943,"Phi"
"SG/SF","Terrence Ross",4200,"Mil@Tor 07:30PM ET",18.033,"Tor"
"SG","Tim Hardaway Jr.",4100,"Was@Atl 08:00PM ET",19.244,"Atl"
"SF/PF","Jeff Green",4000,"Orl@Bos 07:30PM ET",16.603,"Orl"
"PF","Nikola Mirotic",4000,"Mia@Chi 08:00PM ET",20.567,"Chi"
"SG/SF","Kyle Korver",4000,"Bkn@Cle 07:30PM ET",18.313,"Cle"
"SG/SF","Caris LeVert",4000,"Bkn@Cle 07:30PM ET",15.156,"Bkn"
"SG","Jeremy Lamb",4000,"Cha@NY 07:30PM ET",18.536,"Cha"
"PG","Ty Lawson",4000,"Sac@Ind 07:00PM ET",20.308,"Sac"
"PF/C","Lucas Nogueira",4000,"Mil@Tor 07:30PM ET",17.703,"Tor"
"SG","Kyle Anderson",4000,"SA@NO 08:00PM ET",9.663,"SA"
"C","Bismack Biyombo",3900,"Orl@Bos 07:30PM ET",20.310,"Orl"
"PG","Michael Carter-Williams",3900,"Mia@Chi 08:00PM ET",18.569,"Chi"
"SF/PF","Rondae Hollis-Jefferson",3900,"Bkn@Cle 07:30PM ET",19.360,"Bkn"
"SG/SF","Marco Belinelli",3900,"Cha@NY 07:30PM ET",18.799,"Cha"
"SG","Courtney Lee",3900,"Cha@NY 07:30PM ET",19.226,"NY"
"C","Guillermo Hernangomez",3900,"Cha@NY 07:30PM ET",14.603,"NY"
"SF/PF","Matt Barnes",3900,"Sac@Ind 07:00PM ET",18.940,"Sac"
"PF","Richaun Holmes",3900,"Hou@Phi 08:00PM ET",16.240,"Phi"
"PG","Cory Joseph",3900,"Mil@Tor 07:30PM ET",18.261,"Tor"
"PG/SG","C.J. Watson",3800,"Orl@Bos 07:30PM ET",8.057,"Orl"
"PF","Frank Kaminsky",3800,"Cha@NY 07:30PM ET",20.676,"Cha"
"PG","Sergio Rodriguez",3800,"Hou@Phi 08:00PM ET",22.115,"Phi"
"SF/PF","Sam Dekker",3800,"Hou@Phi 08:00PM ET",16.133,"Hou"
"SF","Solomon Hill",3800,"SA@NO 08:00PM ET",15.886,"NO"
"SF","James Ennis III",3800,"Mem@Por 10:00PM ET",17.311,"Mem"
"SF","Maurice Harkless",3800,"Mem@Por 10:00PM ET",22.477,"Por"
"SG/SF","Thabo Sefolosha",3700,"Was@Atl 08:00PM ET",19.785,"Atl"
"PF/C","Amir Johnson",3700,"Orl@Bos 07:30PM ET",16.761,"Bos"
"C","Joakim Noah",3700,"Cha@NY 07:30PM ET",22.683,"NY"
"SF","C.J. Miles",3700,"Sac@Ind 07:00PM ET",18.154,"Ind"
"C","Montrezl Harrell",3700,"Hou@Phi 08:00PM ET",18.288,"Hou"
"SG","Danny Green",3700,"SA@NO 08:00PM ET",17.791,"SA"
"PG","Andrew Harrison",3700,"Mem@Por 10:00PM ET",16.688,"Mem"
"SG/SF","Allen Crabbe",3700,"Mem@Por 10:00PM ET",17.904,"Por"
"PF/C","Kyle O'Quinn",3600,"Cha@NY 07:30PM ET",17.456,"NY"
"SG","E'Twaun Moore",3600,"SA@NO 08:00PM ET",18.375,"NO"
"SF/PF","Dante Cunningham",3600,"SA@NO 08:00PM ET",15.333,"NO"
"C","Dewayne Dedmon",3600,"SA@NO 08:00PM ET",15.474,"SA"
"SG/SF","Vince Carter",3600,"Mem@Por 10:00PM ET",17.725,"Mem"
"SG/SF","Kelly Oubre Jr.",3500,"Was@Atl 08:00PM ET",13.767,"Was"
"PG","D.J. Augustin",3500,"Orl@Bos 07:30PM ET",16.152,"Orl"
"PG","Jerian Grant",3500,"Mia@Chi 08:00PM ET",11.028,"Chi"
"PF","Okaro White",3500,"Mia@Chi 08:00PM ET",10.750,"Mia"
"SG","J.R. Smith",3500,"Bkn@Cle 07:30PM ET",17.321,"Cle"
"PF/C","Channing Frye",3500,"Bkn@Cle 07:30PM ET",16.561,"Cle"
"SF","Omri Casspi",3500,"Sac@Ind 07:00PM ET",13.614,"Sac"
"SF/PF","Michael Beasley",3500,"Mil@Tor 07:30PM ET",16.324,"Mil"
"SG/SF","Jonathon Simmons",3500,"SA@NO 08:00PM ET",13.273,"SA"
"SG","Manu Ginobili",3500,"SA@NO 08:00PM ET",17.921,"SA"
"PF/C","Donatas Motiejunas",3500,"SA@NO 08:00PM ET",13.083,"NO"
"SF","Doug McDermott",3400,"Mia@Chi 08:00PM ET",16.721,"Chi"
"PG","Spencer Dinwiddie",3400,"Bkn@Cle 07:30PM ET",14.477,"Bkn"
"PG","Ramon Sessions",3400,"Cha@NY 07:30PM ET",13.304,"Cha"
"SF/PF","Anthony Tolliver",3400,"Sac@Ind 07:00PM ET",13.720,"Sac"
"SG","Nik Stauskas",3400,"Hou@Phi 08:00PM ET",16.530,"Phi"
"PG","Tim Frazier",3400,"SA@NO 08:00PM ET",24.660,"NO"
"SG","Buddy Hield",3400,"SA@NO 08:00PM ET",15.495,"NO"
"PG","Rajon Rondo",3300,"Mia@Chi 08:00PM ET",25.303,"Chi"
"PF/C","Justin Hamilton",3300,"Bkn@Cle 07:30PM ET",16.154,"Bkn"
"SG","Gerald Henderson",3300,"Hou@Phi 08:00PM ET",17.025,"Phi"
"SF","Mario Hezonja",3200,"Orl@Bos 07:30PM ET",6.750,"Orl"
"PG","Isaiah Whitehead",3200,"Bkn@Cle 07:30PM ET",15.811,"Bkn"
"PG","Brandon Jennings",3200,"Cha@NY 07:30PM ET",19.707,"NY"
"SG","Monta Ellis",3200,"Sac@Ind 07:00PM ET",18.757,"Ind"
"C","Al Jefferson",3200,"Sac@Ind 07:00PM ET",16.306,"Ind"
"C","John Henson",3200,"Mil@Tor 07:30PM ET",18.085,"Mil"
"PG","Langston Galloway",3200,"SA@NO 08:00PM ET",16.833,"NO"
"SF","Chandler Parsons",3200,"Mem@Por 10:00PM ET",12.737,"Mem"
"PF/C","Kris Humphries",3100,"Was@Atl 08:00PM ET",11.142,"Atl"
"SG","Justin Holiday",3100,"Cha@NY 07:30PM ET",14.809,"NY"
"SF","Mindaugas Kuzminskas",3100,"Cha@NY 07:30PM ET",10.813,"NY"
"SF","Tony Snell",3100,"Mil@Tor 07:30PM ET",16.233,"Mil"
"PF","Patrick Patterson",3100,"Mil@Tor 07:30PM ET",18.893,"Tor"
"PG/SG","Tomas Satoransky",3000,"Was@Atl 08:00PM ET",9.379,"Was"
"PG","Gary Neal",3000,"Was@Atl 08:00PM ET",3.375,"Atl"
"PG","Malcolm Delaney",3000,"Was@Atl 08:00PM ET",13.168,"Atl"
"PG","Trey Burke",3000,"Was@Atl 08:00PM ET",8.598,"Was"
"SG","Sheldon McClellan",3000,"Was@Atl 08:00PM ET",6.738,"Was"
"SG","Danuel House",3000,"Was@Atl 08:00PM ET",1.250,"Was"
"SF","Mike Dunleavy",3000,"Was@Atl 08:00PM ET",9.887,"Atl"
"SF","Marcus Thornton",3000,"Was@Atl 08:00PM ET",12.712,"Was"
"SF","Taurean Prince",3000,"Was@Atl 08:00PM ET",7.894,"Atl"
"SF","DeAndre' Bembry",3000,"Was@Atl 08:00PM ET",4.618,"Atl"
"PF/C","Jason Smith",3000,"Was@Atl 08:00PM ET",10.326,"Was"
"PF/C","Mike Muscala",3000,"Was@Atl 08:00PM ET",16.594,"Atl"
"PF","Mike Scott",3000,"Was@Atl 08:00PM ET",7.077,"Atl"
"C","Ian Mahinmi",3000,"Was@Atl 08:00PM ET",5.250,"Was"
"C","Tiago Splitter",3000,"Was@Atl 08:00PM ET",0,"Atl"
"C","Andrew Nicholson",3000,"Was@Atl 08:00PM ET",5.840,"Was"
"C","Daniel Ochefu",3000,"Was@Atl 08:00PM ET",3.045,"Was"
"PG","Demetrius Jackson",3000,"Orl@Bos 07:30PM ET",5.000,"Bos"
"PG","Terry Rozier",3000,"Orl@Bos 07:30PM ET",14.150,"Bos"
"SG","Gerald Green",3000,"Orl@Bos 07:30PM ET",10.080,"Bos"
"SG","C.J. Wilcox",3000,"Orl@Bos 07:30PM ET",2.609,"Orl"
"SG","James Young",3000,"Orl@Bos 07:30PM ET",3.558,"Bos"
"SF","Anthony Brown",3000,"Orl@Bos 07:30PM ET",9.375,"Orl"
"SF","Damjan Rudez",3000,"Orl@Bos 07:30PM ET",3.902,"Orl"
"SF","Jaylen Brown",3000,"Orl@Bos 07:30PM ET",9.432,"Bos"
"PF","Jonas Jerebko",3000,"Orl@Bos 07:30PM ET",11.426,"Bos"
"PF","Jordan Mickey",3000,"Orl@Bos 07:30PM ET",5.692,"Bos"
"PF","Stephen Zimmerman Jr.",3000,"Orl@Bos 07:30PM ET",4.125,"Orl"
"C","Tyler Zeller",3000,"Orl@Bos 07:30PM ET",10.454,"Bos"
"PG","Isaiah Canaan",3000,"Mia@Chi 08:00PM ET",10.768,"Chi"
"SG/SF","Paul Zipser",3000,"Mia@Chi 08:00PM ET",6.221,"Chi"
"SG","Rodney McGruder",3000,"Mia@Chi 08:00PM ET",13.810,"Mia"
"SF","Derrick Williams",3000,"Mia@Chi 08:00PM ET",11.813,"Mia"
"SF","Denzel Valentine",3000,"Mia@Chi 08:00PM ET",7.611,"Chi"
"PF","Chris Bosh",3000,"Mia@Chi 08:00PM ET",0,"Mia"
"PF","Josh McRoberts",3000,"Mia@Chi 08:00PM ET",13.523,"Mia"
"PF","Luke Babbitt",3000,"Mia@Chi 08:00PM ET",9.264,"Mia"
"PF","Bobby Portis",3000,"Mia@Chi 08:00PM ET",9.858,"Chi"
"PF","Justise Winslow",3000,"Mia@Chi 08:00PM ET",25.833,"Mia"
"C","Udonis Haslem",3000,"Mia@Chi 08:00PM ET",5.679,"Mia"
"C","Cristiano Felicio",3000,"Mia@Chi 08:00PM ET",12.750,"Chi"
"PG","Randy Foye",3000,"Bkn@Cle 07:30PM ET",12.148,"Bkn"
"PG","Kay Felder",3000,"Bkn@Cle 07:30PM ET",9.280,"Cle"
"SG","James Jones",3000,"Bkn@Cle 07:30PM ET",5.000,"Cle"
"SG","DeAndre Liggins",3000,"Bkn@Cle 07:30PM ET",8.681,"Cle"
"SG","Jordan McRae",3000,"Bkn@Cle 07:30PM ET",7.929,"Cle"
"SF/PF","Richard Jefferson",3000,"Bkn@Cle 07:30PM ET",10.105,"Cle"
"SF","Joe Harris",3000,"Bkn@Cle 07:30PM ET",15.806,"Bkn"
"PF","Quincy Acy",3000,"Bkn@Cle 07:30PM ET",8.786,"Bkn"
"PF","Chris McCullough",3000,"Bkn@Cle 07:30PM ET",4.792,"Bkn"
"C","Chris Andersen",3000,"Bkn@Cle 07:30PM ET",7.979,"Cle"
"C","Luis Scola",3000,"Bkn@Cle 07:30PM ET",12.266,"Bkn"
"PG/SG","Ron Baker",3000,"Cha@NY 07:30PM ET",8.429,"NY"
"PG","Brian Roberts",3000,"Cha@NY 07:30PM ET",3.229,"Cha"
"SG","Sasha Vujacic",3000,"Cha@NY 07:30PM ET",5.490,"NY"
"SF/PF","Lance Thomas",3000,"Cha@NY 07:30PM ET",9.150,"NY"
"SF","Treveon Graham",3000,"Cha@NY 07:30PM ET",3.232,"Cha"
"PF","Christian Wood",3000,"Cha@NY 07:30PM ET",2.500,"Cha"
"PF","Maurice Ndour",3000,"Cha@NY 07:30PM ET",5.176,"NY"
"C","Roy Hibbert",3000,"Cha@NY 07:30PM ET",12.660,"Cha"
"C","Marshall Plumlee",3000,"Cha@NY 07:30PM ET",7.900,"NY"
"PG/SG","Rodney Stuckey",3000,"Sac@Ind 07:00PM ET",15.794,"Ind"
"PG","Aaron Brooks",3000,"Sac@Ind 07:00PM ET",11.659,"Ind"
"SG/SF","Glenn Robinson III",3000,"Sac@Ind 07:00PM ET",13.453,"Ind"
"SG","Arron Afflalo",3000,"Sac@Ind 07:00PM ET",12.776,"Sac"
"SG","Joe Young",3000,"Sac@Ind 07:00PM ET",4.762,"Ind"
"SG","Ben McLemore",3000,"Sac@Ind 07:00PM ET",8.485,"Sac"
"SG","Malachi Richardson",3000,"Sac@Ind 07:00PM ET",6.550,"Sac"
"SF","Rudy Gay",3000,"Sac@Ind 07:00PM ET",35.200,"Sac"
"PF/C","Kevin Seraphin",3000,"Sac@Ind 07:00PM ET",9.444,"Ind"
"PF","Rakeem Christmas",3000,"Sac@Ind 07:00PM ET",3.417,"Ind"
"PF","Georges Niang",3000,"Sac@Ind 07:00PM ET",2.316,"Ind"
"PF","Skal Labissiere",3000,"Sac@Ind 07:00PM ET",5.450,"Sac"
"C","Kosta Koufos",3000,"Sac@Ind 07:00PM ET",15.822,"Sac"
"C","Lavoy Allen",3000,"Sac@Ind 07:00PM ET",6.508,"Ind"
"C","Willie Cauley-Stein",3000,"Sac@Ind 07:00PM ET",9.329,"Sac"
"C","Georgios Papagiannis",3000,"Sac@Ind 07:00PM ET",1.375,"Sac"
"PG","Bobby Brown",3000,"Hou@Phi 08:00PM ET",1.558,"Hou"
"PG","Jerryd Bayless",3000,"Hou@Phi 08:00PM ET",21.333,"Phi"
"PG","Chasson Randle",3000,"Hou@Phi 08:00PM ET",8.500,"Phi"
"PG","Tyler Ennis",3000,"Hou@Phi 08:00PM ET",4.463,"Hou"
"SG/SF","Corey Brewer",3000,"Hou@Phi 08:00PM ET",9.806,"Hou"
"SG/SF","Timothe Luwawu-Cabarrot",3000,"Hou@Phi 08:00PM ET",6.315,"Phi"
"SF","K.J. McDaniels",3000,"Hou@Phi 08:00PM ET",5.590,"Hou"
"SF","Ben Simmons",3000,"Hou@Phi 08:00PM ET",0,"Phi"
"PF","Kyle Wiltjer",3000,"Hou@Phi 08:00PM ET",2.306,"Hou"
"C","Nene Hilario",3000,"Hou@Phi 08:00PM ET",16.054,"Hou"
"C","Chinanu Onuaku",3000,"Hou@Phi 08:00PM ET",6.625,"Hou"
"PG","Fred VanVleet",3000,"Mil@Tor 07:30PM ET",5.094,"Tor"
"PG","Delon Wright",3000,"Mil@Tor 07:30PM ET",0,"Tor"
"SG","Jason Terry",3000,"Mil@Tor 07:30PM ET",8.404,"Mil"
"SG","Khris Middleton",3000,"Mil@Tor 07:30PM ET",0,"Mil"
"SG","Rashad Vaughn",3000,"Mil@Tor 07:30PM ET",7.316,"Mil"
"SF","Steve Novak",3000,"Mil@Tor 07:30PM ET",1.156,"Mil"
"SF","Bruno Caboclo",3000,"Mil@Tor 07:30PM ET",2.313,"Tor"
"PF","Jared Sullinger",3000,"Mil@Tor 07:30PM ET",9.550,"Tor"
"PF","Mirza Teletovic",3000,"Mil@Tor 07:30PM ET",12.655,"Mil"
"PF","Pascal Siakam",3000,"Mil@Tor 07:30PM ET",12.013,"Tor"
"PF","Thon Maker",3000,"Mil@Tor 07:30PM ET",4.298,"Mil"
"C","Miles Plumlee",3000,"Mil@Tor 07:30PM ET",6.363,"Mil"
"C","Jakob Poeltl",3000,"Mil@Tor 07:30PM ET",6.890,"Tor"
"PG","Bryn Forbes",3000,"SA@NO 08:00PM ET",2.265,"SA"
"SF/PF","Davis Bertans",3000,"SA@NO 08:00PM ET",7.568,"SA"
"SF","Quincy Pondexter",3000,"SA@NO 08:00PM ET",0,"NO"
"PF","Joel Anthony",3000,"SA@NO 08:00PM ET",5.000,"SA"
"PF","Cheick Diallo",3000,"SA@NO 08:00PM ET",9.800,"NO"
"C","Alexis Ajinca",3000,"SA@NO 08:00PM ET",11.988,"NO"
"C","Omer Asik",3000,"SA@NO 08:00PM ET",11.167,"NO"
"PG","Shabazz Napier",3000,"Mem@Por 10:00PM ET",6.983,"Por"
"PG","Tim Quarterman",3000,"Mem@Por 10:00PM ET",3.250,"Por"
"PG","Wade Baldwin IV",3000,"Mem@Por 10:00PM ET",9.402,"Mem"
"SG","Troy Daniels",3000,"Mem@Por 10:00PM ET",14.159,"Mem"
"SG","Troy Williams",3000,"Mem@Por 10:00PM ET",10.720,"Mem"
"SF","Pat Connaughton",3000,"Mem@Por 10:00PM ET",3.682,"Por"
"PF/C","Meyers Leonard",3000,"Mem@Por 10:00PM ET",12.110,"Por"
"PF","Jake Layman",3000,"Mem@Por 10:00PM ET",4.348,"Por"
"PF","Jarell Martin",3000,"Mem@Por 10:00PM ET",9.944,"Mem"
"PF","Noah Vonleh",3000,"Mem@Por 10:00PM ET",9.692,"Por"
"PF","Deyonta Davis",3000,"Mem@Por 10:00PM ET",5.677,"Mem"
"C","Brandan Wright",3000,"Mem@Por 10:00PM ET",0,"Mem"
"C","Festus Ezeli",3000,"Mem@Por 10:00PM ET",0,"Por"
"C","Ed Davis",3000,"Mem@Por 10:00PM ET",12.726,"Por"
