"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG/SG","James Harden",12500,"Chi@Hou 08:00PM ET",60.396,"Hou"
"PG","Russell Westbrook",11500,"Mem@OKC 08:00PM ET",63.840,"OKC"
"PF/C","DeMarcus Cousins",10900,"Pho@Sac 10:30PM ET",53.500,"Sac"
"PG/SF","Giannis Antetokounmpo",10300,"Mil@Den 09:00PM ET",49.191,"Mil"
"PG","Isaiah Thomas",10000,"LAL@Bos 08:00PM ET",45.072,"Bos"
"PF/C","Karl-Anthony Towns",9900,"Min@Det 07:30PM ET",47.367,"Min"
"C","Nikola Jokic",9300,"Mil@Den 09:00PM ET",35.268,"Den"
"SG/SF","Jimmy Butler",9000,"Chi@Hou 08:00PM ET",43.740,"Chi"
"PG","Kyle Lowry",8900,"Tor@Orl 07:00PM ET",43.755,"Tor"
"PG","Eric Bledsoe",8800,"Pho@Sac 10:30PM ET",40.311,"Pho"
"SF/PF","Paul George",8100,"Ind@Bkn 07:30PM ET",38.689,"Ind"
"PG","Damian Lillard",8000,"Dal@Por 10:30PM ET",42.983,"Por"
"C","Andre Drummond",7900,"Min@Det 07:30PM ET",39.078,"Det"
"C","Marc Gasol",7800,"Mem@OKC 08:00PM ET",39.408,"Mem"
"SG","DeMar DeRozan",7700,"Tor@Orl 07:00PM ET",42.106,"Tor"
"PG","Jeff Teague",7500,"Ind@Bkn 07:30PM ET",36.453,"Ind"
"SF/PF","Jabari Parker",7300,"Mil@Den 09:00PM ET",34.542,"Mil"
"PG/SG","C.J. McCollum",7200,"Dal@Por 10:30PM ET",36.960,"Por"
"PG","Mike Conley",7100,"Mem@OKC 08:00PM ET",36.814,"Mem"
"SF","Andrew Wiggins",7000,"Min@Det 07:30PM ET",32.806,"Min"
"C","Nikola Vucevic",7000,"Tor@Orl 07:00PM ET",34.448,"Orl"
"SG","Dwyane Wade",7000,"Chi@Hou 08:00PM ET",34.072,"Chi"
"C","Myles Turner",6900,"Ind@Bkn 07:30PM ET",32.691,"Ind"
"C","Al Horford",6800,"LAL@Bos 08:00PM ET",36.074,"Bos"
"SG","Devin Booker",6800,"Pho@Sac 10:30PM ET",30.969,"Pho"
"PG","Ricky Rubio",6700,"Min@Det 07:30PM ET",28.808,"Min"
"C","Brook Lopez",6500,"Ind@Bkn 07:30PM ET",34.784,"Bkn"
"C","Mason Plumlee",6300,"Dal@Por 10:30PM ET",31.040,"Por"
"SF","Jae Crowder",6200,"LAL@Bos 08:00PM ET",27.695,"Bos"
"PF/C","Serge Ibaka",6200,"Tor@Orl 07:00PM ET",30.115,"Orl"
"SF/PF","Harrison Barnes",6200,"Dal@Por 10:30PM ET",31.485,"Dal"
"SG","Zach LaVine",6100,"Min@Det 07:30PM ET",30.185,"Min"
"PF","Julius Randle",6000,"LAL@Bos 08:00PM ET",30.339,"LAL"
"SF","Danilo Gallinari",6000,"Mil@Den 09:00PM ET",28.790,"Den"
"PF","Kenneth Faried",6000,"Mil@Den 09:00PM ET",24.449,"Den"
"PG","Reggie Jackson",6000,"Min@Det 07:30PM ET",28.929,"Det"
"PG","Elfrid Payton",6000,"Tor@Orl 07:00PM ET",29.196,"Orl"
"PG","D'Angelo Russell",5900,"LAL@Bos 08:00PM ET",29.444,"LAL"
"SG","Kentavious Caldwell-Pope",5900,"Min@Det 07:30PM ET",27.170,"Det"
"SG","Lou Williams",5800,"LAL@Bos 08:00PM ET",28.385,"LAL"
"SG","Seth Curry",5800,"Dal@Por 10:30PM ET",21.739,"Dal"
"SF/PF","Wilson Chandler",5700,"Mil@Den 09:00PM ET",29.261,"Den"
"SG/SF","Norman Powell",5700,"Tor@Orl 07:00PM ET",12.810,"Tor"
"PG/SG","Marcus Smart",5600,"LAL@Bos 08:00PM ET",25.201,"Bos"
"SG","Avery Bradley",5500,"LAL@Bos 08:00PM ET",33.458,"Bos"
"SF/PF","Tobias Harris",5500,"Min@Det 07:30PM ET",28.276,"Det"
"PG","Deron Williams",5500,"Dal@Por 10:30PM ET",28.453,"Dal"
"SG/SF","Will Barton",5400,"Mil@Den 09:00PM ET",25.500,"Den"
"PF/C","Zach Randolph",5400,"Mem@OKC 08:00PM ET",28.386,"Mem"
"PF","Thaddeus Young",5400,"Ind@Bkn 07:30PM ET",25.865,"Ind"
"C","Jonas Valanciunas",5400,"Tor@Orl 07:00PM ET",27.740,"Tor"
"PF","Ryan Anderson",5400,"Chi@Hou 08:00PM ET",24.515,"Hou"
"C","Greg Monroe",5300,"Mil@Den 09:00PM ET",25.835,"Mil"
"PF/C","Gorgui Dieng",5300,"Min@Det 07:30PM ET",26.811,"Min"
"PG","Darren Collison",5300,"Pho@Sac 10:30PM ET",23.402,"Sac"
"C","Tyson Chandler",5300,"Pho@Sac 10:30PM ET",26.288,"Pho"
"SG/SF","Wesley Matthews",5300,"Dal@Por 10:30PM ET",26.125,"Dal"
"SG","Victor Oladipo",5200,"Mem@OKC 08:00PM ET",28.549,"OKC"
"PF/C","Dirk Nowitzki",5200,"Dal@Por 10:30PM ET",25.391,"Dal"
"SG","Eric Gordon",5100,"Chi@Hou 08:00PM ET",27.878,"Hou"
"SF/PF","Trevor Ariza",5100,"Chi@Hou 08:00PM ET",27.047,"Hou"
"PG","Yogi Ferrell",5100,"Dal@Por 10:30PM ET",14.577,"Dal"
