"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF","Frank Kaminsky",4000,"GS@Cha 08:00PM ET",20.948,"Cha"
"PF/C","Lucas Nogueira",4000,"Tor@Mem 08:00PM ET",17.611,"Tor"
"PG/SG","Iman Shumpert",4000,"Sac@Cle 07:00PM ET",16.375,"Cle"
"SG/SF","Garrett Temple",4000,"Sac@Cle 07:00PM ET",17.915,"Sac"
"SF/PF","Matt Barnes",4000,"Sac@Cle 07:00PM ET",18.902,"Sac"
"SF","Rudy Gay",4000,"Sac@Cle 07:00PM ET",35.200,"Sac"
"C","Joakim Noah",4000,"NY@Dal 08:30PM ET",22.875,"NY"
"SF/PF","Luol Deng",4000,"LAL@Por 10:30PM ET",20.409,"LAL"
"SF/PF","Rondae Hollis-Jefferson",3900,"Mia@Bkn 07:30PM ET",19.363,"Bkn"
"SF","Wayne Ellington",3900,"Mia@Bkn 07:30PM ET",17.940,"Mia"
"SG/SF","Marco Belinelli",3900,"GS@Cha 08:00PM ET",18.800,"Cha"
"C","Zaza Pachulia",3900,"GS@Cha 08:00PM ET",18.524,"GS"
"PG","Cory Joseph",3900,"Tor@Mem 08:00PM ET",18.278,"Tor"
"PF/C","Kyle O'Quinn",3900,"NY@Dal 08:30PM ET",17.739,"NY"
"SF/PF","Sam Dekker",3800,"Hou@Bos 07:30PM ET",15.932,"Hou"
"PG","Sergio Rodriguez",3800,"Phi@Mil 08:00PM ET",22.395,"Phi"
"PG","Jerian Grant",3800,"Atl@Chi 08:00PM ET",10.986,"Chi"
"SF","Maurice Harkless",3800,"LAL@Por 10:30PM ET",22.432,"Por"
"C","Montrezl Harrell",3700,"Hou@Bos 07:30PM ET",18.244,"Hou"
"PF","Richaun Holmes",3700,"Phi@Mil 08:00PM ET",16.022,"Phi"
"C","Willie Reed",3700,"Mia@Bkn 07:30PM ET",13.569,"Mia"
"SF","Doug McDermott",3700,"Atl@Chi 08:00PM ET",16.788,"Chi"
"SF","Andre Iguodala",3700,"GS@Cha 08:00PM ET",18.029,"GS"
"PG","Andrew Harrison",3700,"Tor@Mem 08:00PM ET",16.802,"Mem"
"SG/SF","Kyle Korver",3700,"Sac@Cle 07:00PM ET",18.237,"Cle"
"SF","Andre Roberson",3700,"OKC@NO 08:00PM ET",18.389,"OKC"
"SF/PF","Michael Beasley",3600,"Phi@Mil 08:00PM ET",16.324,"Mil"
"PG","Rajon Rondo",3600,"Atl@Chi 08:00PM ET",25.750,"Chi"
"SG/SF","Thabo Sefolosha",3600,"Atl@Chi 08:00PM ET",19.649,"Atl"
"SG/SF","Norman Powell",3600,"Tor@Mem 08:00PM ET",11.396,"Tor"
"SF/PF","Anthony Tolliver",3600,"Sac@Cle 07:00PM ET",13.953,"Sac"
"PF/C","Channing Frye",3600,"Sac@Cle 07:00PM ET",16.674,"Cle"
"PG","J.J. Barea",3600,"NY@Dal 08:30PM ET",24.167,"Dal"
"SG","Courtney Lee",3600,"NY@Dal 08:30PM ET",18.854,"NY"
"SG/SF","Allen Crabbe",3600,"LAL@Por 10:30PM ET",17.951,"Por"
"PF/C","Spencer Hawes",3500,"GS@Cha 08:00PM ET",16.258,"Cha"
"SG","J.R. Smith",3500,"Sac@Cle 07:00PM ET",17.321,"Cle"
"SF","Omri Casspi",3500,"Sac@Cle 07:00PM ET",13.614,"Sac"
"SG","Nik Stauskas",3400,"Phi@Mil 08:00PM ET",16.518,"Phi"
"PG","Spencer Dinwiddie",3400,"Mia@Bkn 07:30PM ET",14.107,"Bkn"
"PG","Shaun Livingston",3400,"GS@Cha 08:00PM ET",11.413,"GS"
"PG","Ramon Sessions",3400,"GS@Cha 08:00PM ET",13.567,"Cha"
"SG/SF","Vince Carter",3400,"Tor@Mem 08:00PM ET",17.737,"Mem"
"C","Guillermo Hernangomez",3400,"NY@Dal 08:30PM ET",14.092,"NY"
"PG","Tim Frazier",3400,"OKC@NO 08:00PM ET",24.660,"NO"
"SG","Buddy Hield",3400,"OKC@NO 08:00PM ET",15.600,"NO"
"SF/PF","Dante Cunningham",3400,"OKC@NO 08:00PM ET",15.156,"NO"
"SF","Solomon Hill",3400,"OKC@NO 08:00PM ET",15.523,"NO"
"PF/C","Donatas Motiejunas",3400,"OKC@NO 08:00PM ET",13.063,"NO"
"C","John Henson",3300,"Phi@Mil 08:00PM ET",18.134,"Mil"
"PG","Isaiah Whitehead",3300,"Mia@Bkn 07:30PM ET",16.063,"Bkn"
"PF/C","Justin Hamilton",3300,"Mia@Bkn 07:30PM ET",16.533,"Bkn"
"PF","Patrick Patterson",3300,"Tor@Mem 08:00PM ET",19.206,"Tor"
"PG","Brandon Jennings",3300,"NY@Dal 08:30PM ET",19.962,"NY"
"SF","Mindaugas Kuzminskas",3300,"NY@Dal 08:30PM ET",10.994,"NY"
"C","Andrew Bogut",3300,"NY@Dal 08:30PM ET",19.614,"Dal"
"SG","E'Twaun Moore",3300,"OKC@NO 08:00PM ET",17.945,"NO"
"SF/PF","Larry Nance Jr.",3300,"LAL@Por 10:30PM ET",18.784,"LAL"
"SF","Tony Snell",3200,"Phi@Mil 08:00PM ET",16.256,"Mil"
"PF/C","Kris Humphries",3200,"Atl@Chi 08:00PM ET",11.167,"Atl"
"SF","Chandler Parsons",3200,"Tor@Mem 08:00PM ET",12.737,"Mem"
"SF","James Ennis III",3200,"Tor@Mem 08:00PM ET",17.320,"Mem"
"SG","Justin Holiday",3200,"NY@Dal 08:30PM ET",15.033,"NY"
"PG","Langston Galloway",3200,"OKC@NO 08:00PM ET",17.108,"NO"
"C","Nene Hilario",3100,"Hou@Bos 07:30PM ET",15.976,"Hou"
"SG","Gerald Henderson",3100,"Phi@Mil 08:00PM ET",16.744,"Phi"
"PF","Dwight Powell",3100,"NY@Dal 08:30PM ET",17.705,"Dal"
"SF/PF","Jerami Grant",3100,"OKC@NO 08:00PM ET",13.267,"OKC"
"C","Tarik Black",3100,"LAL@Por 10:30PM ET",14.694,"LAL"
"C","Timofey Mozgov",3100,"LAL@Por 10:30PM ET",16.122,"LAL"
"PG","Bobby Brown",3000,"Hou@Bos 07:30PM ET",1.558,"Hou"
"PG","Demetrius Jackson",3000,"Hou@Bos 07:30PM ET",5.000,"Bos"
"PG","Terry Rozier",3000,"Hou@Bos 07:30PM ET",14.135,"Bos"
"PG","Tyler Ennis",3000,"Hou@Bos 07:30PM ET",4.463,"Hou"
"SG/SF","Corey Brewer",3000,"Hou@Bos 07:30PM ET",9.760,"Hou"
"SG","Gerald Green",3000,"Hou@Bos 07:30PM ET",10.000,"Bos"
"SG","James Young",3000,"Hou@Bos 07:30PM ET",3.854,"Bos"
"SF","K.J. McDaniels",3000,"Hou@Bos 07:30PM ET",5.590,"Hou"
"SF","Jaylen Brown",3000,"Hou@Bos 07:30PM ET",9.552,"Bos"
"PF","Jonas Jerebko",3000,"Hou@Bos 07:30PM ET",11.244,"Bos"
"PF","Kyle Wiltjer",3000,"Hou@Bos 07:30PM ET",2.306,"Hou"
"PF","Jordan Mickey",3000,"Hou@Bos 07:30PM ET",5.692,"Bos"
"C","Tyler Zeller",3000,"Hou@Bos 07:30PM ET",10.454,"Bos"
"C","Chinanu Onuaku",3000,"Hou@Bos 07:30PM ET",6.625,"Hou"
"PG","Jerryd Bayless",3000,"Phi@Mil 08:00PM ET",21.333,"Phi"
"PG","Chasson Randle",3000,"Phi@Mil 08:00PM ET",8.500,"Phi"
"SG/SF","Timothe Luwawu-Cabarrot",3000,"Phi@Mil 08:00PM ET",6.408,"Phi"
"SG","Jason Terry",3000,"Phi@Mil 08:00PM ET",8.572,"Mil"
"SG","Khris Middleton",3000,"Phi@Mil 08:00PM ET",0,"Mil"
"SG","Rashad Vaughn",3000,"Phi@Mil 08:00PM ET",7.316,"Mil"
"SF","Steve Novak",3000,"Phi@Mil 08:00PM ET",1.156,"Mil"
"SF","Ben Simmons",3000,"Phi@Mil 08:00PM ET",0,"Phi"
"PF","Mirza Teletovic",3000,"Phi@Mil 08:00PM ET",12.542,"Mil"
"PF","Thon Maker",3000,"Phi@Mil 08:00PM ET",4.513,"Mil"
"C","Miles Plumlee",3000,"Phi@Mil 08:00PM ET",6.092,"Mil"
"PG","Randy Foye",3000,"Mia@Bkn 07:30PM ET",12.153,"Bkn"
"SG/SF","Rodney McGruder",3000,"Mia@Bkn 07:30PM ET",13.774,"Mia"
"SF","Joe Harris",3000,"Mia@Bkn 07:30PM ET",15.806,"Bkn"
"PF","Chris Bosh",3000,"Mia@Bkn 07:30PM ET",0,"Mia"
"PF","Josh McRoberts",3000,"Mia@Bkn 07:30PM ET",13.523,"Mia"
"PF","Luke Babbitt",3000,"Mia@Bkn 07:30PM ET",9.375,"Mia"
"PF","Quincy Acy",3000,"Mia@Bkn 07:30PM ET",8.769,"Bkn"
"PF","Derrick Williams",3000,"Mia@Bkn 07:30PM ET",12.326,"Mia"
"PF","Okaro White",3000,"Mia@Bkn 07:30PM ET",4.083,"Mia"
"PF","Justise Winslow",3000,"Mia@Bkn 07:30PM ET",25.833,"Mia"
"PF","Chris McCullough",3000,"Mia@Bkn 07:30PM ET",4.896,"Bkn"
"C","Luis Scola",3000,"Mia@Bkn 07:30PM ET",12.227,"Bkn"
"C","Udonis Haslem",3000,"Mia@Bkn 07:30PM ET",5.679,"Mia"
"PG","Gary Neal",3000,"Atl@Chi 08:00PM ET",3.375,"Atl"
"PG","Malcolm Delaney",3000,"Atl@Chi 08:00PM ET",13.228,"Atl"
"PG","Isaiah Canaan",3000,"Atl@Chi 08:00PM ET",10.768,"Chi"
"SG/SF","Paul Zipser",3000,"Atl@Chi 08:00PM ET",6.000,"Chi"
"SF","Mike Dunleavy",3000,"Atl@Chi 08:00PM ET",10.075,"Atl"
"SF","Taurean Prince",3000,"Atl@Chi 08:00PM ET",7.894,"Atl"
"SF","Denzel Valentine",3000,"Atl@Chi 08:00PM ET",7.611,"Chi"
"SF","DeAndre' Bembry",3000,"Atl@Chi 08:00PM ET",4.618,"Atl"
"PF/C","Mike Muscala",3000,"Atl@Chi 08:00PM ET",16.594,"Atl"
"PF","Mike Scott",3000,"Atl@Chi 08:00PM ET",7.077,"Atl"
"PF","Bobby Portis",3000,"Atl@Chi 08:00PM ET",9.858,"Chi"
"C","Tiago Splitter",3000,"Atl@Chi 08:00PM ET",0,"Atl"
"C","Cristiano Felicio",3000,"Atl@Chi 08:00PM ET",12.651,"Chi"
"PG/SG","Ian Clark",3000,"GS@Cha 08:00PM ET",11.458,"GS"
"PG","Brian Roberts",3000,"GS@Cha 08:00PM ET",3.229,"Cha"
"SG/SF","Patrick McCaw",3000,"GS@Cha 08:00PM ET",6.329,"GS"
"SF","Treveon Graham",3000,"GS@Cha 08:00PM ET",3.232,"Cha"
"PF","David West",3000,"GS@Cha 08:00PM ET",12.405,"GS"
"PF","James Michael McAdoo",3000,"GS@Cha 08:00PM ET",3.097,"GS"
"PF","Christian Wood",3000,"GS@Cha 08:00PM ET",2.500,"Cha"
"PF","Kevon Looney",3000,"GS@Cha 08:00PM ET",7.735,"GS"
"C","Anderson Varejao",3000,"GS@Cha 08:00PM ET",5.295,"GS"
"C","Roy Hibbert",3000,"GS@Cha 08:00PM ET",12.730,"Cha"
"C","JaVale McGee",3000,"GS@Cha 08:00PM ET",10.500,"GS"
"C","Damian Jones",3000,"GS@Cha 08:00PM ET",0.875,"GS"
"PG","Fred VanVleet",3000,"Tor@Mem 08:00PM ET",5.217,"Tor"
"PG","Delon Wright",3000,"Tor@Mem 08:00PM ET",0,"Tor"
"PG","Wade Baldwin IV",3000,"Tor@Mem 08:00PM ET",9.402,"Mem"
"SG","Troy Daniels",3000,"Tor@Mem 08:00PM ET",14.159,"Mem"
"SG","Troy Williams",3000,"Tor@Mem 08:00PM ET",10.720,"Mem"
"SF","Bruno Caboclo",3000,"Tor@Mem 08:00PM ET",2.313,"Tor"
"PF/C","Jarell Martin",3000,"Tor@Mem 08:00PM ET",9.944,"Mem"
"PF","Brandan Wright",3000,"Tor@Mem 08:00PM ET",0,"Mem"
"PF","Jared Sullinger",3000,"Tor@Mem 08:00PM ET",10.750,"Tor"
"PF","Pascal Siakam",3000,"Tor@Mem 08:00PM ET",12.013,"Tor"
"PF","Deyonta Davis",3000,"Tor@Mem 08:00PM ET",5.533,"Mem"
"C","Jakob Poeltl",3000,"Tor@Mem 08:00PM ET",6.890,"Tor"
"PG","Kay Felder",3000,"Sac@Cle 07:00PM ET",9.375,"Cle"
"SG","James Jones",3000,"Sac@Cle 07:00PM ET",4.971,"Cle"
"SG","Arron Afflalo",3000,"Sac@Cle 07:00PM ET",12.635,"Sac"
"SG","DeAndre Liggins",3000,"Sac@Cle 07:00PM ET",8.986,"Cle"
"SG","Jordan McRae",3000,"Sac@Cle 07:00PM ET",7.929,"Cle"
"SG","Ben McLemore",3000,"Sac@Cle 07:00PM ET",8.485,"Sac"
"SG","Malachi Richardson",3000,"Sac@Cle 07:00PM ET",5.139,"Sac"
"SF/PF","Richard Jefferson",3000,"Sac@Cle 07:00PM ET",10.105,"Cle"
"PF","Skal Labissiere",3000,"Sac@Cle 07:00PM ET",5.450,"Sac"
"C","Chris Andersen",3000,"Sac@Cle 07:00PM ET",7.979,"Cle"
"C","Kosta Koufos",3000,"Sac@Cle 07:00PM ET",15.795,"Sac"
"C","Willie Cauley-Stein",3000,"Sac@Cle 07:00PM ET",8.919,"Sac"
"C","Georgios Papagiannis",3000,"Sac@Cle 07:00PM ET",1.375,"Sac"
"PG/SG","Devin Harris",3000,"NY@Dal 08:30PM ET",11.214,"Dal"
"PG/SG","Ron Baker",3000,"NY@Dal 08:30PM ET",8.738,"NY"
"PG","Pierre Jackson",3000,"NY@Dal 08:30PM ET",6.929,"Dal"
"SG","Sasha Vujacic",3000,"NY@Dal 08:30PM ET",5.728,"NY"
"SG","Nicolas Brussino",3000,"NY@Dal 08:30PM ET",4.983,"Dal"
"SF/PF","Lance Thomas",3000,"NY@Dal 08:30PM ET",9.150,"NY"
"SF","Dorian Finney-Smith",3000,"NY@Dal 08:30PM ET",11.227,"Dal"
"SF","Justin Anderson",3000,"NY@Dal 08:30PM ET",13.613,"Dal"
"PF","Maurice Ndour",3000,"NY@Dal 08:30PM ET",5.176,"NY"
"C","Salah Mejri",3000,"NY@Dal 08:30PM ET",10.859,"Dal"
"C","Marshall Plumlee",3000,"NY@Dal 08:30PM ET",7.900,"NY"
"C","A.J. Hammons",3000,"NY@Dal 08:30PM ET",3.794,"Dal"
"PG","Semaj Christon",3000,"OKC@NO 08:00PM ET",9.081,"OKC"
"PG","Cameron Payne",3000,"OKC@NO 08:00PM ET",10.750,"OKC"
"SG/SF","Alex Abrines",3000,"OKC@NO 08:00PM ET",9.178,"OKC"
"SG","Anthony Morrow",3000,"OKC@NO 08:00PM ET",8.484,"OKC"
"SF","Quincy Pondexter",3000,"OKC@NO 08:00PM ET",0,"NO"
"SF","Kyle Singler",3000,"OKC@NO 08:00PM ET",4.261,"OKC"
"SF","Josh Huestis",3000,"OKC@NO 08:00PM ET",0,"OKC"
"PF/C","Joffrey Lauvergne",3000,"OKC@NO 08:00PM ET",11.875,"OKC"
"PF","Domantas Sabonis",3000,"OKC@NO 08:00PM ET",13.983,"OKC"
"PF","Cheick Diallo",3000,"OKC@NO 08:00PM ET",9.800,"NO"
"C","Nick Collison",3000,"OKC@NO 08:00PM ET",3.818,"OKC"
"C","Alexis Ajinca",3000,"OKC@NO 08:00PM ET",11.988,"NO"
"C","Omer Asik",3000,"OKC@NO 08:00PM ET",11.569,"NO"
"PG","Jose Calderon",3000,"LAL@Por 10:30PM ET",9.295,"LAL"
"PG","Shabazz Napier",3000,"LAL@Por 10:30PM ET",6.983,"Por"
"PG","Marcelo Huertas",3000,"LAL@Por 10:30PM ET",8.075,"LAL"
"PG","Tim Quarterman",3000,"LAL@Por 10:30PM ET",3.250,"Por"
"SF","Metta World Peace",3000,"LAL@Por 10:30PM ET",2.603,"LAL"
"SF","Pat Connaughton",3000,"LAL@Por 10:30PM ET",3.345,"Por"
"PF/C","Meyers Leonard",3000,"LAL@Por 10:30PM ET",12.169,"Por"
"PF","Thomas Robinson",3000,"LAL@Por 10:30PM ET",11.485,"LAL"
"PF","Jake Layman",3000,"LAL@Por 10:30PM ET",4.348,"Por"
"PF","Noah Vonleh",3000,"LAL@Por 10:30PM ET",9.421,"Por"
"C","Festus Ezeli",3000,"LAL@Por 10:30PM ET",0,"Por"
"C","Ed Davis",3000,"LAL@Por 10:30PM ET",12.726,"Por"
"C","Ivica Zubac",3000,"LAL@Por 10:30PM ET",9.115,"LAL"
