avg_pts,date,fantasy_pts,fpts_diff,nickname,player_id,player_name,pos_main,salary,salary_change,salary_change_html,salary_diff,salary_diff_percentage
32.68,2017-01-06,30.72,-1.96,Timberwolves,794503,Andrew Wiggins,SF,"6,000",-11.8,"<td class=""width-15 red"" id=""salary-col"">-$800 (-11.8%)</td>",-800,-11.8
18.68,2017-01-06,25.91,+7.23,Bulls,609790,Michael Carter-Williams,PG,"4,500",-10.0,"<td class=""width-15 red"" id=""salary-col"">-$500 (-10.0%)</td>",-500,-10.0
47.07,2017-01-06,43.54,-3.53,Timberwolves,837030,Karl-Anthony Towns,PF,"8,700",-9.4,"<td class=""width-15 red"" id=""salary-col"">-$900 (-9.4%)</td>",-900,-9.4
28.00,2017-01-06,25.27,-2.73,Timberwolves,503689,Ricky Rubio,PG,"5,000",-9.1,"<td class=""width-15 red"" id=""salary-col"">-$500 (-9.1%)</td>",-500,-9.1
30.72,2017-01-06,28.25,-2.47,Timberwolves,743777,Zach LaVine,SG,"6,100",-9.0,"<td class=""width-15 red"" id=""salary-col"">-$600 (-9.0%)</td>",-600,-9.0
27.12,2017-01-06,26.00,-1.12,Timberwolves,553158,Gorgui Dieng,PF,"5,300",-8.6,"<td class=""width-15 red"" id=""salary-col"">-$500 (-8.6%)</td>",-500,-8.6
25.10,2017-01-06,23.14,-1.96,Bulls,330057,Taj Gibson,PF,"4,500",-8.2,"<td class=""width-15 red"" id=""salary-col"">-$400 (-8.2%)</td>",-400,-8.2
16.81,2017-01-06,14.99,-1.82,Bulls,554804,Doug McDermott,SF,"3,500",-7.9,"<td class=""width-15 red"" id=""salary-col"">-$300 (-7.9%)</td>",-300,-7.9
25.83,2017-01-06,7.69,-18.14,Bulls,262882,Rajon Rondo,PG,"5,500",7.8,"<td class=""width-15 green"" id=""salary-col"">+$400 (7.8%)</td>",400,7.8
12.88,2017-01-06,10.44,-2.44,Timberwolves,698968,Kris Dunn,PG,"3,000",-6.3,"<td class=""width-15 red"" id=""salary-col"">-$200 (-6.3%)</td>",-200,-6.3
20.40,2017-01-06,20.07,-0.33,Bulls,599809,Nikola Mirotic,SF,"4,300",-4.4,"<td class=""width-15 red"" id=""salary-col"">-$200 (-4.4%)</td>",-200,-4.4
38.14,2017-01-06,35.80,-2.34,Knicks,172890,Carmelo Anthony,SF,"7,600",-3.8,"<td class=""width-15 red"" id=""salary-col"">-$300 (-3.8%)</td>",-300,-3.8
36.60,2017-01-06,37.17,+0.57,Celtics,280587,Al Horford,C,"6,700",-2.9,"<td class=""width-15 red"" id=""salary-col"">-$200 (-2.9%)</td>",-200,-2.9
15.46,2017-01-06,13.25,-2.21,Knicks,395365,Justin Holiday,PG,"3,600",-2.7,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.7%)</td>",-100,-2.7
17.09,2017-01-06,20.60,+3.51,Celtics,292407,Amir Johnson,PF,"3,900",2.6,"<td class=""width-15 green"" id=""salary-col"">+$100 (2.6%)</td>",100,2.6
44.45,2017-01-06,44.56,+0.11,Celtics,457605,Isaiah Thomas,PG,"8,500",2.4,"<td class=""width-15 green"" id=""salary-col"">+$200 (2.4%)</td>",200,2.4
22.62,2017-01-06,21.28,-1.34,Bulls,330050,Robin Lopez,C,"4,400",2.3,"<td class=""width-15 green"" id=""salary-col"">+$100 (2.3%)</td>",100,2.3
24.97,2017-01-06,29.82,+4.85,Celtics,697132,Marcus Smart,SG,"4,500",2.3,"<td class=""width-15 green"" id=""salary-col"">+$100 (2.3%)</td>",100,2.3
27.40,2017-01-06,27.07,-0.33,Celtics,552381,Jae Crowder,SF,"5,300",1.9,"<td class=""width-15 green"" id=""salary-col"">+$100 (1.9%)</td>",100,1.9
22.63,2017-01-06,22.95,+0.32,Knicks,263220,Joakim Noah,C,"5,400",-1.8,"<td class=""width-15 red"" id=""salary-col"">-$100 (-1.8%)</td>",-100,-1.8
30.53,2017-01-06,30.59,+0.06,Knicks,399612,Derrick Rose,PG,"5,900",-1.7,"<td class=""width-15 red"" id=""salary-col"">-$100 (-1.7%)</td>",-100,-1.7
33.90,2017-01-06,31.93,-1.97,Bulls,61849,Dwyane Wade,SG,"6,200",1.6,"<td class=""width-15 green"" id=""salary-col"">+$100 (1.6%)</td>",100,1.6
43.75,2017-01-06,43.40,-0.35,Bulls,458730,Jimmy Butler,SG,"9,000",1.1,"<td class=""width-15 green"" id=""salary-col"">+$100 (1.1%)</td>",100,1.1
34.96,2017-01-06,34.68,-0.28,Knicks,877869,Kristaps Porzingis,PF,"7,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
21.12,2017-01-06,22.48,+1.36,Jazz,502808,Derrick Favors,PF,"5,200",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
24.17,2017-01-06,12.27,-11.90,Mavericks,173520,J.J. Barea,PG,"4,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
12.78,2017-01-06,11.11,-1.67,Timberwolves,550431,Nemanja Bjelica,SF,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
11.32,2017-01-06,4.64,-6.68,Thunder,792338,Cameron Payne,PG,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
15.52,2017-01-06,12.80,-2.72,Jazz,553306,Joe Ingles,SG,"4,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
5.00,2017-01-06,3.30,-1.70,Celtics,746335,Demetrius Jackson,PG,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
23.34,2017-01-06,20.63,-2.71,Jazz,603106,Rodney Hood,SG,"4,500",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
