avg_pts,date,fantasy_pts,fpts_diff,nickname,player_id,player_name,pos_main,salary,salary_change,salary_change_html,salary_diff,salary_diff_percentage
19.71,2017-01-13,21.52,+1.81,76ers,699947,Nerlens Noel,C,"5,500",14.6,"<td class=""width-15 green"" id=""salary-col"">+$700 (14.6%)</td>",700,14.6
27.36,2017-01-13,32.45,+5.09,76ers,292396,Ersan Ilyasova,PF,"6,700",13.6,"<td class=""width-15 green"" id=""salary-col"">+$800 (13.6%)</td>",800,13.6
34.23,2017-01-13,32.26,-1.97,Magic,457598,Nikola Vucevic,C,"6,100",-11.6,"<td class=""width-15 red"" id=""salary-col"">-$800 (-11.6%)</td>",-800,-11.6
20.77,2017-01-13,23.89,+3.12,76ers,830641,Dario Saric,SF,"4,500",9.8,"<td class=""width-15 green"" id=""salary-col"">+$400 (9.8%)</td>",400,9.8
21.30,2017-01-13,10.14,-11.16,76ers,842301,Jahlil Okafor,C,"4,700",9.3,"<td class=""width-15 green"" id=""salary-col"">+$400 (9.3%)</td>",400,9.3
27.78,2017-01-13,23.80,-3.98,Magic,659767,Evan Fournier,SG,"5,300",-8.6,"<td class=""width-15 red"" id=""salary-col"">-$500 (-8.6%)</td>",-500,-8.6
29.67,2017-01-13,30.72,+1.05,Magic,456450,Serge Ibaka,PF,"5,700",-8.1,"<td class=""width-15 red"" id=""salary-col"">-$500 (-8.1%)</td>",-500,-8.1
29.16,2017-01-13,24.83,-4.33,Magic,608661,Elfrid Payton,PG,"4,900",-7.5,"<td class=""width-15 red"" id=""salary-col"">-$400 (-7.5%)</td>",-400,-7.5
26.24,2017-01-13,29.11,+2.87,76ers,525052,Robert Covington,SF,"6,200",6.9,"<td class=""width-15 green"" id=""salary-col"">+$400 (6.9%)</td>",400,6.9
20.55,2017-01-13,17.52,-3.03,76ers,551787,T.J. McConnell,PG,"5,600",5.7,"<td class=""width-15 green"" id=""salary-col"">+$300 (5.7%)</td>",300,5.7
22.65,2017-01-13,21.40,-1.25,Magic,748788,Aaron Gordon,SF,"5,400",-5.3,"<td class=""width-15 red"" id=""salary-col"">-$300 (-5.3%)</td>",-300,-5.3
31.20,2017-01-13,24.23,-6.97,Jazz,277552,George Hill,PG,"6,300",5.0,"<td class=""width-15 green"" id=""salary-col"">+$300 (5.0%)</td>",300,5.0
36.54,2017-01-13,33.14,-3.40,Jazz,477667,Gordon Hayward,SF,"7,200",2.9,"<td class=""width-15 green"" id=""salary-col"">+$200 (2.9%)</td>",200,2.9
16.71,2017-01-13,19.14,+2.43,76ers,698985,Nik Stauskas,SG,"3,900",2.6,"<td class=""width-15 green"" id=""salary-col"">+$100 (2.6%)</td>",100,2.6
36.37,2017-01-13,33.68,-2.69,Jazz,739960,Rudy Gobert,C,"6,600",1.5,"<td class=""width-15 green"" id=""salary-col"">+$100 (1.5%)</td>",100,1.5
8.66,2017-01-13,2.43,-6.23,Magic,174025,C.J. Watson,PG,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
16.58,2017-01-13,11.95,-4.63,Magic,266367,Jeff Green,SF,"3,200",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
16.41,2017-01-13,15.67,-0.74,Magic,329524,D.J. Augustin,PG,"3,700",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
21.12,2017-01-13,22.45,+1.33,Jazz,502808,Derrick Favors,PF,"4,800",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
20.22,2017-01-13,18.20,-2.02,Magic,599797,Bismack Biyombo,C,"3,800",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
22.34,2017-01-13,27.00,+4.66,Clippers,172643,J.J. Redick,SG,"5,900",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
19.96,2017-01-13,21.30,+1.34,Lakers,229569,Luol Deng,SF,"3,800",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
20.94,2017-01-13,17.91,-3.03,Lakers,263228,Nick Young,SG,"3,700",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
13.45,2017-01-13,15.29,+1.84,Clippers,295436,Luc Richard Mbah a Moute,PF,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
10.49,2017-01-13,10.33,-0.16,Clippers,329544,Wesley Johnson,SF,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
19.41,2017-01-13,22.42,+3.01,Clippers,3388,Jamal Crawford,SG,"4,100",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
14.51,2017-01-13,14.51,-0.00,Lakers,551761,Tarik Black,C,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
16.19,2017-01-13,13.90,-2.29,Lakers,552679,Timofey Mozgov,C,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
30.93,2017-01-13,33.51,+2.58,Lakers,786412,Julius Randle,PF,"7,100",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
18.99,2017-01-13,16.83,-2.16,Suns,229602,P.J. Tucker,SF,"3,600",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
33.06,2017-01-13,33.04,-0.02,Spurs,266554,LaMarcus Aldridge,PF,"6,900",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
17.86,2017-01-13,15.00,-2.86,Spurs,3361,Manu Ginobili,SG,"3,300",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
28.82,2017-01-13,30.00,+1.18,Spurs,3494,Pau Gasol,C,"6,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
40.17,2017-01-13,38.07,-2.10,Suns,509449,Eric Bledsoe,PG,"6,500",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
13.27,2017-01-13,13.46,+0.19,Spurs,553548,Jonathon Simmons,SG,"3,800",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
15.16,2017-01-13,16.64,+1.48,Spurs,606642,Dewayne Dedmon,C,"3,600",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
17.70,2017-01-13,12.93,-4.77,Spurs,65840,David Lee,PF,"3,900",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
9.58,2017-01-13,6.30,-3.28,Spurs,697720,Kyle Anderson,SG,"3,400",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
6.48,2017-01-13,4.41,-2.07,Suns,845574,Tyler Ulis,PG,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
