avg_pts,date,fantasy_pts,fpts_diff,nickname,player_id,player_name,pos_main,salary,salary_change,salary_change_html,salary_diff,salary_diff_percentage
17.87,2017-01-18,28.27,+10.40,Knicks,483372,Kyle OQuinn,PF,"4,800",17.1,"<td class=""width-15 green"" id=""salary-col"">+$700 (17.1%)</td>",700,17.1
48.64,2017-01-18,47.12,-1.52,Wizards,509456,John Wall,PG,"9,600",11.6,"<td class=""width-15 green"" id=""salary-col"">+$1000 (11.6%)</td>",1000,11.6
33.60,2017-01-18,33.33,-0.27,Wizards,606912,Bradley Beal,SG,"7,000",9.4,"<td class=""width-15 green"" id=""salary-col"">+$600 (9.4%)</td>",600,9.4
14.26,2017-01-18,12.51,-1.75,Knicks,840567,Guillermo Hernangómez,C,"3,200",6.7,"<td class=""width-15 green"" id=""salary-col"">+$200 (6.7%)</td>",200,6.7
8.63,2017-01-18,6.69,-1.94,Knicks,618971,Ron Baker,PG,"3,600",5.9,"<td class=""width-15 green"" id=""salary-col"">+$200 (5.9%)</td>",200,5.9
20.06,2017-01-18,18.13,-1.93,Knicks,276755,Courtney Lee,SG,"3,300",-5.7,"<td class=""width-15 red"" id=""salary-col"">-$200 (-5.7%)</td>",-200,-5.7
11.39,2017-01-18,22.62,+11.23,Knicks,639284,Mindaugas Kuzminskas,SF,"4,500",4.7,"<td class=""width-15 green"" id=""salary-col"">+$200 (4.7%)</td>",200,4.7
20.21,2017-01-18,19.41,-0.80,Knicks,478196,Brandon Jennings,PG,"3,700",-2.6,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.6%)</td>",-100,-2.6
31.25,2017-01-18,29.82,-1.43,Wizards,292408,Marcin Gortat,C,"5,800",1.8,"<td class=""width-15 green"" id=""salary-col"">+$100 (1.8%)</td>",100,1.8
30.19,2017-01-18,26.68,-3.51,Wizards,609256,Otto Porter,SF,"5,900",1.7,"<td class=""width-15 green"" id=""salary-col"">+$100 (1.7%)</td>",100,1.7
30.53,2017-01-18,31.28,+0.75,Knicks,399612,Derrick Rose,PG,"6,400",1.6,"<td class=""width-15 green"" id=""salary-col"">+$100 (1.6%)</td>",100,1.6
38.14,2017-01-18,37.62,-0.52,Knicks,172890,Carmelo Anthony,SF,"7,900",-1.3,"<td class=""width-15 red"" id=""salary-col"">-$100 (-1.3%)</td>",-100,-1.3
28.47,2017-01-18,28.10,-0.37,Mavericks,172537,Deron Williams,PG,"5,800",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
26.32,2017-01-18,25.60,-0.72,Mavericks,295809,Wesley Matthews,SG,"4,600",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
19.23,2017-01-18,12.43,-6.80,Heat,329670,Wayne Ellington,SF,"3,100",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
36.01,2017-01-18,33.77,-2.24,Heat,456456,Goran Dragic,PG,"6,900",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
21.10,2017-01-18,20.22,-0.88,Mavericks,463135,Seth Curry,SG,"3,900",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
11.76,2017-01-18,5.37,-6.39,Heat,509168,Derrick Williams,PF,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
27.19,2017-01-18,25.15,-2.04,Heat,552007,Dion Waiters,SG,"5,700",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
31.29,2017-01-18,31.27,-0.02,Mavericks,552336,Harrison Barnes,SF,"6,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
28.46,2017-01-18,26.01,-2.45,Heat,571786,Tyler Johnson,PG,"5,500",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
52.01,2017-01-18,55.45,+3.44,Cavaliers,214152,LeBron James,SF,"10,800",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
18.99,2017-01-18,17.10,-1.89,Suns,229602,P.J. Tucker,SF,"3,800",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
16.91,2017-01-18,20.74,+3.83,Cavaliers,457186,Iman Shumpert,PG,"3,800",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
40.43,2017-01-18,41.83,+1.40,Cavaliers,551768,Kyrie Irving,PG,"8,600",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
19.34,2017-01-18,16.82,-2.52,Suns,553575,Brandon Knight,PG,"3,500",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
16.44,2017-01-18,17.43,+0.99,Cavaliers,65871,Channing Frye,PF,"4,200",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
30.80,2017-01-18,32.69,+1.89,Suns,845564,Devin Booker,SG,"6,200",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
14.36,2017-01-18,14.61,+0.25,Suns,884141,Marquese Chriss,PF,"3,200",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
15.46,2017-01-18,13.87,-1.59,Knicks,395365,Justin Holiday,SG,"3,300",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
28.35,2017-01-18,28.13,-0.22,Wizards,469085,Markieff Morris,SF,"6,100",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
9.30,2017-01-18,6.85,-2.45,Wizards,659772,Tomas Satoransky,PG,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
22.34,2017-01-18,26.55,+4.21,Clippers,172643,J.J. Redick,SG,"5,300",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
13.45,2017-01-18,15.74,+2.29,Clippers,295436,Luc Richard Mbah a Moute,PF,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
6.92,2017-01-18,1.12,-5.80,Clippers,3235,Paul Pierce,SF,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
19.44,2017-01-18,23.39,+3.95,Clippers,330421,Marreese Speights,PF,"4,300",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
35.82,2017-01-18,43.31,+7.49,Clippers,398142,DeAndre Jordan,C,"7,500",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
28.00,2017-01-18,29.58,+1.58,Timberwolves,503689,Ricky Rubio,PG,"6,600",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
27.12,2017-01-18,24.29,-2.83,Timberwolves,553158,Gorgui Dieng,PF,"5,300",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
20.20,2017-01-18,27.61,+7.41,Clippers,601139,Austin Rivers,PG,"5,200",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
12.88,2017-01-18,8.55,-4.33,Timberwolves,698968,Kris Dunn,PG,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
32.68,2017-01-18,29.21,-3.47,Timberwolves,794503,Andrew Wiggins,SF,"6,300",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
33.06,2017-01-18,34.95,+1.89,Spurs,266554,LaMarcus Aldridge,PF,"6,700",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
17.86,2017-01-18,15.46,-2.40,Spurs,3361,Manu Ginobili,SG,"3,700",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
23.87,2017-01-18,29.25,+5.38,Nuggets,411111,Kenneth Faried,PF,"5,200",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
42.44,2017-01-18,40.98,-1.46,Spurs,512591,Kawhi Leonard,SF,"9,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
15.16,2017-01-18,17.18,+2.02,Spurs,606642,Dewayne Dedmon,C,"3,400",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
17.70,2017-01-18,14.34,-3.36,Spurs,65840,David Lee,PF,"3,400",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
19.85,2017-01-18,16.48,-3.37,Nuggets,830642,Jusuf Nurkic,C,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
24.42,2017-01-18,27.06,+2.64,Nuggets,877870,Emmanuel Mudiay,PG,"4,700",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
6.91,2017-01-18,4.17,-2.74,Wizards,617257,Sheldon McClellan,SG,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
15.41,2017-01-18,17.13,+1.72,Nuggets,891352,Jamal Murray,PG,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
5.01,2017-01-18,16.77,+11.76,Cavaliers,58360,James Jones,SG,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
8.22,2017-01-18,6.74,-1.48,Spurs,599814,Davis Bertans,SF,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
8.16,2017-01-18,1.33,-6.83,Suns,607118,Alan Williams,C,"3,000",0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
